"metric" "n_bands" "simulation" "n" "method" "value"
"time.sys.self" "7" "23" "250" "LRIDGE" 0
"time.elapsed" "7" "23" "250" "LRIDGE" 0.0499999999992724
"time.user.child" "7" "23" "250" "LRIDGE" NA
"time.sys.child" "7" "23" "250" "LRIDGE" NA
"cv.iters" "7" "23" "250" "LRIDGE" 7.82794520547945
"cv.time.user.self" "7" "23" "250" "LRIDGE" 0.072049315068503
"cv.time.sys.self" "7" "23" "250" "LRIDGE" 4.93150684931526e-05
"cv.time.elapsed" "7" "23" "250" "LRIDGE" 0.0722904109588943
"cv.time.user.child" "7" "23" "250" "LRIDGE" NA
"cv.time.sys.child" "7" "23" "250" "LRIDGE" NA
"n.cv.par" "7" "23" "250" "LRIDGE" 365
"lambda" "1" "24" "250" "LRIDGE" 0.0652532237582712
"lambdar0" "1" "24" "250" "LRIDGE" 0.25
"kappa" "1" "24" "250" "LRIDGE" 0.095085822398745
"condnum" "1" "24" "250" "LRIDGE" 21.1520903598369
"EL" "1" "24" "250" "LRIDGE" 2.38524802604266
"RMSE" "1" "24" "250" "LRIDGE" 0.00117088954480121
"F1" "1" "24" "250" "LRIDGE" 0.301538461538462
"eTPR" "1" "24" "250" "LRIDGE" 1
"eTNR" "1" "24" "250" "LRIDGE" 0.806972789115646
"ePPV" "1" "24" "250" "LRIDGE" 0.177536231884058
"d" "1" "24" "250" "LRIDGE" 0.22530612244898
"iters" "1" "24" "250" "LRIDGE" 7
"time.user.self" "1" "24" "250" "LRIDGE" 0.0599999999999454
"time.sys.self" "1" "24" "250" "LRIDGE" 0
"time.elapsed" "1" "24" "250" "LRIDGE" 0.0599999999999454
"time.user.child" "1" "24" "250" "LRIDGE" NA
"time.sys.child" "1" "24" "250" "LRIDGE" NA
"cv.iters" "1" "24" "250" "LRIDGE" 6.50967741935484
"cv.time.user.self" "1" "24" "250" "LRIDGE" 0.0573824884792641
"cv.time.sys.self" "1" "24" "250" "LRIDGE" 6.451612903226e-05
"cv.time.elapsed" "1" "24" "250" "LRIDGE" 0.0577880184331804
"cv.time.user.child" "1" "24" "250" "LRIDGE" NA
"cv.time.sys.child" "1" "24" "250" "LRIDGE" NA
"n.cv.par" "1" "24" "250" "LRIDGE" 217
"lambda" "7" "24" "250" "LRIDGE" 0.0111380912367518
"lambdar0" "7" "24" "250" "LRIDGE" 0.25
"kappa" "7" "24" "250" "LRIDGE" 0.639315004285729
"condnum" "7" "24" "250" "LRIDGE" 10.9107128047827
"EL" "7" "24" "250" "LRIDGE" 4.75598900158603
"RMSE" "7" "24" "250" "LRIDGE" 0.0064394618652776
"F1" "7" "24" "250" "LRIDGE" 0.668192219679634
"eTPR" "7" "24" "250" "LRIDGE" 0.906832298136646
"eTNR" "7" "24" "250" "LRIDGE" 0.712070874861573
"ePPV" "7" "24" "250" "LRIDGE" 0.528985507246377
"d" "7" "24" "250" "LRIDGE" 0.450612244897959
"iters" "7" "24" "250" "LRIDGE" 6
"time.user.self" "7" "24" "250" "LRIDGE" 0.0599999999994907
"time.sys.self" "7" "24" "250" "LRIDGE" 0
"time.elapsed" "7" "24" "250" "LRIDGE" 0.0499999999992724
"time.user.child" "7" "24" "250" "LRIDGE" NA
"time.sys.child" "7" "24" "250" "LRIDGE" NA
"cv.iters" "7" "24" "250" "LRIDGE" 7.52887700534759
"cv.time.user.self" "7" "24" "250" "LRIDGE" 0.0677967914438555
"cv.time.sys.self" "7" "24" "250" "LRIDGE" 0.000112299465240635
"cv.time.elapsed" "7" "24" "250" "LRIDGE" 0.0674491978609407
"cv.time.user.child" "7" "24" "250" "LRIDGE" NA
"cv.time.sys.child" "7" "24" "250" "LRIDGE" NA
"n.cv.par" "7" "24" "250" "LRIDGE" 374
"lambda" "1" "25" "250" "LRIDGE" 0.0588211904138879
"lambdar0" "1" "25" "250" "LRIDGE" 0.2
"kappa" "1" "25" "250" "LRIDGE" 0.0874198840031508
"condnum" "1" "25" "250" "LRIDGE" 25.2651981368295
"EL" "1" "25" "250" "LRIDGE" 2.41914312286537
"RMSE" "1" "25" "250" "LRIDGE" 0.00130083971557179
"F1" "1" "25" "250" "LRIDGE" 0.270718232044199
"eTPR" "1" "25" "250" "LRIDGE" 1
"eTNR" "1" "25" "250" "LRIDGE" 0.775510204081633
"ePPV" "1" "25" "250" "LRIDGE" 0.156549520766773
"d" "1" "25" "250" "LRIDGE" 0.255510204081633
"iters" "1" "25" "250" "LRIDGE" 8
"time.user.self" "1" "25" "250" "LRIDGE" 0.0600000000004002
"time.sys.self" "1" "25" "250" "LRIDGE" 0
"time.elapsed" "1" "25" "250" "LRIDGE" 0.0599999999994907
"time.user.child" "1" "25" "250" "LRIDGE" NA
"time.sys.child" "1" "25" "250" "LRIDGE" NA
"cv.iters" "1" "25" "250" "LRIDGE" 6.42621359223301
"cv.time.user.self" "1" "25" "250" "LRIDGE" 0.056271844660166
"cv.time.sys.self" "1" "25" "250" "LRIDGE" 0.000184466019417474
"cv.time.elapsed" "1" "25" "250" "LRIDGE" 0.0566601941747499
"cv.time.user.child" "1" "25" "250" "LRIDGE" NA
"cv.time.sys.child" "1" "25" "250" "LRIDGE" NA
"n.cv.par" "1" "25" "250" "LRIDGE" 206
"lambda" "7" "25" "250" "LRIDGE" 0.0136541694254244
"lambdar0" "7" "25" "250" "LRIDGE" 0.3
"kappa" "7" "25" "250" "LRIDGE" 0.541095712398981
"condnum" "7" "25" "250" "LRIDGE" 11.7416962110787
"EL" "7" "25" "250" "LRIDGE" 4.75669150275816
"RMSE" "7" "25" "250" "LRIDGE" 0.00691071291980807
"F1" "7" "25" "250" "LRIDGE" 0.723076923076923
"eTPR" "7" "25" "250" "LRIDGE" 0.875776397515528
"eTNR" "7" "25" "250" "LRIDGE" 0.805094130675526
"ePPV" "7" "25" "250" "LRIDGE" 0.615720524017467
"d" "7" "25" "250" "LRIDGE" 0.373877551020408
"iters" "7" "25" "250" "LRIDGE" 6
"time.user.self" "7" "25" "250" "LRIDGE" 0.0500000000029104
"time.sys.self" "7" "25" "250" "LRIDGE" 0
"time.elapsed" "7" "25" "250" "LRIDGE" 0.0599999999976717
"time.user.child" "7" "25" "250" "LRIDGE" NA
"time.sys.child" "7" "25" "250" "LRIDGE" NA
"cv.iters" "7" "25" "250" "LRIDGE" 7.65875706214689
"cv.time.user.self" "7" "25" "250" "LRIDGE" 0.0718418079095818
"cv.time.sys.self" "7" "25" "250" "LRIDGE" 9.03954802259908e-05
"cv.time.elapsed" "7" "25" "250" "LRIDGE" 0.0719548022599161
"cv.time.user.child" "7" "25" "250" "LRIDGE" NA
"cv.time.sys.child" "7" "25" "250" "LRIDGE" NA
"n.cv.par" "7" "25" "250" "LRIDGE" 354
"lambda" "1" "26" "250" "LRIDGE" 0.0552802356289499
"lambdar0" "1" "26" "250" "LRIDGE" 0.2
"kappa" "1" "26" "250" "LRIDGE" 0.0823150166797311
"condnum" "1" "26" "250" "LRIDGE" 26.1143994272161
"EL" "1" "26" "250" "LRIDGE" 2.29471513670657
"RMSE" "1" "26" "250" "LRIDGE" 0.00125964842926994
"F1" "1" "26" "250" "LRIDGE" 0.238442822384428
"eTPR" "1" "26" "250" "LRIDGE" 1
"eTNR" "1" "26" "250" "LRIDGE" 0.733843537414966
"ePPV" "1" "26" "250" "LRIDGE" 0.135359116022099
"d" "1" "26" "250" "LRIDGE" 0.295510204081633
"iters" "1" "26" "250" "LRIDGE" 8
"time.user.self" "1" "26" "250" "LRIDGE" 0.0600000000004002
"time.sys.self" "1" "26" "250" "LRIDGE" 0
"time.elapsed" "1" "26" "250" "LRIDGE" 0.0599999999994907
"time.user.child" "1" "26" "250" "LRIDGE" NA
"time.sys.child" "1" "26" "250" "LRIDGE" NA
"cv.iters" "1" "26" "250" "LRIDGE" 6.41090909090909
"cv.time.user.self" "1" "26" "250" "LRIDGE" 0.0575363636363719
"cv.time.sys.self" "1" "26" "250" "LRIDGE" 5.4545454545455e-05
"cv.time.elapsed" "1" "26" "250" "LRIDGE" 0.057454545454561
"cv.time.user.child" "1" "26" "250" "LRIDGE" NA
"cv.time.sys.child" "1" "26" "250" "LRIDGE" NA
"n.cv.par" "1" "26" "250" "LRIDGE" 220
"lambda" "7" "26" "250" "LRIDGE" 0.00987789329443169
"lambdar0" "7" "26" "250" "LRIDGE" 0.2
"kappa" "7" "26" "250" "LRIDGE" 0.639315004285729
"condnum" "7" "26" "250" "LRIDGE" 11.6068300445647
"EL" "7" "26" "250" "LRIDGE" 4.19433961426005
"RMSE" "7" "26" "250" "LRIDGE" 0.00604242770900188
"F1" "7" "26" "250" "LRIDGE" 0.660907127429806
"eTPR" "7" "26" "250" "LRIDGE" 0.950310559006211
"eTNR" "7" "26" "250" "LRIDGE" 0.669988925802879
"ePPV" "7" "26" "250" "LRIDGE" 0.506622516556291
"d" "7" "26" "250" "LRIDGE" 0.493061224489796
"iters" "7" "26" "250" "LRIDGE" 7
"time.user.self" "7" "26" "250" "LRIDGE" 0.0599999999976717
"time.sys.self" "7" "26" "250" "LRIDGE" 0
"time.elapsed" "7" "26" "250" "LRIDGE" 0.069999999999709
"time.user.child" "7" "26" "250" "LRIDGE" NA
"time.sys.child" "7" "26" "250" "LRIDGE" NA
"cv.iters" "7" "26" "250" "LRIDGE" 7.74893617021277
"cv.time.user.self" "7" "26" "250" "LRIDGE" 0.0700691489361971
"cv.time.sys.self" "7" "26" "250" "LRIDGE" 6.91489361702066e-05
"cv.time.elapsed" "7" "26" "250" "LRIDGE" 0.0702712765957547
"cv.time.user.child" "7" "26" "250" "LRIDGE" NA
"cv.time.sys.child" "7" "26" "250" "LRIDGE" NA
"n.cv.par" "7" "26" "250" "LRIDGE" 376
"lambda" "1" "27" "250" "LRIDGE" 0.0688694368610396
"lambdar0" "1" "27" "250" "LRIDGE" 0.25
"kappa" "1" "27" "250" "LRIDGE" 0.0953245754430938
"condnum" "1" "27" "250" "LRIDGE" 21.0400182847465
"EL" "1" "27" "250" "LRIDGE" 2.41972389411467
"RMSE" "1" "27" "250" "LRIDGE" 0.00125221592269875
"F1" "1" "27" "250" "LRIDGE" 0.332203389830508
"eTPR" "1" "27" "250" "LRIDGE" 1
"eTNR" "1" "27" "250" "LRIDGE" 0.832482993197279
"ePPV" "1" "27" "250" "LRIDGE" 0.199186991869919
"d" "1" "27" "250" "LRIDGE" 0.200816326530612
"iters" "1" "27" "250" "LRIDGE" 7
"time.user.self" "1" "27" "250" "LRIDGE" 0.0700000000006185
"time.sys.self" "1" "27" "250" "LRIDGE" 0
"time.elapsed" "1" "27" "250" "LRIDGE" 0.0599999999994907
"time.user.child" "1" "27" "250" "LRIDGE" NA
"time.sys.child" "1" "27" "250" "LRIDGE" NA
"cv.iters" "1" "27" "250" "LRIDGE" 6.36129032258065
"cv.time.user.self" "1" "27" "250" "LRIDGE" 0.0560737327188849
"cv.time.sys.self" "1" "27" "250" "LRIDGE" 9.21658986175096e-05
"cv.time.elapsed" "1" "27" "250" "LRIDGE" 0.0570138248848057
"cv.time.user.child" "1" "27" "250" "LRIDGE" NA
"cv.time.sys.child" "1" "27" "250" "LRIDGE" NA
"n.cv.par" "1" "27" "250" "LRIDGE" 217
"lambda" "7" "27" "250" "LRIDGE" 0.00949143940747617
"lambdar0" "7" "27" "250" "LRIDGE" 0.2
"kappa" "7" "27" "250" "LRIDGE" 0.743794147018287
"condnum" "7" "27" "250" "LRIDGE" 10.2514910010227
"EL" "7" "27" "250" "LRIDGE" 5.19383886253159
"RMSE" "7" "27" "250" "LRIDGE" 0.0063673080591084
"F1" "7" "27" "250" "LRIDGE" 0.634351949420443
"eTPR" "7" "27" "250" "LRIDGE" 0.934782608695652
"eTNR" "7" "27" "250" "LRIDGE" 0.638981173864895
"ePPV" "7" "27" "250" "LRIDGE" 0.48006379585327
"d" "7" "27" "250" "LRIDGE" 0.511836734693878
"iters" "7" "27" "250" "LRIDGE" 7
"time.user.self" "7" "27" "250" "LRIDGE" 0.0600000000013097
"time.sys.self" "7" "27" "250" "LRIDGE" 0
"time.elapsed" "7" "27" "250" "LRIDGE" 0.0600000000013097
"time.user.child" "7" "27" "250" "LRIDGE" NA
"time.sys.child" "7" "27" "250" "LRIDGE" NA
"cv.iters" "7" "27" "250" "LRIDGE" 7.64835164835165
"cv.time.user.self" "7" "27" "250" "LRIDGE" 0.0685714285714102
"cv.time.sys.self" "7" "27" "250" "LRIDGE" 9.89010989010909e-05
"cv.time.elapsed" "7" "27" "250" "LRIDGE" 0.069131868131868
"cv.time.user.child" "7" "27" "250" "LRIDGE" NA
"cv.time.sys.child" "7" "27" "250" "LRIDGE" NA
"n.cv.par" "7" "27" "250" "LRIDGE" 364
"lambda" "1" "28" "250" "LRIDGE" 0.0586979808362789
"lambdar0" "1" "28" "250" "LRIDGE" 0.2
"kappa" "1" "28" "250" "LRIDGE" 0.0930450493094683
"condnum" "1" "28" "250" "LRIDGE" 21.9738187161792
"EL" "1" "28" "250" "LRIDGE" 2.52458454307254
"RMSE" "1" "28" "250" "LRIDGE" 0.00130680995894711
"F1" "1" "28" "250" "LRIDGE" 0.253229974160207
"eTPR" "1" "28" "250" "LRIDGE" 1
"eTNR" "1" "28" "250" "LRIDGE" 0.754251700680272
"ePPV" "1" "28" "250" "LRIDGE" 0.144970414201183
"d" "1" "28" "250" "LRIDGE" 0.275918367346939
"iters" "1" "28" "250" "LRIDGE" 8
"time.user.self" "1" "28" "250" "LRIDGE" 0.0799999999999272
"time.sys.self" "1" "28" "250" "LRIDGE" 0
"time.elapsed" "1" "28" "250" "LRIDGE" 0.0599999999994907
"time.user.child" "1" "28" "250" "LRIDGE" NA
"time.sys.child" "1" "28" "250" "LRIDGE" NA
"cv.iters" "1" "28" "250" "LRIDGE" 6.41890547263682
"cv.time.user.self" "1" "28" "250" "LRIDGE" 0.0588358208955125
"cv.time.sys.self" "1" "28" "250" "LRIDGE" 9.9502487562194e-05
"cv.time.elapsed" "1" "28" "250" "LRIDGE" 0.0596318407960066
"cv.time.user.child" "1" "28" "250" "LRIDGE" NA
"cv.time.sys.child" "1" "28" "250" "LRIDGE" NA
"n.cv.par" "1" "28" "250" "LRIDGE" 201
"lambda" "7" "28" "250" "LRIDGE" 0.00972465791722715
"lambdar0" "7" "28" "250" "LRIDGE" 0.2
"kappa" "7" "28" "250" "LRIDGE" 0.639315004285729
"condnum" "7" "28" "250" "LRIDGE" 10.9047349595572
"EL" "7" "28" "250" "LRIDGE" 4.49266636347311
"RMSE" "7" "28" "250" "LRIDGE" 0.00618566206107232
"F1" "7" "28" "250" "LRIDGE" 0.650810810810811
"eTPR" "7" "28" "250" "LRIDGE" 0.934782608695652
"eTNR" "7" "28" "250" "LRIDGE" 0.665559246954596
"ePPV" "7" "28" "250" "LRIDGE" 0.499170812603648
"d" "7" "28" "250" "LRIDGE" 0.492244897959184
"iters" "7" "28" "250" "LRIDGE" 7
"time.user.self" "7" "28" "250" "LRIDGE" 0.0500000000029104
"time.sys.self" "7" "28" "250" "LRIDGE" 0
"time.elapsed" "7" "28" "250" "LRIDGE" 0.0600000000013097
"time.user.child" "7" "28" "250" "LRIDGE" NA
"time.sys.child" "7" "28" "250" "LRIDGE" NA
"cv.iters" "7" "28" "250" "LRIDGE" 7.45706371191136
"cv.time.user.self" "7" "28" "250" "LRIDGE" 0.0671357340720304
"cv.time.sys.self" "7" "28" "250" "LRIDGE" 0.000110803324099729
"cv.time.elapsed" "7" "28" "250" "LRIDGE" 0.0672797783933712
"cv.time.user.child" "7" "28" "250" "LRIDGE" NA
"cv.time.sys.child" "7" "28" "250" "LRIDGE" NA
"n.cv.par" "7" "28" "250" "LRIDGE" 361
"lambda" "1" "29" "250" "LRIDGE" 0.064918671511821
"lambdar0" "1" "29" "250" "LRIDGE" 0.25
"kappa" "1" "29" "250" "LRIDGE" 0.0931415410508203
"condnum" "1" "29" "250" "LRIDGE" 21.6273938246513
"EL" "1" "29" "250" "LRIDGE" 2.6309479141884
"RMSE" "1" "29" "250" "LRIDGE" 0.00126022427403453
"F1" "1" "29" "250" "LRIDGE" 0.305295950155763
"eTPR" "1" "29" "250" "LRIDGE" 1
"eTNR" "1" "29" "250" "LRIDGE" 0.810374149659864
"ePPV" "1" "29" "250" "LRIDGE" 0.180147058823529
"d" "1" "29" "250" "LRIDGE" 0.222040816326531
"iters" "1" "29" "250" "LRIDGE" 7
"time.user.self" "1" "29" "250" "LRIDGE" 0.0600000000004002
"time.sys.self" "1" "29" "250" "LRIDGE" 0
"time.elapsed" "1" "29" "250" "LRIDGE" 0.0599999999994907
"time.user.child" "1" "29" "250" "LRIDGE" NA
"time.sys.child" "1" "29" "250" "LRIDGE" NA
"cv.iters" "1" "29" "250" "LRIDGE" 6.25981308411215
"cv.time.user.self" "1" "29" "250" "LRIDGE" 0.0551962616822502
"cv.time.sys.self" "1" "29" "250" "LRIDGE" 9.34579439252316e-05
"cv.time.elapsed" "1" "29" "250" "LRIDGE" 0.0556261682242867
"cv.time.user.child" "1" "29" "250" "LRIDGE" NA
"cv.time.sys.child" "1" "29" "250" "LRIDGE" NA
"n.cv.par" "1" "29" "250" "LRIDGE" 214
"lambda" "7" "29" "250" "LRIDGE" 0.0120188180107849
"lambdar0" "7" "29" "250" "LRIDGE" 0.25
"kappa" "7" "29" "250" "LRIDGE" 0.639315004285729
"condnum" "7" "29" "250" "LRIDGE" 10.4804329039911
"EL" "7" "29" "250" "LRIDGE" 5.06016750048318
"RMSE" "7" "29" "250" "LRIDGE" 0.00645094300964645
"F1" "7" "29" "250" "LRIDGE" 0.703659976387249
"eTPR" "7" "29" "250" "LRIDGE" 0.925465838509317
"eTNR" "7" "29" "250" "LRIDGE" 0.748615725359911
"ePPV" "7" "29" "250" "LRIDGE" 0.567619047619048
"d" "7" "29" "250" "LRIDGE" 0.428571428571429
"iters" "7" "29" "250" "LRIDGE" 6
"time.user.self" "7" "29" "250" "LRIDGE" 0.0600000000013097
"time.sys.self" "7" "29" "250" "LRIDGE" 0
"time.elapsed" "7" "29" "250" "LRIDGE" 0.0600000000013097
"time.user.child" "7" "29" "250" "LRIDGE" NA
"time.sys.child" "7" "29" "250" "LRIDGE" NA
"cv.iters" "7" "29" "250" "LRIDGE" 7.64756446991404
"cv.time.user.self" "7" "29" "250" "LRIDGE" 0.0689512893983453
"cv.time.sys.self" "7" "29" "250" "LRIDGE" 0.000137535816618912
"cv.time.elapsed" "7" "29" "250" "LRIDGE" 0.0691633237821988
"cv.time.user.child" "7" "29" "250" "LRIDGE" NA
"cv.time.sys.child" "7" "29" "250" "LRIDGE" NA
"n.cv.par" "7" "29" "250" "LRIDGE" 349
"lambda" "1" "30" "250" "LRIDGE" 0.0716160043014247
"lambdar0" "1" "30" "250" "LRIDGE" 0.25
"kappa" "1" "30" "250" "LRIDGE" 0.0938122782859283
"condnum" "1" "30" "250" "LRIDGE" 20.2785208566393
"EL" "1" "30" "250" "LRIDGE" 2.76886132695514
"RMSE" "1" "30" "250" "LRIDGE" 0.00137461070385672
"F1" "1" "30" "250" "LRIDGE" 0.341463414634146
"eTPR" "1" "30" "250" "LRIDGE" 1
"eTNR" "1" "30" "250" "LRIDGE" 0.839285714285714
"ePPV" "1" "30" "250" "LRIDGE" 0.205882352941176
"d" "1" "30" "250" "LRIDGE" 0.194285714285714
"iters" "1" "30" "250" "LRIDGE" 7
"time.user.self" "1" "30" "250" "LRIDGE" 0.0599999999994907
"time.sys.self" "1" "30" "250" "LRIDGE" 0
"time.elapsed" "1" "30" "250" "LRIDGE" 0.0599999999994907
"time.user.child" "1" "30" "250" "LRIDGE" NA
"time.sys.child" "1" "30" "250" "LRIDGE" NA
"cv.iters" "1" "30" "250" "LRIDGE" 6.19906542056075
"cv.time.user.self" "1" "30" "250" "LRIDGE" 0.0547476635514137
"cv.time.sys.self" "1" "30" "250" "LRIDGE" 6.54205607476638e-05
"cv.time.elapsed" "1" "30" "250" "LRIDGE" 0.0550560747663958
"cv.time.user.child" "1" "30" "250" "LRIDGE" NA
"cv.time.sys.child" "1" "30" "250" "LRIDGE" NA
"n.cv.par" "1" "30" "250" "LRIDGE" 214
"lambda" "7" "30" "250" "LRIDGE" 0.0112119353956446
"lambdar0" "7" "30" "250" "LRIDGE" 0.25
"kappa" "7" "30" "250" "LRIDGE" 0.639315004285729
"condnum" "7" "30" "250" "LRIDGE" 10.8556079522584
"EL" "7" "30" "250" "LRIDGE" 5.03681216317023
"RMSE" "7" "30" "250" "LRIDGE" 0.00644128320576145
"F1" "7" "30" "250" "LRIDGE" 0.690366972477064
"eTPR" "7" "30" "250" "LRIDGE" 0.934782608695652
"eTNR" "7" "30" "250" "LRIDGE" 0.724252491694352
"ePPV" "7" "30" "250" "LRIDGE" 0.547272727272727
"d" "7" "30" "250" "LRIDGE" 0.448979591836735
"iters" "7" "30" "250" "LRIDGE" 6
"time.user.self" "7" "30" "250" "LRIDGE" 0.0600000000013097
"time.sys.self" "7" "30" "250" "LRIDGE" 0
"time.elapsed" "7" "30" "250" "LRIDGE" 0.0400000000008731
"time.user.child" "7" "30" "250" "LRIDGE" NA
"time.sys.child" "7" "30" "250" "LRIDGE" NA
"cv.iters" "7" "30" "250" "LRIDGE" 7.70520547945205
"cv.time.user.self" "7" "30" "250" "LRIDGE" 0.069358904109592
"cv.time.sys.self" "7" "30" "250" "LRIDGE" 0.000115068493150674
"cv.time.elapsed" "7" "30" "250" "LRIDGE" 0.0693972602739455
"cv.time.user.child" "7" "30" "250" "LRIDGE" NA
"cv.time.sys.child" "7" "30" "250" "LRIDGE" NA
"n.cv.par" "7" "30" "250" "LRIDGE" 365
"lambda" "1" "21" "500" "LRIDGE" 0.068095230621226
"lambdar0" "1" "21" "500" "LRIDGE" 0.25
"kappa" "1" "21" "500" "LRIDGE" 0
"condnum" "1" "21" "500" "LRIDGE" 51.7822330620155
"EL" "1" "21" "500" "LRIDGE" 0.945870264167077
"RMSE" "1" "21" "500" "LRIDGE" 0.00131614905607108
"F1" "1" "21" "500" "LRIDGE" 0.310126582278481
"eTPR" "1" "21" "500" "LRIDGE" 1
"eTNR" "1" "21" "500" "LRIDGE" 0.814625850340136
"ePPV" "1" "21" "500" "LRIDGE" 0.183520599250936
"d" "1" "21" "500" "LRIDGE" 0.217959183673469
"iters" "1" "21" "500" "LRIDGE" 10
"time.user.self" "1" "21" "500" "LRIDGE" 0.0999999999999091
"time.sys.self" "1" "21" "500" "LRIDGE" 0
"time.elapsed" "1" "21" "500" "LRIDGE" 0.0900000000001455
"time.user.child" "1" "21" "500" "LRIDGE" NA
"time.sys.child" "1" "21" "500" "LRIDGE" NA
"cv.iters" "1" "21" "500" "LRIDGE" 6.39126213592233
"cv.time.user.self" "1" "21" "500" "LRIDGE" 0.0560679611650498
"cv.time.sys.self" "1" "21" "500" "LRIDGE" 9.70873786407772e-05
"cv.time.elapsed" "1" "21" "500" "LRIDGE" 0.0560388349514535
"cv.time.user.child" "1" "21" "500" "LRIDGE" NA
"cv.time.sys.child" "1" "21" "500" "LRIDGE" NA
"n.cv.par" "1" "21" "500" "LRIDGE" 206
"lambda" "7" "21" "500" "LRIDGE" 0.00613540080548294
"lambdar0" "7" "21" "500" "LRIDGE" 0.15
"kappa" "7" "21" "500" "LRIDGE" 0.280357373660077
"condnum" "7" "21" "500" "LRIDGE" 21.6916276224422
"EL" "7" "21" "500" "LRIDGE" 1.88284029746294
"RMSE" "7" "21" "500" "LRIDGE" 0.0048805839744688
"F1" "7" "21" "500" "LRIDGE" 0.606232294617564
"eTPR" "7" "21" "500" "LRIDGE" 0.996894409937888
"eTNR" "7" "21" "500" "LRIDGE" 0.539313399778516
"ePPV" "7" "21" "500" "LRIDGE" 0.435549525101764
"d" "7" "21" "500" "LRIDGE" 0.601632653061224
"iters" "7" "21" "500" "LRIDGE" 10
"time.user.self" "7" "21" "500" "LRIDGE" 0.100000000000364
"time.sys.self" "7" "21" "500" "LRIDGE" 0
"time.elapsed" "7" "21" "500" "LRIDGE" 0.0900000000001455
"time.user.child" "7" "21" "500" "LRIDGE" NA
"time.sys.child" "7" "21" "500" "LRIDGE" NA
"cv.iters" "7" "21" "500" "LRIDGE" 7.13780160857909
"cv.time.user.self" "7" "21" "500" "LRIDGE" 0.0649329758713051
"cv.time.sys.self" "7" "21" "500" "LRIDGE" 5.89812332439694e-05
"cv.time.elapsed" "7" "21" "500" "LRIDGE" 0.0651635388740116
"cv.time.user.child" "7" "21" "500" "LRIDGE" NA
"cv.time.sys.child" "7" "21" "500" "LRIDGE" NA
"n.cv.par" "7" "21" "500" "LRIDGE" 373
"lambda" "1" "22" "500" "LRIDGE" 0.0643381544375507
"lambdar0" "1" "22" "500" "LRIDGE" 0.25
"kappa" "1" "22" "500" "LRIDGE" 0
"condnum" "1" "22" "500" "LRIDGE" 47.4357678491749
"EL" "1" "22" "500" "LRIDGE" 0.98665476751539
"RMSE" "1" "22" "500" "LRIDGE" 0.00126328009765368
"F1" "1" "22" "500" "LRIDGE" 0.289085545722714
"eTPR" "1" "22" "500" "LRIDGE" 1
"eTNR" "1" "22" "500" "LRIDGE" 0.795068027210884
"ePPV" "1" "22" "500" "LRIDGE" 0.168965517241379
"d" "1" "22" "500" "LRIDGE" 0.236734693877551
"iters" "1" "22" "500" "LRIDGE" 10
"time.user.self" "1" "22" "500" "LRIDGE" 0.1099999999999
"time.sys.self" "1" "22" "500" "LRIDGE" 0
"time.elapsed" "1" "22" "500" "LRIDGE" 0.110000000000127
"time.user.child" "1" "22" "500" "LRIDGE" NA
"time.sys.child" "1" "22" "500" "LRIDGE" NA
"cv.iters" "1" "22" "500" "LRIDGE" 5.77383177570093
"cv.time.user.self" "1" "22" "500" "LRIDGE" 0.0680000000000004
"cv.time.sys.self" "1" "22" "500" "LRIDGE" 9.3457943925235e-05
"cv.time.elapsed" "1" "22" "500" "LRIDGE" 0.0680654205607455
"cv.time.user.child" "1" "22" "500" "LRIDGE" NA
"cv.time.sys.child" "1" "22" "500" "LRIDGE" NA
"n.cv.par" "1" "22" "500" "LRIDGE" 214
"lambda" "7" "22" "500" "LRIDGE" 0.00753519899845262
"lambdar0" "7" "22" "500" "LRIDGE" 0.2
"kappa" "7" "22" "500" "LRIDGE" 0.280357373660077
"condnum" "7" "22" "500" "LRIDGE" 19.593629483299
"EL" "7" "22" "500" "LRIDGE" 2.01330900403603
"RMSE" "7" "22" "500" "LRIDGE" 0.00509960416991875
"F1" "7" "22" "500" "LRIDGE" 0.663190823774765
"eTPR" "7" "22" "500" "LRIDGE" 0.987577639751553
"eTNR" "7" "22" "500" "LRIDGE" 0.646733111849391
"ePPV" "7" "22" "500" "LRIDGE" 0.499215070643642
"d" "7" "22" "500" "LRIDGE" 0.52
"iters" "7" "22" "500" "LRIDGE" 10
"time.user.self" "7" "22" "500" "LRIDGE" 0.0799999999999272
"time.sys.self" "7" "22" "500" "LRIDGE" 0
"time.elapsed" "7" "22" "500" "LRIDGE" 0.0799999999999272
"time.user.child" "7" "22" "500" "LRIDGE" NA
"time.sys.child" "7" "22" "500" "LRIDGE" NA
"cv.iters" "7" "22" "500" "LRIDGE" 7.19683377308707
"cv.time.user.self" "7" "22" "500" "LRIDGE" 0.0646068601583134
"cv.time.sys.self" "7" "22" "500" "LRIDGE" 5.80474934036974e-05
"cv.time.elapsed" "7" "22" "500" "LRIDGE" 0.0650131926121107
"cv.time.user.child" "7" "22" "500" "LRIDGE" NA
"cv.time.sys.child" "7" "22" "500" "LRIDGE" NA
"n.cv.par" "7" "22" "500" "LRIDGE" 379
"lambda" "1" "23" "500" "LRIDGE" 0.0688378447121256
"lambdar0" "1" "23" "500" "LRIDGE" 0.25
"kappa" "1" "23" "500" "LRIDGE" 0
"condnum" "1" "23" "500" "LRIDGE" 44.1494773611382
