"metric" "n_bands" "simulation" "n" "method" "value"
"cv.time.sys.child" "14" "21" "45" "LRIDGE" NA
"n.cv.par" "14" "21" "45" "LRIDGE" 331
"lambda" "14" "22" "45" "LRIDGE" 0.00946700270768064
"lambdar0" "14" "22" "45" "LRIDGE" 0.15
"kappa" "14" "22" "45" "LRIDGE" 3.72495580122715
"condnum" "14" "22" "45" "LRIDGE" 3.83681500926705
"EL" "14" "22" "45" "LRIDGE" 44.4955729422851
"RMSE" "14" "22" "45" "LRIDGE" 0.0141501172522173
"F1" "14" "22" "45" "LRIDGE" 0.524074074074074
"eTPR" "14" "22" "45" "LRIDGE" 0.47563025210084
"eTNR" "14" "22" "45" "LRIDGE" 0.679365079365079
"ePPV" "14" "22" "45" "LRIDGE" 0.583505154639175
"d" "14" "22" "45" "LRIDGE" 0.395918367346939
"iters" "14" "22" "45" "LRIDGE" 8
"time.user.self" "14" "22" "45" "LRIDGE" 0.0600000000049477
"time.sys.self" "14" "22" "45" "LRIDGE" 0
"time.elapsed" "14" "22" "45" "LRIDGE" 0.0600000000122236
"time.user.child" "14" "22" "45" "LRIDGE" NA
"time.sys.child" "14" "22" "45" "LRIDGE" NA
"cv.iters" "14" "22" "45" "LRIDGE" 32.990450928382
"cv.time.user.self" "14" "22" "45" "LRIDGE" 0.317427055702886
"cv.time.sys.self" "14" "22" "45" "LRIDGE" 0.000604774535809011
"cv.time.elapsed" "14" "22" "45" "LRIDGE" 0.318981432360742
"cv.time.user.child" "14" "22" "45" "LRIDGE" NA
"cv.time.sys.child" "14" "22" "45" "LRIDGE" NA
"n.cv.par" "14" "22" "45" "LRIDGE" 377
"lambda" "14" "23" "45" "LRIDGE" 0.00761040604380227
"lambdar0" "14" "23" "45" "LRIDGE" 0.1
"kappa" "14" "23" "45" "LRIDGE" 4.01575281246762
"condnum" "14" "23" "45" "LRIDGE" 4.37960137964752
"EL" "14" "23" "45" "LRIDGE" 44.6195675574349
"RMSE" "14" "23" "45" "LRIDGE" 0.014550793911653
"F1" "14" "23" "45" "LRIDGE" 0.573505654281099
"eTPR" "14" "23" "45" "LRIDGE" 0.596638655462185
"eTNR" "14" "23" "45" "LRIDGE" 0.542857142857143
"ePPV" "14" "23" "45" "LRIDGE" 0.552099533437014
"d" "14" "23" "45" "LRIDGE" 0.524897959183673
"iters" "14" "23" "45" "LRIDGE" 9
"time.user.self" "14" "23" "45" "LRIDGE" 0.069999999999709
"time.sys.self" "14" "23" "45" "LRIDGE" 0.0100000000000193
"time.elapsed" "14" "23" "45" "LRIDGE" 0.0799999999871943
"time.user.child" "14" "23" "45" "LRIDGE" NA
"time.sys.child" "14" "23" "45" "LRIDGE" NA
"cv.iters" "14" "23" "45" "LRIDGE" 32.7650385604113
"cv.time.user.self" "14" "23" "45" "LRIDGE" 0.317460154241761
"cv.time.sys.self" "14" "23" "45" "LRIDGE" 0.000570694087403591
"cv.time.elapsed" "14" "23" "45" "LRIDGE" 0.319115681233862
"cv.time.user.child" "14" "23" "45" "LRIDGE" NA
"cv.time.sys.child" "14" "23" "45" "LRIDGE" NA
"n.cv.par" "14" "23" "45" "LRIDGE" 389
"lambda" "14" "24" "45" "LRIDGE" 0.00781788785275836
"lambdar0" "14" "24" "45" "LRIDGE" 0.1
"kappa" "14" "24" "45" "LRIDGE" 4.01575281246762
"condnum" "14" "24" "45" "LRIDGE" 4.22677861346676
"EL" "14" "24" "45" "LRIDGE" 47.9979176877609
"RMSE" "14" "24" "45" "LRIDGE" 0.0146400622217406
"F1" "14" "24" "45" "LRIDGE" 0.556302521008403
"eTPR" "14" "24" "45" "LRIDGE" 0.556302521008403
"eTNR" "14" "24" "45" "LRIDGE" 0.580952380952381
"ePPV" "14" "24" "45" "LRIDGE" 0.556302521008403
"d" "14" "24" "45" "LRIDGE" 0.485714285714286
"iters" "14" "24" "45" "LRIDGE" 7
"time.user.self" "14" "24" "45" "LRIDGE" 0.110000000000582
"time.sys.self" "14" "24" "45" "LRIDGE" 0
"time.elapsed" "14" "24" "45" "LRIDGE" 0.0899999999965075
"time.user.child" "14" "24" "45" "LRIDGE" NA
"time.sys.child" "14" "24" "45" "LRIDGE" NA
"cv.iters" "14" "24" "45" "LRIDGE" 30.4565445026178
"cv.time.user.self" "14" "24" "45" "LRIDGE" 0.292246073298309
"cv.time.sys.self" "14" "24" "45" "LRIDGE" 0.000486910994764401
"cv.time.elapsed" "14" "24" "45" "LRIDGE" 0.293104712041916
"cv.time.user.child" "14" "24" "45" "LRIDGE" NA
"cv.time.sys.child" "14" "24" "45" "LRIDGE" NA
"n.cv.par" "14" "24" "45" "LRIDGE" 382
"lambda" "14" "25" "45" "LRIDGE" 0.00977243923161854
"lambdar0" "14" "25" "45" "LRIDGE" 0.15
"kappa" "14" "25" "45" "LRIDGE" 3.72495580122715
"condnum" "14" "25" "45" "LRIDGE" 3.83831503117287
"EL" "14" "25" "45" "LRIDGE" 46.9083334960537
"RMSE" "14" "25" "45" "LRIDGE" 0.0140402072451493
"F1" "14" "25" "45" "LRIDGE" 0.531622364802933
"eTPR" "14" "25" "45" "LRIDGE" 0.487394957983193
"eTNR" "14" "25" "45" "LRIDGE" 0.673015873015873
"ePPV" "14" "25" "45" "LRIDGE" 0.584677419354839
"d" "14" "25" "45" "LRIDGE" 0.404897959183673
"iters" "14" "25" "45" "LRIDGE" 9
"time.user.self" "14" "25" "45" "LRIDGE" 0.0999999999985448
"time.sys.self" "14" "25" "45" "LRIDGE" 0
"time.elapsed" "14" "25" "45" "LRIDGE" 0.100000000005821
"time.user.child" "14" "25" "45" "LRIDGE" NA
"time.sys.child" "14" "25" "45" "LRIDGE" NA
"cv.iters" "14" "25" "45" "LRIDGE" 33.6129198966408
"cv.time.user.self" "14" "25" "45" "LRIDGE" 0.324005167958662
"cv.time.sys.self" "14" "25" "45" "LRIDGE" 0.000537467700258438
"cv.time.elapsed" "14" "25" "45" "LRIDGE" 0.325633074935381
"cv.time.user.child" "14" "25" "45" "LRIDGE" NA
"cv.time.sys.child" "14" "25" "45" "LRIDGE" NA
"n.cv.par" "14" "25" "45" "LRIDGE" 387
"lambda" "14" "26" "45" "LRIDGE" 0.0686914263578003
"lambdar0" "14" "26" "45" "LRIDGE" 0.85
"kappa" "14" "26" "45" "LRIDGE" 0.515543702789628
"condnum" "14" "26" "45" "LRIDGE" 2.41473347749466
"EL" "14" "26" "45" "LRIDGE" 61.5739484697108
"RMSE" "14" "26" "45" "LRIDGE" 0.0148204637216118
"F1" "14" "26" "45" "LRIDGE" 0
"eTPR" "14" "26" "45" "LRIDGE" 0
"eTNR" "14" "26" "45" "LRIDGE" 1
"ePPV" "14" "26" "45" "LRIDGE" 1
"d" "14" "26" "45" "LRIDGE" 0
"iters" "14" "26" "45" "LRIDGE" 1
"time.user.self" "14" "26" "45" "LRIDGE" 0.0100000000020373
"time.sys.self" "14" "26" "45" "LRIDGE" 0
"time.elapsed" "14" "26" "45" "LRIDGE" 0
"time.user.child" "14" "26" "45" "LRIDGE" NA
"time.sys.child" "14" "26" "45" "LRIDGE" NA
"cv.iters" "14" "26" "45" "LRIDGE" 29.3581920903955
"cv.time.user.self" "14" "26" "45" "LRIDGE" 0.288615819209055
"cv.time.sys.self" "14" "26" "45" "LRIDGE" 0.000570621468926532
"cv.time.elapsed" "14" "26" "45" "LRIDGE" 0.2900677966103
"cv.time.user.child" "14" "26" "45" "LRIDGE" NA
"cv.time.sys.child" "14" "26" "45" "LRIDGE" NA
"n.cv.par" "14" "26" "45" "LRIDGE" 354
"lambda" "14" "27" "45" "LRIDGE" 0.01614103235552
"lambdar0" "14" "27" "45" "LRIDGE" 0.25
"kappa" "14" "27" "45" "LRIDGE" 2.94986839146505
"condnum" "14" "27" "45" "LRIDGE" 3.05032201988226
"EL" "14" "27" "45" "LRIDGE" 53.3436571756187
"RMSE" "14" "27" "45" "LRIDGE" 0.0139726316260254
"F1" "14" "27" "45" "LRIDGE" 0.389891696750903
"eTPR" "14" "27" "45" "LRIDGE" 0.272268907563025
"eTNR" "14" "27" "45" "LRIDGE" 0.882539682539683
"ePPV" "14" "27" "45" "LRIDGE" 0.686440677966102
"d" "14" "27" "45" "LRIDGE" 0.19265306122449
"iters" "14" "27" "45" "LRIDGE" 10
"time.user.self" "14" "27" "45" "LRIDGE" 0.0800000000017462
"time.sys.self" "14" "27" "45" "LRIDGE" 0
"time.elapsed" "14" "27" "45" "LRIDGE" 0.0999999999912689
"time.user.child" "14" "27" "45" "LRIDGE" NA
"time.sys.child" "14" "27" "45" "LRIDGE" NA
"cv.iters" "14" "27" "45" "LRIDGE" 31.0550802139037
"cv.time.user.self" "14" "27" "45" "LRIDGE" 0.301422459893128
"cv.time.sys.self" "14" "27" "45" "LRIDGE" 0.000363636363636337
"cv.time.elapsed" "14" "27" "45" "LRIDGE" 0.302582887700489
"cv.time.user.child" "14" "27" "45" "LRIDGE" NA
"cv.time.sys.child" "14" "27" "45" "LRIDGE" NA
"n.cv.par" "14" "27" "45" "LRIDGE" 374
"lambda" "14" "28" "45" "LRIDGE" 0.0598980848131615
"lambdar0" "14" "28" "45" "LRIDGE" 0.85
"kappa" "14" "28" "45" "LRIDGE" 0.593718460208078
"condnum" "14" "28" "45" "LRIDGE" 2.3233202170595
"EL" "14" "28" "45" "LRIDGE" 61.8028948709262
"RMSE" "14" "28" "45" "LRIDGE" 0.0149179911925677
"F1" "14" "28" "45" "LRIDGE" 0
"eTPR" "14" "28" "45" "LRIDGE" 0
"eTNR" "14" "28" "45" "LRIDGE" 1
"ePPV" "14" "28" "45" "LRIDGE" 1
"d" "14" "28" "45" "LRIDGE" 0
"iters" "14" "28" "45" "LRIDGE" 1
"time.user.self" "14" "28" "45" "LRIDGE" 0
"time.sys.self" "14" "28" "45" "LRIDGE" 0
"time.elapsed" "14" "28" "45" "LRIDGE" 0
"time.user.child" "14" "28" "45" "LRIDGE" NA
"time.sys.child" "14" "28" "45" "LRIDGE" NA
"cv.iters" "14" "28" "45" "LRIDGE" 30.8
"cv.time.user.self" "14" "28" "45" "LRIDGE" 0.298171122994463
"cv.time.sys.self" "14" "28" "45" "LRIDGE" 0.000593582887700572
"cv.time.elapsed" "14" "28" "45" "LRIDGE" 0.299695187165655
"cv.time.user.child" "14" "28" "45" "LRIDGE" NA
"cv.time.sys.child" "14" "28" "45" "LRIDGE" NA
"n.cv.par" "14" "28" "45" "LRIDGE" 374
"lambda" "14" "29" "45" "LRIDGE" 0.0120493464594849
"lambdar0" "14" "29" "45" "LRIDGE" 0.15
"kappa" "14" "29" "45" "LRIDGE" 3.45101825354241
"condnum" "14" "29" "45" "LRIDGE" 3.67269329390082
"EL" "14" "29" "45" "LRIDGE" 51.5526284526763
"RMSE" "14" "29" "45" "LRIDGE" 0.0140723893326969
"F1" "14" "29" "45" "LRIDGE" 0.445606694560669
"eTPR" "14" "29" "45" "LRIDGE" 0.357983193277311
"eTNR" "14" "29" "45" "LRIDGE" 0.765079365079365
"ePPV" "14" "29" "45" "LRIDGE" 0.590027700831025
"d" "14" "29" "45" "LRIDGE" 0.29469387755102
"iters" "14" "29" "45" "LRIDGE" 9
"time.user.self" "14" "29" "45" "LRIDGE" 0.0899999999965075
"time.sys.self" "14" "29" "45" "LRIDGE" 0
"time.elapsed" "14" "29" "45" "LRIDGE" 0.0799999999871943
"time.user.child" "14" "29" "45" "LRIDGE" NA
"time.sys.child" "14" "29" "45" "LRIDGE" NA
"cv.iters" "14" "29" "45" "LRIDGE" 31.0374269005848
"cv.time.user.self" "14" "29" "45" "LRIDGE" 0.310596491228272
"cv.time.sys.self" "14" "29" "45" "LRIDGE" 0.000654970760233954
"cv.time.elapsed" "14" "29" "45" "LRIDGE" 0.312116959064566
"cv.time.user.child" "14" "29" "45" "LRIDGE" NA
"cv.time.sys.child" "14" "29" "45" "LRIDGE" NA
"n.cv.par" "14" "29" "45" "LRIDGE" 342
"lambda" "14" "30" "45" "LRIDGE" 0.00719023144317006
"lambdar0" "14" "30" "45" "LRIDGE" 0.1
"kappa" "14" "30" "45" "LRIDGE" 4.01575281246762
"condnum" "14" "30" "45" "LRIDGE" 3.99209474996879
"EL" "14" "30" "45" "LRIDGE" 40.8277765163
"RMSE" "14" "30" "45" "LRIDGE" 0.0138348351650778
"F1" "14" "30" "45" "LRIDGE" 0.583136327817179
"eTPR" "14" "30" "45" "LRIDGE" 0.621848739495798
"eTNR" "14" "30" "45" "LRIDGE" 0.517460317460318
"ePPV" "14" "30" "45" "LRIDGE" 0.548961424332344
"d" "14" "30" "45" "LRIDGE" 0.550204081632653
"iters" "14" "30" "45" "LRIDGE" 7
"time.user.self" "14" "30" "45" "LRIDGE" 0.0599999999976717
"time.sys.self" "14" "30" "45" "LRIDGE" 0
"time.elapsed" "14" "30" "45" "LRIDGE" 0.0800000000017462
"time.user.child" "14" "30" "45" "LRIDGE" NA
"time.sys.child" "14" "30" "45" "LRIDGE" NA
"cv.iters" "14" "30" "45" "LRIDGE" 30.0979166666667
"cv.time.user.self" "14" "30" "45" "LRIDGE" 0.310578124999514
"cv.time.sys.self" "14" "30" "45" "LRIDGE" 0.000489583333333347
"cv.time.elapsed" "14" "30" "45" "LRIDGE" 0.313838541666663
"cv.time.user.child" "14" "30" "45" "LRIDGE" NA
"cv.time.sys.child" "14" "30" "45" "LRIDGE" NA
"n.cv.par" "14" "30" "45" "LRIDGE" 384
"lambda" "14" "21" "75" "LRIDGE" 0.00938004717944411
"lambdar0" "14" "21" "75" "LRIDGE" 0.15
"kappa" "14" "21" "75" "LRIDGE" 2.66006532259752
"condnum" "14" "21" "75" "LRIDGE" 4.28603591955455
"EL" "14" "21" "75" "LRIDGE" 32.3932997591896
"RMSE" "14" "21" "75" "LRIDGE" 0.0123312197755448
"F1" "14" "21" "75" "LRIDGE" 0.599284436493739
"eTPR" "14" "21" "75" "LRIDGE" 0.563025210084034
"eTNR" "14" "21" "75" "LRIDGE" 0.701587301587302
"ePPV" "14" "21" "75" "LRIDGE" 0.640535372848948
"d" "14" "21" "75" "LRIDGE" 0.426938775510204
"iters" "14" "21" "75" "LRIDGE" 8
"time.user.self" "14" "21" "75" "LRIDGE" 0.0799999999944703
"time.sys.self" "14" "21" "75" "LRIDGE" 0
"time.elapsed" "14" "21" "75" "LRIDGE" 0.0800000000017462
"time.user.child" "14" "21" "75" "LRIDGE" NA
"time.sys.child" "14" "21" "75" "LRIDGE" NA
"cv.iters" "14" "21" "75" "LRIDGE" 15.0031662269129
"cv.time.user.self" "14" "21" "75" "LRIDGE" 0.149007915567288
"cv.time.sys.self" "14" "21" "75" "LRIDGE" 0.000311345646437952
"cv.time.elapsed" "14" "21" "75" "LRIDGE" 0.150163588390692
"cv.time.user.child" "14" "21" "75" "LRIDGE" NA
"cv.time.sys.child" "14" "21" "75" "LRIDGE" NA
"n.cv.par" "14" "21" "75" "LRIDGE" 379
"lambda" "14" "22" "75" "LRIDGE" 0.00518885565439713
"lambdar0" "14" "22" "75" "LRIDGE" 0.1
"kappa" "14" "22" "75" "LRIDGE" 3.14146923899674
"condnum" "14" "22" "75" "LRIDGE" 5.30993959110087
"EL" "14" "22" "75" "LRIDGE" 27.4401076277497
"RMSE" "14" "22" "75" "LRIDGE" 0.0128207241062985
"F1" "14" "22" "75" "LRIDGE" 0.643923240938166
"eTPR" "14" "22" "75" "LRIDGE" 0.761344537815126
"eTNR" "14" "22" "75" "LRIDGE" 0.43015873015873
"ePPV" "14" "22" "75" "LRIDGE" 0.557881773399015
"d" "14" "22" "75" "LRIDGE" 0.662857142857143
"iters" "14" "22" "75" "LRIDGE" 6
"time.user.self" "14" "22" "75" "LRIDGE" 0.0500000000029104
"time.sys.self" "14" "22" "75" "LRIDGE" 0
"time.elapsed" "14" "22" "75" "LRIDGE" 0.0500000000029104
"time.user.child" "14" "22" "75" "LRIDGE" NA
"time.sys.child" "14" "22" "75" "LRIDGE" NA
"cv.iters" "14" "22" "75" "LRIDGE" 18.5190600522193
"cv.time.user.self" "14" "22" "75" "LRIDGE" 0.185347258485785
"cv.time.sys.self" "14" "22" "75" "LRIDGE" 0.000438642297650147
"cv.time.elapsed" "14" "22" "75" "LRIDGE" 0.185796344647779
"cv.time.user.child" "14" "22" "75" "LRIDGE" NA
"cv.time.sys.child" "14" "22" "75" "LRIDGE" NA
"n.cv.par" "14" "22" "75" "LRIDGE" 383
"lambda" "14" "23" "75" "LRIDGE" 0.00671508810276825
"lambdar0" "14" "23" "75" "LRIDGE" 0.1
"kappa" "14" "23" "75" "LRIDGE" 3.40541921481739
"condnum" "14" "23" "75" "LRIDGE" 4.29616383153285
"EL" "14" "23" "75" "LRIDGE" 35.8328829561186
"RMSE" "14" "23" "75" "LRIDGE" 0.0127653706166791
"F1" "14" "23" "75" "LRIDGE" 0.648221343873518
"eTPR" "14" "23" "75" "LRIDGE" 0.689075630252101
"eTNR" "14" "23" "75" "LRIDGE" 0.587301587301587
"ePPV" "14" "23" "75" "LRIDGE" 0.611940298507463
"d" "14" "23" "75" "LRIDGE" 0.546938775510204
"iters" "14" "23" "75" "LRIDGE" 7
"time.user.self" "14" "23" "75" "LRIDGE" 0.0599999999976717
"time.sys.self" "14" "23" "75" "LRIDGE" 0
"time.elapsed" "14" "23" "75" "LRIDGE" 0.0600000000122236
"time.user.child" "14" "23" "75" "LRIDGE" NA
"time.sys.child" "14" "23" "75" "LRIDGE" NA
"cv.iters" "14" "23" "75" "LRIDGE" 14.8522427440633
"cv.time.user.self" "14" "23" "75" "LRIDGE" 0.1481635883905
"cv.time.sys.self" "14" "23" "75" "LRIDGE" 0.000137203166226878
"cv.time.elapsed" "14" "23" "75" "LRIDGE" 0.148269129287646
"cv.time.user.child" "14" "23" "75" "LRIDGE" NA
"cv.time.sys.child" "14" "23" "75" "LRIDGE" NA
"n.cv.par" "14" "23" "75" "LRIDGE" 379
"lambda" "14" "24" "75" "LRIDGE" 0.00678437716713106
"lambdar0" "14" "24" "75" "LRIDGE" 0.15
"kappa" "14" "24" "75" "LRIDGE" 3.14146923899674
"condnum" "14" "24" "75" "LRIDGE" 4.50403581358357
"EL" "14" "24" "75" "LRIDGE" 33.0504646928302
"RMSE" "14" "24" "75" "LRIDGE" 0.0126137430315392
"F1" "14" "24" "75" "LRIDGE" 0.640183346065699
"eTPR" "14" "24" "75" "LRIDGE" 0.704201680672269
"eTNR" "14" "24" "75" "LRIDGE" 0.531746031746032
"ePPV" "14" "24" "75" "LRIDGE" 0.586834733893557
"d" "14" "24" "75" "LRIDGE" 0.582857142857143
"iters" "14" "24" "75" "LRIDGE" 7
"time.user.self" "14" "24" "75" "LRIDGE" 0.0599999999976717
"time.sys.self" "14" "24" "75" "LRIDGE" 0
"time.elapsed" "14" "24" "75" "LRIDGE" 0.0600000000122236
"time.user.child" "14" "24" "75" "LRIDGE" NA
"time.sys.child" "14" "24" "75" "LRIDGE" NA
"cv.iters" "14" "24" "75" "LRIDGE" 17.3153465346535
"cv.time.user.self" "14" "24" "75" "LRIDGE" 0.172331683168285
"cv.time.sys.self" "14" "24" "75" "LRIDGE" 0.000257425742574262
"cv.time.elapsed" "14" "24" "75" "LRIDGE" 0.172658415841608
"cv.time.user.child" "14" "24" "75" "LRIDGE" NA
"cv.time.sys.child" "14" "24" "75" "LRIDGE" NA
"n.cv.par" "14" "24" "75" "LRIDGE" 404
"lambda" "14" "25" "75" "LRIDGE" 0.00534915184684105
"lambdar0" "14" "25" "75" "LRIDGE" 0.1
"kappa" "14" "25" "75" "LRIDGE" 3.14146923899674
"condnum" "14" "25" "75" "LRIDGE" 4.96998079610444
"EL" "14" "25" "75" "LRIDGE" 28.0668595481988
"RMSE" "14" "25" "75" "LRIDGE" 0.0127040056677076
"F1" "14" "25" "75" "LRIDGE" 0.622813156053184
"eTPR" "14" "25" "75" "LRIDGE" 0.747899159663866
"eTNR" "14" "25" "75" "LRIDGE" 0.382539682539683
"ePPV" "14" "25" "75" "LRIDGE" 0.533573141486811
"d" "14" "25" "75" "LRIDGE" 0.680816326530612
"iters" "14" "25" "75" "LRIDGE" 6
"time.user.self" "14" "25" "75" "LRIDGE" 0.0600000000049477
"time.sys.self" "14" "25" "75" "LRIDGE" 0
"time.elapsed" "14" "25" "75" "LRIDGE" 0.0399999999935972
"time.user.child" "14" "25" "75" "LRIDGE" NA
"time.sys.child" "14" "25" "75" "LRIDGE" NA
"cv.iters" "14" "25" "75" "LRIDGE" 17.6232911392405
"cv.time.user.self" "14" "25" "75" "LRIDGE" 0.175559493670774
"cv.time.sys.self" "14" "25" "75" "LRIDGE" 0.000268354430379762
"cv.time.elapsed" "14" "25" "75" "LRIDGE" 0.175843037974666
"cv.time.user.child" "14" "25" "75" "LRIDGE" NA
"cv.time.sys.child" "14" "25" "75" "LRIDGE" NA
"n.cv.par" "14" "25" "75" "LRIDGE" 395
"lambda" "14" "26" "75" "LRIDGE" 0.0075442389846677
"lambdar0" "14" "26" "75" "LRIDGE" 0.15
"kappa" "14" "26" "75" "LRIDGE" 3.14146923899674
"condnum" "14" "26" "75" "LRIDGE" 4.17401486720496
"EL" "14" "26" "75" "LRIDGE" 34.5550247057555
"RMSE" "14" "26" "75" "LRIDGE" 0.0125866851575055
"F1" "14" "26" "75" "LRIDGE" 0.62124898621249
"eTPR" "14" "26" "75" "LRIDGE" 0.643697478991597
"eTNR" "14" "26" "75" "LRIDGE" 0.595238095238095
"ePPV" "14" "26" "75" "LRIDGE" 0.600313479623824
"d" "14" "26" "75" "LRIDGE" 0.520816326530612
"iters" "14" "26" "75" "LRIDGE" 7
"time.user.self" "14" "26" "75" "LRIDGE" 0.0599999999976717
"time.sys.self" "14" "26" "75" "LRIDGE" 0
"time.elapsed" "14" "26" "75" "LRIDGE" 0.0799999999871943
"time.user.child" "14" "26" "75" "LRIDGE" NA
"time.sys.child" "14" "26" "75" "LRIDGE" NA
"cv.iters" "14" "26" "75" "LRIDGE" 17.8519280205656
"cv.time.user.self" "14" "26" "75" "LRIDGE" 0.179681233933283
"cv.time.sys.self" "14" "26" "75" "LRIDGE" 0.000416452442159384
"cv.time.elapsed" "14" "26" "75" "LRIDGE" 0.180462724935568
"cv.time.user.child" "14" "26" "75" "LRIDGE" NA
"cv.time.sys.child" "14" "26" "75" "LRIDGE" NA
"n.cv.par" "14" "26" "75" "LRIDGE" 389
"lambda" "14" "27" "75" "LRIDGE" 0.0081133455548917
"lambdar0" "14" "27" "75" "LRIDGE" 0.15
"kappa" "14" "27" "75" "LRIDGE" 2.8933337830523
"condnum" "14" "27" "75" "LRIDGE" 4.47052511980797
"EL" "14" "27" "75" "LRIDGE" 28.7943233659914
"RMSE" "14" "27" "75" "LRIDGE" 0.0118865187727057
"F1" "14" "27" "75" "LRIDGE" 0.631840796019901
"eTPR" "14" "27" "75" "LRIDGE" 0.640336134453781
"eTNR" "14" "27" "75" "LRIDGE" 0.634920634920635
"ePPV" "14" "27" "75" "LRIDGE" 0.623567921440262
"d" "14" "27" "75" "LRIDGE" 0.498775510204082
"iters" "14" "27" "75" "LRIDGE" 7
"time.user.self" "14" "27" "75" "LRIDGE" 0.0599999999976717
"time.sys.self" "14" "27" "75" "LRIDGE" 0
"time.elapsed" "14" "27" "75" "LRIDGE" 0.069999999992433
"time.user.child" "14" "27" "75" "LRIDGE" NA
"time.sys.child" "14" "27" "75" "LRIDGE" NA
"cv.iters" "14" "27" "75" "LRIDGE" 16.2016129032258
"cv.time.user.self" "14" "27" "75" "LRIDGE" 0.159919354838763
"cv.time.sys.self" "14" "27" "75" "LRIDGE" 0.00028494623655911
"cv.time.elapsed" "14" "27" "75" "LRIDGE" 0.160161290322554
"cv.time.user.child" "14" "27" "75" "LRIDGE" NA
"cv.time.sys.child" "14" "27" "75" "LRIDGE" NA
"n.cv.par" "14" "27" "75" "LRIDGE" 372
"lambda" "14" "28" "75" "LRIDGE" 0.00741030949008627
"lambdar0" "14" "28" "75" "LRIDGE" 0.15
"kappa" "14" "28" "75" "LRIDGE" 3.14146923899674
"condnum" "14" "28" "75" "LRIDGE" 4.3520951788292
"EL" "14" "28" "75" "LRIDGE" 33.9365364611966
"RMSE" "14" "28" "75" "LRIDGE" 0.0129714913044848
"F1" "14" "28" "75" "LRIDGE" 0.598694942903752
"eTPR" "14" "28" "75" "LRIDGE" 0.616806722689076
"eTNR" "14" "28" "75" "LRIDGE" 0.580952380952381
"ePPV" "14" "28" "75" "LRIDGE" 0.58161648177496
"d" "14" "28" "75" "LRIDGE" 0.515102040816326
"iters" "14" "28" "75" "LRIDGE" 7
"time.user.self" "14" "28" "75" "LRIDGE" 0.069999999992433
"time.sys.self" "14" "28" "75" "LRIDGE" 0
"time.elapsed" "14" "28" "75" "LRIDGE" 0.0700000000069849
"time.user.child" "14" "28" "75" "LRIDGE" NA
"time.sys.child" "14" "28" "75" "LRIDGE" NA
"cv.iters" "14" "28" "75" "LRIDGE" 16.4074257425743
"cv.time.user.self" "14" "28" "75" "LRIDGE" 0.171920792079258
"cv.time.sys.self" "14" "28" "75" "LRIDGE" 0.000450495049504949
"cv.time.elapsed" "14" "28" "75" "LRIDGE" 0.174024752475233
"cv.time.user.child" "14" "28" "75" "LRIDGE" NA
"cv.time.sys.child" "14" "28" "75" "LRIDGE" NA
"n.cv.par" "14" "28" "75" "LRIDGE" 404
"lambda" "14" "29" "75" "LRIDGE" 0.00753483281543773
"lambdar0" "14" "29" "75" "LRIDGE" 0.15
"kappa" "14" "29" "75" "LRIDGE" 3.14146923899674
"condnum" "14" "29" "75" "LRIDGE" 4.19467582231901
"EL" "14" "29" "75" "LRIDGE" 34.4342432558326
"RMSE" "14" "29" "75" "LRIDGE" 0.0122041144398173
"F1" "14" "29" "75" "LRIDGE" 0.624390243902439
"eTPR" "14" "29" "75" "LRIDGE" 0.645378151260504
"eTNR" "14" "29" "75" "LRIDGE" 0.601587301587302
"ePPV" "14" "29" "75" "LRIDGE" 0.604724409448819
"d" "14" "29" "75" "LRIDGE" 0.518367346938776
"iters" "14" "29" "75" "LRIDGE" 7
"time.user.self" "14" "29" "75" "LRIDGE" 0.0600000000122236
"time.sys.self" "14" "29" "75" "LRIDGE" 0
"time.elapsed" "14" "29" "75" "LRIDGE" 0.0700000000069849
"time.user.child" "14" "29" "75" "LRIDGE" NA
"time.sys.child" "14" "29" "75" "LRIDGE" NA
"cv.iters" "14" "29" "75" "LRIDGE" 16.7878627968338
"cv.time.user.self" "14" "29" "75" "LRIDGE" 0.166891820580664
"cv.time.sys.self" "14" "29" "75" "LRIDGE" 0.000321899736147794
"cv.time.elapsed" "14" "29" "75" "LRIDGE" 0.167730870712251
"cv.time.user.child" "14" "29" "75" "LRIDGE" NA
"cv.time.sys.child" "14" "29" "75" "LRIDGE" NA
"n.cv.par" "14" "29" "75" "LRIDGE" 379
"lambda" "14" "30" "75" "LRIDGE" 0.00597059608816204
"lambdar0" "14" "30" "75" "LRIDGE" 0.1
"kappa" "14" "30" "75" "LRIDGE" 2.8933337830523
"condnum" "14" "30" "75" "LRIDGE" 5.13990298568773
"EL" "14" "30" "75" "LRIDGE" 25.5424757702809
"RMSE" "14" "30" "75" "LRIDGE" 0.0119036918517905
"F1" "14" "30" "75" "LRIDGE" 0.648687012065295
"eTPR" "14" "30" "75" "LRIDGE" 0.768067226890756
"eTNR" "14" "30" "75" "LRIDGE" 0.433333333333333
"ePPV" "14" "30" "75" "LRIDGE" 0.561425061425061
"d" "14" "30" "75" "LRIDGE" 0.664489795918367
"iters" "14" "30" "75" "LRIDGE" 6
"time.user.self" "14" "30" "75" "LRIDGE" 0.0599999999976717
"time.sys.self" "14" "30" "75" "LRIDGE" 0
"time.elapsed" "14" "30" "75" "LRIDGE" 0.0400000000081491
"time.user.child" "14" "30" "75" "LRIDGE" NA
