"metric" "n_bands" "simulation" "n" "method" "value"
"cv.time.sys.child" "7" "9" "250" "LRIDGE" NA
"n.cv.par" "7" "9" "250" "LRIDGE" 372
"lambda" "1" "10" "250" "LRIDGE" 0.0595777747899559
"lambdar0" "1" "10" "250" "LRIDGE" 0.2
"kappa" "1" "10" "250" "LRIDGE" 0.0934599390199646
"condnum" "1" "10" "250" "LRIDGE" 21.7639474980591
"EL" "1" "10" "250" "LRIDGE" 2.52184551681443
"RMSE" "1" "10" "250" "LRIDGE" 0.00135803248555275
"F1" "1" "10" "250" "LRIDGE" 0.283236994219653
"eTPR" "1" "10" "250" "LRIDGE" 1
"eTNR" "1" "10" "250" "LRIDGE" 0.789115646258503
"ePPV" "1" "10" "250" "LRIDGE" 0.164983164983165
"d" "1" "10" "250" "LRIDGE" 0.242448979591837
"iters" "1" "10" "250" "LRIDGE" 7
"time.user.self" "1" "10" "250" "LRIDGE" 0.0599999999994907
"time.sys.self" "1" "10" "250" "LRIDGE" 0
"time.elapsed" "1" "10" "250" "LRIDGE" 0.0599999999994907
"time.user.child" "1" "10" "250" "LRIDGE" NA
"time.sys.child" "1" "10" "250" "LRIDGE" NA
"cv.iters" "1" "10" "250" "LRIDGE" 6.35075376884422
"cv.time.user.self" "1" "10" "250" "LRIDGE" 0.0565125628140919
"cv.time.sys.self" "1" "10" "250" "LRIDGE" 0.000110552763819102
"cv.time.elapsed" "1" "10" "250" "LRIDGE" 0.0568040201005066
"cv.time.user.child" "1" "10" "250" "LRIDGE" NA
"cv.time.sys.child" "1" "10" "250" "LRIDGE" NA
"n.cv.par" "1" "10" "250" "LRIDGE" 199
"lambda" "7" "10" "250" "LRIDGE" 0.00943123018307839
"lambdar0" "7" "10" "250" "LRIDGE" 0.2
"kappa" "7" "10" "250" "LRIDGE" 0.639315004285729
"condnum" "7" "10" "250" "LRIDGE" 12.3879919520197
"EL" "7" "10" "250" "LRIDGE" 4.68962380361538
"RMSE" "7" "10" "250" "LRIDGE" 0.00637275698258194
"F1" "7" "10" "250" "LRIDGE" 0.62962962962963
"eTPR" "7" "10" "250" "LRIDGE" 0.950310559006211
"eTNR" "7" "10" "250" "LRIDGE" 0.619047619047619
"ePPV" "7" "10" "250" "LRIDGE" 0.470769230769231
"d" "7" "10" "250" "LRIDGE" 0.530612244897959
"iters" "7" "10" "250" "LRIDGE" 7
"time.user.self" "7" "10" "250" "LRIDGE" 0.0599999999976717
"time.sys.self" "7" "10" "250" "LRIDGE" 0
"time.elapsed" "7" "10" "250" "LRIDGE" 0.0600000000013097
"time.user.child" "7" "10" "250" "LRIDGE" NA
"time.sys.child" "7" "10" "250" "LRIDGE" NA
"cv.iters" "7" "10" "250" "LRIDGE" 7.62119565217391
"cv.time.user.self" "7" "10" "250" "LRIDGE" 0.0694076086956102
"cv.time.sys.self" "7" "10" "250" "LRIDGE" 0.000163043478260853
"cv.time.elapsed" "7" "10" "250" "LRIDGE" 0.0694836956522641
"cv.time.user.child" "7" "10" "250" "LRIDGE" NA
"cv.time.sys.child" "7" "10" "250" "LRIDGE" NA
"n.cv.par" "7" "10" "250" "LRIDGE" 368
"lambda" "1" "1" "500" "LRIDGE" 0.0645248185597037
"lambdar0" "1" "1" "500" "LRIDGE" 0.25
"kappa" "1" "1" "500" "LRIDGE" 0
"condnum" "1" "1" "500" "LRIDGE" 47.1522194765922
"EL" "1" "1" "500" "LRIDGE" 0.811256044215682
"RMSE" "1" "1" "500" "LRIDGE" 0.00121082161560133
"F1" "1" "1" "500" "LRIDGE" 0.307210031347962
"eTPR" "1" "1" "500" "LRIDGE" 1
"eTNR" "1" "1" "500" "LRIDGE" 0.812074829931973
"ePPV" "1" "1" "500" "LRIDGE" 0.181481481481481
"d" "1" "1" "500" "LRIDGE" 0.220408163265306
"iters" "1" "1" "500" "LRIDGE" 10
"time.user.self" "1" "1" "500" "LRIDGE" 0.139999999999986
"time.sys.self" "1" "1" "500" "LRIDGE" 0
"time.elapsed" "1" "1" "500" "LRIDGE" 0.140000000000327
"time.user.child" "1" "1" "500" "LRIDGE" NA
"time.sys.child" "1" "1" "500" "LRIDGE" NA
"cv.iters" "1" "1" "500" "LRIDGE" 6.0975845410628
"cv.time.user.self" "1" "1" "500" "LRIDGE" 0.082666666666668
"cv.time.sys.self" "1" "1" "500" "LRIDGE" 0.000193236714975845
"cv.time.elapsed" "1" "1" "500" "LRIDGE" 0.0824637681159398
"cv.time.user.child" "1" "1" "500" "LRIDGE" NA
"cv.time.sys.child" "1" "1" "500" "LRIDGE" NA
"n.cv.par" "1" "1" "500" "LRIDGE" 207
"lambda" "7" "1" "500" "LRIDGE" 0.00602207485230435
"lambdar0" "7" "1" "500" "LRIDGE" 0.15
"kappa" "7" "1" "500" "LRIDGE" 0.280357373660077
"condnum" "7" "1" "500" "LRIDGE" 22.2689922055361
"EL" "7" "1" "500" "LRIDGE" 1.85846619892003
"RMSE" "7" "1" "500" "LRIDGE" 0.00482301554439523
"F1" "7" "1" "500" "LRIDGE" 0.613026819923372
"eTPR" "7" "1" "500" "LRIDGE" 0.993788819875776
"eTNR" "7" "1" "500" "LRIDGE" 0.554817275747508
"ePPV" "7" "1" "500" "LRIDGE" 0.443213296398892
"d" "7" "1" "500" "LRIDGE" 0.589387755102041
"iters" "7" "1" "500" "LRIDGE" 11
"time.user.self" "7" "1" "500" "LRIDGE" 0.110000000000582
"time.sys.self" "7" "1" "500" "LRIDGE" 0
"time.elapsed" "7" "1" "500" "LRIDGE" 0.100000000000364
"time.user.child" "7" "1" "500" "LRIDGE" NA
"time.sys.child" "7" "1" "500" "LRIDGE" NA
"cv.iters" "7" "1" "500" "LRIDGE" 7.34371584699454
"cv.time.user.self" "7" "1" "500" "LRIDGE" 0.0674699453552018
"cv.time.sys.self" "7" "1" "500" "LRIDGE" 0.00013661202185792
"cv.time.elapsed" "7" "1" "500" "LRIDGE" 0.0677267759562616
"cv.time.user.child" "7" "1" "500" "LRIDGE" NA
"cv.time.sys.child" "7" "1" "500" "LRIDGE" NA
"n.cv.par" "7" "1" "500" "LRIDGE" 366
"lambda" "1" "2" "500" "LRIDGE" 0.0632660803035302
"lambdar0" "1" "2" "500" "LRIDGE" 0.25
"kappa" "1" "2" "500" "LRIDGE" 0
"condnum" "1" "2" "500" "LRIDGE" 49.1846918566609
"EL" "1" "2" "500" "LRIDGE" 0.941159709109002
"RMSE" "1" "2" "500" "LRIDGE" 0.00128321509153036
"F1" "1" "2" "500" "LRIDGE" 0.287390029325513
"eTPR" "1" "2" "500" "LRIDGE" 1
"eTNR" "1" "2" "500" "LRIDGE" 0.793367346938776
"ePPV" "1" "2" "500" "LRIDGE" 0.167808219178082
"d" "1" "2" "500" "LRIDGE" 0.238367346938776
"iters" "1" "2" "500" "LRIDGE" 10
"time.user.self" "1" "2" "500" "LRIDGE" 0.0799999999999272
"time.sys.self" "1" "2" "500" "LRIDGE" 0
"time.elapsed" "1" "2" "500" "LRIDGE" 0.110000000000582
"time.user.child" "1" "2" "500" "LRIDGE" NA
"time.sys.child" "1" "2" "500" "LRIDGE" NA
"cv.iters" "1" "2" "500" "LRIDGE" 5.6411214953271
"cv.time.user.self" "1" "2" "500" "LRIDGE" 0.0605700934579439
"cv.time.sys.self" "1" "2" "500" "LRIDGE" 6.54205607476638e-05
"cv.time.elapsed" "1" "2" "500" "LRIDGE" 0.0606822429906451
"cv.time.user.child" "1" "2" "500" "LRIDGE" NA
"cv.time.sys.child" "1" "2" "500" "LRIDGE" NA
"n.cv.par" "1" "2" "500" "LRIDGE" 214
"lambda" "7" "2" "500" "LRIDGE" 0.00675419696841063
"lambdar0" "7" "2" "500" "LRIDGE" 0.2
"kappa" "7" "2" "500" "LRIDGE" 0.280357373660077
"condnum" "7" "2" "500" "LRIDGE" 18.5145367069035
"EL" "7" "2" "500" "LRIDGE" 2.07815966614963
"RMSE" "7" "2" "500" "LRIDGE" 0.00493721033289696
"F1" "7" "2" "500" "LRIDGE" 0.641206030150754
"eTPR" "7" "2" "500" "LRIDGE" 0.990683229813665
"eTNR" "7" "2" "500" "LRIDGE" 0.60797342192691
"ePPV" "7" "2" "500" "LRIDGE" 0.473997028231798
"d" "7" "2" "500" "LRIDGE" 0.549387755102041
"iters" "7" "2" "500" "LRIDGE" 9
"time.user.self" "7" "2" "500" "LRIDGE" 0.0799999999999272
"time.sys.self" "7" "2" "500" "LRIDGE" 0
"time.elapsed" "7" "2" "500" "LRIDGE" 0.0799999999999272
"time.user.child" "7" "2" "500" "LRIDGE" NA
"time.sys.child" "7" "2" "500" "LRIDGE" NA
"cv.iters" "7" "2" "500" "LRIDGE" 7.15338753387534
"cv.time.user.self" "7" "2" "500" "LRIDGE" 0.0658319783197719
"cv.time.sys.self" "7" "2" "500" "LRIDGE" 0.000108401084010826
"cv.time.elapsed" "7" "2" "500" "LRIDGE" 0.0661788617886053
"cv.time.user.child" "7" "2" "500" "LRIDGE" NA
"cv.time.sys.child" "7" "2" "500" "LRIDGE" NA
"n.cv.par" "7" "2" "500" "LRIDGE" 369
"lambda" "1" "3" "500" "LRIDGE" 0.0691306312142841
"lambdar0" "1" "3" "500" "LRIDGE" 0.25
"kappa" "1" "3" "500" "LRIDGE" 0
"condnum" "1" "3" "500" "LRIDGE" 46.7833890280914
"EL" "1" "3" "500" "LRIDGE" 1.08859774581128
"RMSE" "1" "3" "500" "LRIDGE" 0.00143609172581382
"F1" "1" "3" "500" "LRIDGE" 0.288235294117647
"eTPR" "1" "3" "500" "LRIDGE" 1
"eTNR" "1" "3" "500" "LRIDGE" 0.79421768707483
"ePPV" "1" "3" "500" "LRIDGE" 0.168384879725086
"d" "1" "3" "500" "LRIDGE" 0.237551020408163
"iters" "1" "3" "500" "LRIDGE" 10
"time.user.self" "1" "3" "500" "LRIDGE" 0.110000000000127
"time.sys.self" "1" "3" "500" "LRIDGE" 0
"time.elapsed" "1" "3" "500" "LRIDGE" 0.0900000000001455
"time.user.child" "1" "3" "500" "LRIDGE" NA
"time.sys.child" "1" "3" "500" "LRIDGE" NA
"cv.iters" "1" "3" "500" "LRIDGE" 6.19414634146341
"cv.time.user.self" "1" "3" "500" "LRIDGE" 0.0747609756097624
"cv.time.sys.self" "1" "3" "500" "LRIDGE" 0.000331707317073171
"cv.time.elapsed" "1" "3" "500" "LRIDGE" 0.0750243902438976
"cv.time.user.child" "1" "3" "500" "LRIDGE" NA
"cv.time.sys.child" "1" "3" "500" "LRIDGE" NA
"n.cv.par" "1" "3" "500" "LRIDGE" 205
"lambda" "7" "3" "500" "LRIDGE" 0.00573889067846728
"lambdar0" "7" "3" "500" "LRIDGE" 0.15
"kappa" "7" "3" "500" "LRIDGE" 0.280357373660077
"condnum" "7" "3" "500" "LRIDGE" 21.9082052195881
"EL" "7" "3" "500" "LRIDGE" 1.79687275710609
"RMSE" "7" "3" "500" "LRIDGE" 0.00475808242264755
"F1" "7" "3" "500" "LRIDGE" 0.603561387066542
"eTPR" "7" "3" "500" "LRIDGE" 1
"eTNR" "7" "3" "500" "LRIDGE" 0.53156146179402
"ePPV" "7" "3" "500" "LRIDGE" 0.432214765100671
"d" "7" "3" "500" "LRIDGE" 0.608163265306122
"iters" "7" "3" "500" "LRIDGE" 11
"time.user.self" "7" "3" "500" "LRIDGE" 0.110000000000582
"time.sys.self" "7" "3" "500" "LRIDGE" 0
"time.elapsed" "7" "3" "500" "LRIDGE" 0.110000000000582
"time.user.child" "7" "3" "500" "LRIDGE" NA
"time.sys.child" "7" "3" "500" "LRIDGE" NA
"cv.iters" "7" "3" "500" "LRIDGE" 7.53978494623656
"cv.time.user.self" "7" "3" "500" "LRIDGE" 0.0712043010752544
"cv.time.sys.self" "7" "3" "500" "LRIDGE" 0.000150537634408607
"cv.time.elapsed" "7" "3" "500" "LRIDGE" 0.0713655913978542
"cv.time.user.child" "7" "3" "500" "LRIDGE" NA
"cv.time.sys.child" "7" "3" "500" "LRIDGE" NA
"n.cv.par" "7" "3" "500" "LRIDGE" 372
"lambda" "1" "4" "500" "LRIDGE" 0.0681206702821897
"lambdar0" "1" "4" "500" "LRIDGE" 0.25
"kappa" "1" "4" "500" "LRIDGE" 0
"condnum" "1" "4" "500" "LRIDGE" 46.7446412298993
"EL" "1" "4" "500" "LRIDGE" 0.927316018850718
"RMSE" "1" "4" "500" "LRIDGE" 0.00134548898567794
"F1" "1" "4" "500" "LRIDGE" 0.296969696969697
"eTPR" "1" "4" "500" "LRIDGE" 1
"eTNR" "1" "4" "500" "LRIDGE" 0.802721088435374
"ePPV" "1" "4" "500" "LRIDGE" 0.174377224199288
"d" "1" "4" "500" "LRIDGE" 0.229387755102041
"iters" "1" "4" "500" "LRIDGE" 9
"time.user.self" "1" "4" "500" "LRIDGE" 0.0900000000001455
"time.sys.self" "1" "4" "500" "LRIDGE" 0
"time.elapsed" "1" "4" "500" "LRIDGE" 0.0799999999999272
"time.user.child" "1" "4" "500" "LRIDGE" NA
"time.sys.child" "1" "4" "500" "LRIDGE" NA
"cv.iters" "1" "4" "500" "LRIDGE" 5.88177339901478
"cv.time.user.self" "1" "4" "500" "LRIDGE" 0.0578916256157633
"cv.time.sys.self" "1" "4" "500" "LRIDGE" 9.85221674876861e-05
"cv.time.elapsed" "1" "4" "500" "LRIDGE" 0.0581477832512176
"cv.time.user.child" "1" "4" "500" "LRIDGE" NA
"cv.time.sys.child" "1" "4" "500" "LRIDGE" NA
"n.cv.par" "1" "4" "500" "LRIDGE" 203
"lambda" "7" "4" "500" "LRIDGE" 0.00639197538340146
"lambdar0" "7" "4" "500" "LRIDGE" 0.15
"kappa" "7" "4" "500" "LRIDGE" 0.280357373660077
"condnum" "7" "4" "500" "LRIDGE" 20.5509036988479
"EL" "7" "4" "500" "LRIDGE" 2.11100647203914
"RMSE" "7" "4" "500" "LRIDGE" 0.00492426142463995
"F1" "7" "4" "500" "LRIDGE" 0.61671469740634
"eTPR" "7" "4" "500" "LRIDGE" 0.996894409937888
"eTNR" "7" "4" "500" "LRIDGE" 0.559246954595792
"ePPV" "7" "4" "500" "LRIDGE" 0.446453407510431
"d" "7" "4" "500" "LRIDGE" 0.586938775510204
"iters" "7" "4" "500" "LRIDGE" 10
"time.user.self" "7" "4" "500" "LRIDGE" 0.0999999999985448
"time.sys.self" "7" "4" "500" "LRIDGE" 0
"time.elapsed" "7" "4" "500" "LRIDGE" 0.0999999999985448
"time.user.child" "7" "4" "500" "LRIDGE" NA
"time.sys.child" "7" "4" "500" "LRIDGE" NA
"cv.iters" "7" "4" "500" "LRIDGE" 7.09479452054795
"cv.time.user.self" "7" "4" "500" "LRIDGE" 0.0662684931506384
"cv.time.sys.self" "7" "4" "500" "LRIDGE" 0.000147945205479454
"cv.time.elapsed" "7" "4" "500" "LRIDGE" 0.0663232876712174
"cv.time.user.child" "7" "4" "500" "LRIDGE" NA
"cv.time.sys.child" "7" "4" "500" "LRIDGE" NA
"n.cv.par" "7" "4" "500" "LRIDGE" 365
"lambda" "1" "5" "500" "LRIDGE" 0.0653060905101786
"lambdar0" "1" "5" "500" "LRIDGE" 0.25
"kappa" "1" "5" "500" "LRIDGE" 0
"condnum" "1" "5" "500" "LRIDGE" 43.1770638361044
"EL" "1" "5" "500" "LRIDGE" 0.848827142467847
"RMSE" "1" "5" "500" "LRIDGE" 0.00125572457243434
"F1" "1" "5" "500" "LRIDGE" 0.292537313432836
"eTPR" "1" "5" "500" "LRIDGE" 1
"eTNR" "1" "5" "500" "LRIDGE" 0.798469387755102
"ePPV" "1" "5" "500" "LRIDGE" 0.171328671328671
"d" "1" "5" "500" "LRIDGE" 0.233469387755102
"iters" "1" "5" "500" "LRIDGE" 9
"time.user.self" "1" "5" "500" "LRIDGE" 0.130000000000109
"time.sys.self" "1" "5" "500" "LRIDGE" 0
"time.elapsed" "1" "5" "500" "LRIDGE" 0.109999999999673
"time.user.child" "1" "5" "500" "LRIDGE" NA
"time.sys.child" "1" "5" "500" "LRIDGE" NA
"cv.iters" "1" "5" "500" "LRIDGE" 6.18755980861244
"cv.time.user.self" "1" "5" "500" "LRIDGE" 0.0682775119617167
"cv.time.sys.self" "1" "5" "500" "LRIDGE" 8.61244019138755e-05
"cv.time.elapsed" "1" "5" "500" "LRIDGE" 0.068822966507171
"cv.time.user.child" "1" "5" "500" "LRIDGE" NA
"cv.time.sys.child" "1" "5" "500" "LRIDGE" NA
"n.cv.par" "1" "5" "500" "LRIDGE" 209
"lambda" "7" "5" "500" "LRIDGE" 0.00754462878429582
"lambdar0" "7" "5" "500" "LRIDGE" 0.2
"kappa" "7" "5" "500" "LRIDGE" 0.280357373660077
"condnum" "7" "5" "500" "LRIDGE" 20.6245253296063
"EL" "7" "5" "500" "LRIDGE" 2.02803254030511
"RMSE" "7" "5" "500" "LRIDGE" 0.0049998650352374
"F1" "7" "5" "500" "LRIDGE" 0.667357512953368
"eTPR" "7" "5" "500" "LRIDGE" 1
"eTNR" "7" "5" "500" "LRIDGE" 0.644518272425249
"ePPV" "7" "5" "500" "LRIDGE" 0.500777604976672
"d" "7" "5" "500" "LRIDGE" 0.524897959183673
"iters" "7" "5" "500" "LRIDGE" 10
"time.user.self" "7" "5" "500" "LRIDGE" 0.0999999999985448
"time.sys.self" "7" "5" "500" "LRIDGE" 0
"time.elapsed" "7" "5" "500" "LRIDGE" 0.130000000001019
"time.user.child" "7" "5" "500" "LRIDGE" NA
"time.sys.child" "7" "5" "500" "LRIDGE" NA
"cv.iters" "7" "5" "500" "LRIDGE" 7.47945205479452
"cv.time.user.self" "7" "5" "500" "LRIDGE" 0.0712657534247201
"cv.time.sys.self" "7" "5" "500" "LRIDGE" 9.86301369863051e-05
"cv.time.elapsed" "7" "5" "500" "LRIDGE" 0.0707780821917759
"cv.time.user.child" "7" "5" "500" "LRIDGE" NA
"cv.time.sys.child" "7" "5" "500" "LRIDGE" NA
"n.cv.par" "7" "5" "500" "LRIDGE" 365
"lambda" "1" "6" "500" "LRIDGE" 0.0655183333119872
"lambdar0" "1" "6" "500" "LRIDGE" 0.25
"kappa" "1" "6" "500" "LRIDGE" 0
"condnum" "1" "6" "500" "LRIDGE" 46.3373638524298
"EL" "1" "6" "500" "LRIDGE" 0.818510011877365
"RMSE" "1" "6" "500" "LRIDGE" 0.00118188034621673
"F1" "1" "6" "500" "LRIDGE" 0.289085545722714
"eTPR" "1" "6" "500" "LRIDGE" 1
"eTNR" "1" "6" "500" "LRIDGE" 0.795068027210884
"ePPV" "1" "6" "500" "LRIDGE" 0.168965517241379
"d" "1" "6" "500" "LRIDGE" 0.236734693877551
"iters" "1" "6" "500" "LRIDGE" 10
"time.user.self" "1" "6" "500" "LRIDGE" 0.0700000000006185
"time.sys.self" "1" "6" "500" "LRIDGE" 0
"time.elapsed" "1" "6" "500" "LRIDGE" 0.0900000000001455
"time.user.child" "1" "6" "500" "LRIDGE" NA
"time.sys.child" "1" "6" "500" "LRIDGE" NA
"cv.iters" "1" "6" "500" "LRIDGE" 6.08095238095238
"cv.time.user.self" "1" "6" "500" "LRIDGE" 0.0552476190475993
"cv.time.sys.self" "1" "6" "500" "LRIDGE" 0.000123809523809523
"cv.time.elapsed" "1" "6" "500" "LRIDGE" 0.0554666666666699
"cv.time.user.child" "1" "6" "500" "LRIDGE" NA
"cv.time.sys.child" "1" "6" "500" "LRIDGE" NA
"n.cv.par" "1" "6" "500" "LRIDGE" 210
"lambda" "7" "6" "500" "LRIDGE" 0.00581211603425977
"lambdar0" "7" "6" "500" "LRIDGE" 0.15
"kappa" "7" "6" "500" "LRIDGE" 0.280357373660077
"condnum" "7" "6" "500" "LRIDGE" 21.2444911122847
"EL" "7" "6" "500" "LRIDGE" 1.95404313795746
"RMSE" "7" "6" "500" "LRIDGE" 0.00470571589679605
"F1" "7" "6" "500" "LRIDGE" 0.610846812559467
"eTPR" "7" "6" "500" "LRIDGE" 0.996894409937888
"eTNR" "7" "6" "500" "LRIDGE" 0.548172757475083
"ePPV" "7" "6" "500" "LRIDGE" 0.440329218106996
"d" "7" "6" "500" "LRIDGE" 0.595102040816327
"iters" "7" "6" "500" "LRIDGE" 10
"time.user.self" "7" "6" "500" "LRIDGE" 0.0800000000017462
"time.sys.self" "7" "6" "500" "LRIDGE" 0
"time.elapsed" "7" "6" "500" "LRIDGE" 0.0800000000017462
"time.user.child" "7" "6" "500" "LRIDGE" NA
"time.sys.child" "7" "6" "500" "LRIDGE" NA
"cv.iters" "7" "6" "500" "LRIDGE" 7.42739726027397
"cv.time.user.self" "7" "6" "500" "LRIDGE" 0.0676164383561293
"cv.time.sys.self" "7" "6" "500" "LRIDGE" 9.31506849315156e-05
"cv.time.elapsed" "7" "6" "500" "LRIDGE" 0.0680164383561948
"cv.time.user.child" "7" "6" "500" "LRIDGE" NA
"cv.time.sys.child" "7" "6" "500" "LRIDGE" NA
"n.cv.par" "7" "6" "500" "LRIDGE" 365
"lambda" "1" "7" "500" "LRIDGE" 0.0639884323119488
"lambdar0" "1" "7" "500" "LRIDGE" 0.25
"kappa" "1" "7" "500" "LRIDGE" 0
"condnum" "1" "7" "500" "LRIDGE" 45.1167241118087
"EL" "1" "7" "500" "LRIDGE" 0.926644841405434
"RMSE" "1" "7" "500" "LRIDGE" 0.00132566762945348
"F1" "1" "7" "500" "LRIDGE" 0.285714285714286
"eTPR" "1" "7" "500" "LRIDGE" 1
"eTNR" "1" "7" "500" "LRIDGE" 0.791666666666667
"ePPV" "1" "7" "500" "LRIDGE" 0.166666666666667
"d" "1" "7" "500" "LRIDGE" 0.24
"iters" "1" "7" "500" "LRIDGE" 10
"time.user.self" "1" "7" "500" "LRIDGE" 0.069999999999709
"time.sys.self" "1" "7" "500" "LRIDGE" 0
"time.elapsed" "1" "7" "500" "LRIDGE" 0.0800000000017462
"time.user.child" "1" "7" "500" "LRIDGE" NA
"time.sys.child" "1" "7" "500" "LRIDGE" NA
"cv.iters" "1" "7" "500" "LRIDGE" 5.64928909952607
"cv.time.user.self" "1" "7" "500" "LRIDGE" 0.0538483412322322
"cv.time.sys.self" "1" "7" "500" "LRIDGE" 0.000113744075829378
"cv.time.elapsed" "1" "7" "500" "LRIDGE" 0.0542464454976334
"cv.time.user.child" "1" "7" "500" "LRIDGE" NA
"cv.time.sys.child" "1" "7" "500" "LRIDGE" NA
"n.cv.par" "1" "7" "500" "LRIDGE" 211
"lambda" "7" "7" "500" "LRIDGE" 0.00751480368809628
"lambdar0" "7" "7" "500" "LRIDGE" 0.2
"kappa" "7" "7" "500" "LRIDGE" 0.280357373660077
"condnum" "7" "7" "500" "LRIDGE" 20.1648594277102
"EL" "7" "7" "500" "LRIDGE" 1.75772918958949
"RMSE" "7" "7" "500" "LRIDGE" 0.00468622700429068
"F1" "7" "7" "500" "LRIDGE" 0.663212435233161
"eTPR" "7" "7" "500" "LRIDGE" 0.993788819875776
"eTNR" "7" "7" "500" "LRIDGE" 0.642303433001107
"ePPV" "7" "7" "500" "LRIDGE" 0.497667185069984
"d" "7" "7" "500" "LRIDGE" 0.524897959183673
"iters" "7" "7" "500" "LRIDGE" 10
"time.user.self" "7" "7" "500" "LRIDGE" 0.110000000000582
"time.sys.self" "7" "7" "500" "LRIDGE" 0
"time.elapsed" "7" "7" "500" "LRIDGE" 0.109999999996944
"time.user.child" "7" "7" "500" "LRIDGE" NA
"time.sys.child" "7" "7" "500" "LRIDGE" NA
"cv.iters" "7" "7" "500" "LRIDGE" 7.72586666666667
"cv.time.user.self" "7" "7" "500" "LRIDGE" 0.072682666666732
"cv.time.sys.self" "7" "7" "500" "LRIDGE" 0.000165333333333319
"cv.time.elapsed" "7" "7" "500" "LRIDGE" 0.0728160000000518
"cv.time.user.child" "7" "7" "500" "LRIDGE" NA
"cv.time.sys.child" "7" "7" "500" "LRIDGE" NA
"n.cv.par" "7" "7" "500" "LRIDGE" 375
"lambda" "1" "8" "500" "LRIDGE" 0.063838424817022
"lambdar0" "1" "8" "500" "LRIDGE" 0.25
"kappa" "1" "8" "500" "LRIDGE" 0
"condnum" "1" "8" "500" "LRIDGE" 54.493487655622
"EL" "1" "8" "500" "LRIDGE" 0.833895353516752
"RMSE" "1" "8" "500" "LRIDGE" 0.00117160973293497
"F1" "1" "8" "500" "LRIDGE" 0.291666666666667
"eTPR" "1" "8" "500" "LRIDGE" 1
"eTNR" "1" "8" "500" "LRIDGE" 0.797619047619048
"ePPV" "1" "8" "500" "LRIDGE" 0.170731707317073
"d" "1" "8" "500" "LRIDGE" 0.234285714285714
"iters" "1" "8" "500" "LRIDGE" 10
"time.user.self" "1" "8" "500" "LRIDGE" 0.110000000000582
"time.sys.self" "1" "8" "500" "LRIDGE" 0
"time.elapsed" "1" "8" "500" "LRIDGE" 0.100000000000364
"time.user.child" "1" "8" "500" "LRIDGE" NA
"time.sys.child" "1" "8" "500" "LRIDGE" NA
"cv.iters" "1" "8" "500" "LRIDGE" 5.84688995215311
"cv.time.user.self" "1" "8" "500" "LRIDGE" 0.0526698564593284
"cv.time.sys.self" "1" "8" "500" "LRIDGE" 0.000124401913875587
"cv.time.elapsed" "1" "8" "500" "LRIDGE" 0.0528325358851753
"cv.time.user.child" "1" "8" "500" "LRIDGE" NA
"cv.time.sys.child" "1" "8" "500" "LRIDGE" NA
"n.cv.par" "1" "8" "500" "LRIDGE" 209
"lambda" "7" "8" "500" "LRIDGE" 0.00692780011481863
"lambdar0" "7" "8" "500" "LRIDGE" 0.15
"kappa" "7" "8" "500" "LRIDGE" 0.203644969836467
"condnum" "7" "8" "500" "LRIDGE" 24.8913587632851
"EL" "7" "8" "500" "LRIDGE" 1.69249098285957
"RMSE" "7" "8" "500" "LRIDGE" 0.00490814988634704
"F1" "7" "8" "500" "LRIDGE" 0.637537239324727
"eTPR" "7" "8" "500" "LRIDGE" 0.996894409937888
"eTNR" "7" "8" "500" "LRIDGE" 0.596899224806202
"ePPV" "7" "8" "500" "LRIDGE" 0.468613138686131
"d" "7" "8" "500" "LRIDGE" 0.559183673469388
"iters" "7" "8" "500" "LRIDGE" 12
"time.user.self" "7" "8" "500" "LRIDGE" 0.110000000000582
"time.sys.self" "7" "8" "500" "LRIDGE" 0
"time.elapsed" "7" "8" "500" "LRIDGE" 0.109999999996944
"time.user.child" "7" "8" "500" "LRIDGE" NA
"time.sys.child" "7" "8" "500" "LRIDGE" NA
"cv.iters" "7" "8" "500" "LRIDGE" 6.92698412698413
"cv.time.user.self" "7" "8" "500" "LRIDGE" 0.0640105820105876
"cv.time.sys.self" "7" "8" "500" "LRIDGE" 0.000248677248677241
"cv.time.elapsed" "7" "8" "500" "LRIDGE" 0.0641693121692923
"cv.time.user.child" "7" "8" "500" "LRIDGE" NA
"cv.time.sys.child" "7" "8" "500" "LRIDGE" NA
"n.cv.par" "7" "8" "500" "LRIDGE" 378
"lambda" "1" "9" "500" "LRIDGE" 0.067087730906281
"lambdar0" "1" "9" "500" "LRIDGE" 0.25
"kappa" "1" "9" "500" "LRIDGE" 0
"condnum" "1" "9" "500" "LRIDGE" 43.7092119605111
"EL" "1" "9" "500" "LRIDGE" 0.917156410480146
"RMSE" "1" "9" "500" "LRIDGE" 0.00131203022551975
"F1" "1" "9" "500" "LRIDGE" 0.29607250755287
"eTPR" "1" "9" "500" "LRIDGE" 1
"eTNR" "1" "9" "500" "LRIDGE" 0.80187074829932
"ePPV" "1" "9" "500" "LRIDGE" 0.173758865248227
"d" "1" "9" "500" "LRIDGE" 0.230204081632653
"iters" "1" "9" "500" "LRIDGE" 9
"time.user.self" "1" "9" "500" "LRIDGE" 0.069999999999709
"time.sys.self" "1" "9" "500" "LRIDGE" 0
"time.elapsed" "1" "9" "500" "LRIDGE" 0.0799999999999272
"time.user.child" "1" "9" "500" "LRIDGE" NA
"time.sys.child" "1" "9" "500" "LRIDGE" NA
