"metric" "n_bands" "simulation" "p" "method" "value"
"cv.all.time.user.child" "3" "9" "25" "LASSO" NA
"cv.all.time.sys.child" "3" "9" "25" "LASSO" NA
"n.cv.par" "3" "9" "25" "LASSO" 20
"lambda" "10" "9" "25" "LASSO" 1e-04
"lambdar0" "10" "9" "25" "LASSO" 1e-04
"kappa" "10" "9" "25" "LASSO" 1e-04
"condnum" "10" "9" "25" "LASSO" 1e-04
"EL" "10" "9" "25" "LASSO" 1e-04
"RMSE" "10" "9" "25" "LASSO" 1e-04
"F1" "10" "9" "25" "LASSO" 1e-04
"eTPR" "10" "9" "25" "LASSO" 1e-04
"eTNR" "10" "9" "25" "LASSO" 1e-04
"ePPV" "10" "9" "25" "LASSO" 1e-04
"d" "10" "9" "25" "LASSO" 1e-04
"iters" "10" "9" "25" "LASSO" 1e-04
"time.user.self" "10" "9" "25" "LASSO" 1e-04
"time.sys.self" "10" "9" "25" "LASSO" 1e-04
"time.elapsed" "10" "9" "25" "LASSO" 1e-04
"time.user.child" "10" "9" "25" "LASSO" 1e-04
"time.sys.child" "10" "9" "25" "LASSO" 1e-04
"cv.iters" "10" "9" "25" "LASSO" 1e-04
"cv.time.user.self" "10" "9" "25" "LASSO" 1e-04
"cv.time.sys.self" "10" "9" "25" "LASSO" 1e-04
"cv.time.elapsed" "10" "9" "25" "LASSO" 1e-04
"cv.time.user.child" "10" "9" "25" "LASSO" 1e-04
"cv.time.sys.child" "10" "9" "25" "LASSO" 1e-04
"cv.all.time.user.self" "10" "9" "25" "LASSO" 1e-04
"cv.all.time.sys.self" "10" "9" "25" "LASSO" 1e-04
"cv.all.time.elapsed" "10" "9" "25" "LASSO" 1e-04
"cv.all.time.user.child" "10" "9" "25" "LASSO" 1e-04
"cv.all.time.sys.child" "10" "9" "25" "LASSO" 1e-04
"n.cv.par" "10" "9" "25" "LASSO" 1e-04
"lambda" "3" "10" "25" "LASSO" 0.0051955138531714
"lambdar0" "3" "10" "25" "LASSO" 0.1
"kappa" "3" "10" "25" "LASSO" 0
"condnum" "3" "10" "25" "LASSO" 22.3320733528529
"EL" "3" "10" "25" "LASSO" 0.086014727729836
"RMSE" "3" "10" "25" "LASSO" 0.00390811403522231
"F1" "3" "10" "25" "LASSO" 1
"eTPR" "3" "10" "25" "LASSO" 1
"eTNR" "3" "10" "25" "LASSO" 1
"ePPV" "3" "10" "25" "LASSO" 1
"d" "3" "10" "25" "LASSO" 0.23
"iters" "3" "10" "25" "LASSO" 10
"time.user.self" "3" "10" "25" "LASSO" 0.00999999999999091
"time.sys.self" "3" "10" "25" "LASSO" 0
"time.elapsed" "3" "10" "25" "LASSO" 0
"time.user.child" "3" "10" "25" "LASSO" NA
"time.sys.child" "3" "10" "25" "LASSO" NA
"cv.iters" "3" "10" "25" "LASSO" NA
"cv.time.user.self" "3" "10" "25" "LASSO" 0.00290000000000418
"cv.time.sys.self" "3" "10" "25" "LASSO" 0
"cv.time.elapsed" "3" "10" "25" "LASSO" 0.00150000000000091
"cv.time.user.child" "3" "10" "25" "LASSO" NA
"cv.time.sys.child" "3" "10" "25" "LASSO" NA
"cv.all.time.user.self" "3" "10" "25" "LASSO" 0.290000000000418
"cv.all.time.sys.self" "3" "10" "25" "LASSO" 0
"cv.all.time.elapsed" "3" "10" "25" "LASSO" 0.150000000000091
"cv.all.time.user.child" "3" "10" "25" "LASSO" NA
"cv.all.time.sys.child" "3" "10" "25" "LASSO" NA
"n.cv.par" "3" "10" "25" "LASSO" 20
"lambda" "10" "10" "25" "LASSO" 1e-04
"lambdar0" "10" "10" "25" "LASSO" 1e-04
"kappa" "10" "10" "25" "LASSO" 1e-04
"condnum" "10" "10" "25" "LASSO" 1e-04
"EL" "10" "10" "25" "LASSO" 1e-04
"RMSE" "10" "10" "25" "LASSO" 1e-04
"F1" "10" "10" "25" "LASSO" 1e-04
"eTPR" "10" "10" "25" "LASSO" 1e-04
"eTNR" "10" "10" "25" "LASSO" 1e-04
"ePPV" "10" "10" "25" "LASSO" 1e-04
"d" "10" "10" "25" "LASSO" 1e-04
"iters" "10" "10" "25" "LASSO" 1e-04
"time.user.self" "10" "10" "25" "LASSO" 1e-04
"time.sys.self" "10" "10" "25" "LASSO" 1e-04
"time.elapsed" "10" "10" "25" "LASSO" 1e-04
"time.user.child" "10" "10" "25" "LASSO" 1e-04
"time.sys.child" "10" "10" "25" "LASSO" 1e-04
"cv.iters" "10" "10" "25" "LASSO" 1e-04
"cv.time.user.self" "10" "10" "25" "LASSO" 1e-04
"cv.time.sys.self" "10" "10" "25" "LASSO" 1e-04
"cv.time.elapsed" "10" "10" "25" "LASSO" 1e-04
"cv.time.user.child" "10" "10" "25" "LASSO" 1e-04
"cv.time.sys.child" "10" "10" "25" "LASSO" 1e-04
"cv.all.time.user.self" "10" "10" "25" "LASSO" 1e-04
"cv.all.time.sys.self" "10" "10" "25" "LASSO" 1e-04
"cv.all.time.elapsed" "10" "10" "25" "LASSO" 1e-04
"cv.all.time.user.child" "10" "10" "25" "LASSO" 1e-04
"cv.all.time.sys.child" "10" "10" "25" "LASSO" 1e-04
"n.cv.par" "10" "10" "25" "LASSO" 1e-04
"lambda" "3" "1" "50" "LASSO" 0.00678801591624525
"lambdar0" "3" "1" "50" "LASSO" 0.1
"kappa" "3" "1" "50" "LASSO" 0
"condnum" "3" "1" "50" "LASSO" 43.1261291414169
"EL" "3" "1" "50" "LASSO" 0.209649539115397
"RMSE" "3" "1" "50" "LASSO" 0.00133744763074462
"F1" "3" "1" "50" "LASSO" 1
"eTPR" "3" "1" "50" "LASSO" 1
"eTNR" "3" "1" "50" "LASSO" 1
"ePPV" "3" "1" "50" "LASSO" 1
"d" "3" "1" "50" "LASSO" 0.117551020408163
"iters" "3" "1" "50" "LASSO" 10
"time.user.self" "3" "1" "50" "LASSO" 0.0899999999999181
"time.sys.self" "3" "1" "50" "LASSO" 0
"time.elapsed" "3" "1" "50" "LASSO" 0.0799999999999272
"time.user.child" "3" "1" "50" "LASSO" NA
"time.sys.child" "3" "1" "50" "LASSO" NA
"cv.iters" "3" "1" "50" "LASSO" NA
"cv.time.user.self" "3" "1" "50" "LASSO" 0.0297000000000025
"cv.time.sys.self" "3" "1" "50" "LASSO" 0
"cv.time.elapsed" "3" "1" "50" "LASSO" 0.0321000000000049
"cv.time.user.child" "3" "1" "50" "LASSO" NA
"cv.time.sys.child" "3" "1" "50" "LASSO" NA
"cv.all.time.user.self" "3" "1" "50" "LASSO" 2.97000000000025
"cv.all.time.sys.self" "3" "1" "50" "LASSO" 0
"cv.all.time.elapsed" "3" "1" "50" "LASSO" 3.21000000000049
"cv.all.time.user.child" "3" "1" "50" "LASSO" NA
"cv.all.time.sys.child" "3" "1" "50" "LASSO" NA
"n.cv.par" "3" "1" "50" "LASSO" 20
"lambda" "10" "1" "50" "LASSO" 1e-04
"lambdar0" "10" "1" "50" "LASSO" 1e-04
"kappa" "10" "1" "50" "LASSO" 1e-04
"condnum" "10" "1" "50" "LASSO" 1e-04
"EL" "10" "1" "50" "LASSO" 1e-04
"RMSE" "10" "1" "50" "LASSO" 1e-04
"F1" "10" "1" "50" "LASSO" 1e-04
"eTPR" "10" "1" "50" "LASSO" 1e-04
"eTNR" "10" "1" "50" "LASSO" 1e-04
"ePPV" "10" "1" "50" "LASSO" 1e-04
"d" "10" "1" "50" "LASSO" 1e-04
"iters" "10" "1" "50" "LASSO" 1e-04
"time.user.self" "10" "1" "50" "LASSO" 1e-04
"time.sys.self" "10" "1" "50" "LASSO" 1e-04
"time.elapsed" "10" "1" "50" "LASSO" 1e-04
"time.user.child" "10" "1" "50" "LASSO" 1e-04
"time.sys.child" "10" "1" "50" "LASSO" 1e-04
"cv.iters" "10" "1" "50" "LASSO" 1e-04
"cv.time.user.self" "10" "1" "50" "LASSO" 1e-04
"cv.time.sys.self" "10" "1" "50" "LASSO" 1e-04
"cv.time.elapsed" "10" "1" "50" "LASSO" 1e-04
"cv.time.user.child" "10" "1" "50" "LASSO" 1e-04
"cv.time.sys.child" "10" "1" "50" "LASSO" 1e-04
"cv.all.time.user.self" "10" "1" "50" "LASSO" 1e-04
"cv.all.time.sys.self" "10" "1" "50" "LASSO" 1e-04
"cv.all.time.elapsed" "10" "1" "50" "LASSO" 1e-04
"cv.all.time.user.child" "10" "1" "50" "LASSO" 1e-04
"cv.all.time.sys.child" "10" "1" "50" "LASSO" 1e-04
"n.cv.par" "10" "1" "50" "LASSO" 1e-04
"lambda" "3" "2" "50" "LASSO" 0.00717834059913751
"lambdar0" "3" "2" "50" "LASSO" 0.1
"kappa" "3" "2" "50" "LASSO" 0
"condnum" "3" "2" "50" "LASSO" 43.0523408727767
"EL" "3" "2" "50" "LASSO" 0.227274417928228
"RMSE" "3" "2" "50" "LASSO" 0.00143963471010149
"F1" "3" "2" "50" "LASSO" 1
"eTPR" "3" "2" "50" "LASSO" 1
"eTNR" "3" "2" "50" "LASSO" 1
"ePPV" "3" "2" "50" "LASSO" 1
"d" "3" "2" "50" "LASSO" 0.117551020408163
"iters" "3" "2" "50" "LASSO" 10
"time.user.self" "3" "2" "50" "LASSO" 0.0899999999999181
"time.sys.self" "3" "2" "50" "LASSO" 0
"time.elapsed" "3" "2" "50" "LASSO" 0.0699999999999363
"time.user.child" "3" "2" "50" "LASSO" NA
"time.sys.child" "3" "2" "50" "LASSO" NA
"cv.iters" "3" "2" "50" "LASSO" NA
"cv.time.user.self" "3" "2" "50" "LASSO" 0.0338000000000011
"cv.time.sys.self" "3" "2" "50" "LASSO" 0.000199999999999996
"cv.time.elapsed" "3" "2" "50" "LASSO" 0.0326999999999998
"cv.time.user.child" "3" "2" "50" "LASSO" NA
"cv.time.sys.child" "3" "2" "50" "LASSO" NA
"cv.all.time.user.self" "3" "2" "50" "LASSO" 3.38000000000011
"cv.all.time.sys.self" "3" "2" "50" "LASSO" 0.0199999999999996
"cv.all.time.elapsed" "3" "2" "50" "LASSO" 3.26999999999998
"cv.all.time.user.child" "3" "2" "50" "LASSO" NA
"cv.all.time.sys.child" "3" "2" "50" "LASSO" NA
"n.cv.par" "3" "2" "50" "LASSO" 20
"lambda" "10" "2" "50" "LASSO" 1e-04
"lambdar0" "10" "2" "50" "LASSO" 1e-04
"kappa" "10" "2" "50" "LASSO" 1e-04
"condnum" "10" "2" "50" "LASSO" 1e-04
"EL" "10" "2" "50" "LASSO" 1e-04
"RMSE" "10" "2" "50" "LASSO" 1e-04
"F1" "10" "2" "50" "LASSO" 1e-04
"eTPR" "10" "2" "50" "LASSO" 1e-04
"eTNR" "10" "2" "50" "LASSO" 1e-04
"ePPV" "10" "2" "50" "LASSO" 1e-04
"d" "10" "2" "50" "LASSO" 1e-04
"iters" "10" "2" "50" "LASSO" 1e-04
"time.user.self" "10" "2" "50" "LASSO" 1e-04
"time.sys.self" "10" "2" "50" "LASSO" 1e-04
"time.elapsed" "10" "2" "50" "LASSO" 1e-04
"time.user.child" "10" "2" "50" "LASSO" 1e-04
"time.sys.child" "10" "2" "50" "LASSO" 1e-04
"cv.iters" "10" "2" "50" "LASSO" 1e-04
"cv.time.user.self" "10" "2" "50" "LASSO" 1e-04
"cv.time.sys.self" "10" "2" "50" "LASSO" 1e-04
"cv.time.elapsed" "10" "2" "50" "LASSO" 1e-04
"cv.time.user.child" "10" "2" "50" "LASSO" 1e-04
"cv.time.sys.child" "10" "2" "50" "LASSO" 1e-04
"cv.all.time.user.self" "10" "2" "50" "LASSO" 1e-04
"cv.all.time.sys.self" "10" "2" "50" "LASSO" 1e-04
"cv.all.time.elapsed" "10" "2" "50" "LASSO" 1e-04
"cv.all.time.user.child" "10" "2" "50" "LASSO" 1e-04
"cv.all.time.sys.child" "10" "2" "50" "LASSO" 1e-04
"n.cv.par" "10" "2" "50" "LASSO" 1e-04
"lambda" "3" "3" "50" "LASSO" 0.00688349415472246
"lambdar0" "3" "3" "50" "LASSO" 0.1
"kappa" "3" "3" "50" "LASSO" 0
"condnum" "3" "3" "50" "LASSO" 43.9980021331879
"EL" "3" "3" "50" "LASSO" 0.210428179539541
"RMSE" "3" "3" "50" "LASSO" 0.00136874273141864
"F1" "3" "3" "50" "LASSO" 1
"eTPR" "3" "3" "50" "LASSO" 1
"eTNR" "3" "3" "50" "LASSO" 1
"ePPV" "3" "3" "50" "LASSO" 1
"d" "3" "3" "50" "LASSO" 0.117551020408163
"iters" "3" "3" "50" "LASSO" 10
"time.user.self" "3" "3" "50" "LASSO" 0.139999999999873
"time.sys.self" "3" "3" "50" "LASSO" 0
"time.elapsed" "3" "3" "50" "LASSO" 0.119999999999891
"time.user.child" "3" "3" "50" "LASSO" NA
"time.sys.child" "3" "3" "50" "LASSO" NA
"cv.iters" "3" "3" "50" "LASSO" NA
"cv.time.user.self" "3" "3" "50" "LASSO" 0.0503999999999996
"cv.time.sys.self" "3" "3" "50" "LASSO" 0.000200000000000014
"cv.time.elapsed" "3" "3" "50" "LASSO" 0.0498000000000116
"cv.time.user.child" "3" "3" "50" "LASSO" NA
"cv.time.sys.child" "3" "3" "50" "LASSO" NA
"cv.all.time.user.self" "3" "3" "50" "LASSO" 5.03999999999996
"cv.all.time.sys.self" "3" "3" "50" "LASSO" 0.0200000000000014
"cv.all.time.elapsed" "3" "3" "50" "LASSO" 4.98000000000116
"cv.all.time.user.child" "3" "3" "50" "LASSO" NA
"cv.all.time.sys.child" "3" "3" "50" "LASSO" NA
"n.cv.par" "3" "3" "50" "LASSO" 20
"lambda" "10" "3" "50" "LASSO" 1e-04
"lambdar0" "10" "3" "50" "LASSO" 1e-04
"kappa" "10" "3" "50" "LASSO" 1e-04
"condnum" "10" "3" "50" "LASSO" 1e-04
"EL" "10" "3" "50" "LASSO" 1e-04
"RMSE" "10" "3" "50" "LASSO" 1e-04
"F1" "10" "3" "50" "LASSO" 1e-04
"eTPR" "10" "3" "50" "LASSO" 1e-04
"eTNR" "10" "3" "50" "LASSO" 1e-04
"ePPV" "10" "3" "50" "LASSO" 1e-04
"d" "10" "3" "50" "LASSO" 1e-04
"iters" "10" "3" "50" "LASSO" 1e-04
"time.user.self" "10" "3" "50" "LASSO" 1e-04
"time.sys.self" "10" "3" "50" "LASSO" 1e-04
"time.elapsed" "10" "3" "50" "LASSO" 1e-04
"time.user.child" "10" "3" "50" "LASSO" 1e-04
"time.sys.child" "10" "3" "50" "LASSO" 1e-04
"cv.iters" "10" "3" "50" "LASSO" 1e-04
"cv.time.user.self" "10" "3" "50" "LASSO" 1e-04
"cv.time.sys.self" "10" "3" "50" "LASSO" 1e-04
"cv.time.elapsed" "10" "3" "50" "LASSO" 1e-04
"cv.time.user.child" "10" "3" "50" "LASSO" 1e-04
"cv.time.sys.child" "10" "3" "50" "LASSO" 1e-04
"cv.all.time.user.self" "10" "3" "50" "LASSO" 1e-04
"cv.all.time.sys.self" "10" "3" "50" "LASSO" 1e-04
"cv.all.time.elapsed" "10" "3" "50" "LASSO" 1e-04
"cv.all.time.user.child" "10" "3" "50" "LASSO" 1e-04
"cv.all.time.sys.child" "10" "3" "50" "LASSO" 1e-04
"n.cv.par" "10" "3" "50" "LASSO" 1e-04
"lambda" "3" "4" "50" "LASSO" 0.00707558106245605
"lambdar0" "3" "4" "50" "LASSO" 0.1
"kappa" "3" "4" "50" "LASSO" 0
"condnum" "3" "4" "50" "LASSO" 42.4216820223217
"EL" "3" "4" "50" "LASSO" 0.23498914708901
"RMSE" "3" "4" "50" "LASSO" 0.00147148209562753
"F1" "3" "4" "50" "LASSO" 1
"eTPR" "3" "4" "50" "LASSO" 1
"eTNR" "3" "4" "50" "LASSO" 1
"ePPV" "3" "4" "50" "LASSO" 1
"d" "3" "4" "50" "LASSO" 0.117551020408163
"iters" "3" "4" "50" "LASSO" 10
"time.user.self" "3" "4" "50" "LASSO" 0.1099999999999
"time.sys.self" "3" "4" "50" "LASSO" 0
"time.elapsed" "3" "4" "50" "LASSO" 0.1099999999999
"time.user.child" "3" "4" "50" "LASSO" NA
"time.sys.child" "3" "4" "50" "LASSO" NA
"cv.iters" "3" "4" "50" "LASSO" NA
"cv.time.user.self" "3" "4" "50" "LASSO" 0.0371999999999957
"cv.time.sys.self" "3" "4" "50" "LASSO" 9.99999999999979e-05
"cv.time.elapsed" "3" "4" "50" "LASSO" 0.0381999999999994
"cv.time.user.child" "3" "4" "50" "LASSO" NA
"cv.time.sys.child" "3" "4" "50" "LASSO" NA
"cv.all.time.user.self" "3" "4" "50" "LASSO" 3.71999999999957
"cv.all.time.sys.self" "3" "4" "50" "LASSO" 0.00999999999999979
"cv.all.time.elapsed" "3" "4" "50" "LASSO" 3.81999999999994
"cv.all.time.user.child" "3" "4" "50" "LASSO" NA
"cv.all.time.sys.child" "3" "4" "50" "LASSO" NA
"n.cv.par" "3" "4" "50" "LASSO" 20
"lambda" "10" "4" "50" "LASSO" 1e-04
"lambdar0" "10" "4" "50" "LASSO" 1e-04
"kappa" "10" "4" "50" "LASSO" 1e-04
"condnum" "10" "4" "50" "LASSO" 1e-04
"EL" "10" "4" "50" "LASSO" 1e-04
"RMSE" "10" "4" "50" "LASSO" 1e-04
"F1" "10" "4" "50" "LASSO" 1e-04
"eTPR" "10" "4" "50" "LASSO" 1e-04
"eTNR" "10" "4" "50" "LASSO" 1e-04
"ePPV" "10" "4" "50" "LASSO" 1e-04
"d" "10" "4" "50" "LASSO" 1e-04
"iters" "10" "4" "50" "LASSO" 1e-04
"time.user.self" "10" "4" "50" "LASSO" 1e-04
"time.sys.self" "10" "4" "50" "LASSO" 1e-04
"time.elapsed" "10" "4" "50" "LASSO" 1e-04
"time.user.child" "10" "4" "50" "LASSO" 1e-04
"time.sys.child" "10" "4" "50" "LASSO" 1e-04
"cv.iters" "10" "4" "50" "LASSO" 1e-04
"cv.time.user.self" "10" "4" "50" "LASSO" 1e-04
"cv.time.sys.self" "10" "4" "50" "LASSO" 1e-04
"cv.time.elapsed" "10" "4" "50" "LASSO" 1e-04
"cv.time.user.child" "10" "4" "50" "LASSO" 1e-04
"cv.time.sys.child" "10" "4" "50" "LASSO" 1e-04
"cv.all.time.user.self" "10" "4" "50" "LASSO" 1e-04
"cv.all.time.sys.self" "10" "4" "50" "LASSO" 1e-04
"cv.all.time.elapsed" "10" "4" "50" "LASSO" 1e-04
"cv.all.time.user.child" "10" "4" "50" "LASSO" 1e-04
"cv.all.time.sys.child" "10" "4" "50" "LASSO" 1e-04
"n.cv.par" "10" "4" "50" "LASSO" 1e-04
"lambda" "3" "5" "50" "LASSO" 0.00714705073592729
"lambdar0" "3" "5" "50" "LASSO" 0.1
"kappa" "3" "5" "50" "LASSO" 0
"condnum" "3" "5" "50" "LASSO" 44.4240046830091
"EL" "3" "5" "50" "LASSO" 0.235912355611674
"RMSE" "3" "5" "50" "LASSO" 0.00143912183437939
"F1" "3" "5" "50" "LASSO" 1
"eTPR" "3" "5" "50" "LASSO" 1
"eTNR" "3" "5" "50" "LASSO" 1
"ePPV" "3" "5" "50" "LASSO" 1
"d" "3" "5" "50" "LASSO" 0.117551020408163
"iters" "3" "5" "50" "LASSO" 10
"time.user.self" "3" "5" "50" "LASSO" 0.0900000000001455
"time.sys.self" "3" "5" "50" "LASSO" 0
"time.elapsed" "3" "5" "50" "LASSO" 0.0900000000001455
"time.user.child" "3" "5" "50" "LASSO" NA
"time.sys.child" "3" "5" "50" "LASSO" NA
"cv.iters" "3" "5" "50" "LASSO" NA
"cv.time.user.self" "3" "5" "50" "LASSO" 0.0415999999999985
"cv.time.sys.self" "3" "5" "50" "LASSO" 0
"cv.time.elapsed" "3" "5" "50" "LASSO" 0.0410999999999876
"cv.time.user.child" "3" "5" "50" "LASSO" NA
"cv.time.sys.child" "3" "5" "50" "LASSO" NA
"cv.all.time.user.self" "3" "5" "50" "LASSO" 4.15999999999985
"cv.all.time.sys.self" "3" "5" "50" "LASSO" 0
"cv.all.time.elapsed" "3" "5" "50" "LASSO" 4.10999999999876
"cv.all.time.user.child" "3" "5" "50" "LASSO" NA
"cv.all.time.sys.child" "3" "5" "50" "LASSO" NA
"n.cv.par" "3" "5" "50" "LASSO" 20
"lambda" "10" "5" "50" "LASSO" 1e-04
"lambdar0" "10" "5" "50" "LASSO" 1e-04
"kappa" "10" "5" "50" "LASSO" 1e-04
"condnum" "10" "5" "50" "LASSO" 1e-04
"EL" "10" "5" "50" "LASSO" 1e-04
"RMSE" "10" "5" "50" "LASSO" 1e-04
"F1" "10" "5" "50" "LASSO" 1e-04
"eTPR" "10" "5" "50" "LASSO" 1e-04
"eTNR" "10" "5" "50" "LASSO" 1e-04
"ePPV" "10" "5" "50" "LASSO" 1e-04
"d" "10" "5" "50" "LASSO" 1e-04
"iters" "10" "5" "50" "LASSO" 1e-04
"time.user.self" "10" "5" "50" "LASSO" 1e-04
"time.sys.self" "10" "5" "50" "LASSO" 1e-04
"time.elapsed" "10" "5" "50" "LASSO" 1e-04
"time.user.child" "10" "5" "50" "LASSO" 1e-04
"time.sys.child" "10" "5" "50" "LASSO" 1e-04
"cv.iters" "10" "5" "50" "LASSO" 1e-04
"cv.time.user.self" "10" "5" "50" "LASSO" 1e-04
"cv.time.sys.self" "10" "5" "50" "LASSO" 1e-04
"cv.time.elapsed" "10" "5" "50" "LASSO" 1e-04
"cv.time.user.child" "10" "5" "50" "LASSO" 1e-04
"cv.time.sys.child" "10" "5" "50" "LASSO" 1e-04
"cv.all.time.user.self" "10" "5" "50" "LASSO" 1e-04
"cv.all.time.sys.self" "10" "5" "50" "LASSO" 1e-04
"cv.all.time.elapsed" "10" "5" "50" "LASSO" 1e-04
"cv.all.time.user.child" "10" "5" "50" "LASSO" 1e-04
"cv.all.time.sys.child" "10" "5" "50" "LASSO" 1e-04
"n.cv.par" "10" "5" "50" "LASSO" 1e-04
"lambda" "3" "6" "50" "LASSO" 0.00707904779301809
"lambdar0" "3" "6" "50" "LASSO" 0.1
"kappa" "3" "6" "50" "LASSO" 0
"condnum" "3" "6" "50" "LASSO" 43.4987420112585
"EL" "3" "6" "50" "LASSO" 0.201593673854781
"RMSE" "3" "6" "50" "LASSO" 0.00138155678378582
"F1" "3" "6" "50" "LASSO" 1
"eTPR" "3" "6" "50" "LASSO" 1
"eTNR" "3" "6" "50" "LASSO" 1
"ePPV" "3" "6" "50" "LASSO" 1
"d" "3" "6" "50" "LASSO" 0.117551020408163
"iters" "3" "6" "50" "LASSO" 10
"time.user.self" "3" "6" "50" "LASSO" 0.110000000000127
"time.sys.self" "3" "6" "50" "LASSO" 0
"time.elapsed" "3" "6" "50" "LASSO" 0.110000000000127
"time.user.child" "3" "6" "50" "LASSO" NA
"time.sys.child" "3" "6" "50" "LASSO" NA
"cv.iters" "3" "6" "50" "LASSO" NA
"cv.time.user.self" "3" "6" "50" "LASSO" 0.0400999999999931
"cv.time.sys.self" "3" "6" "50" "LASSO" 0
"cv.time.elapsed" "3" "6" "50" "LASSO" 0.0399999999999955
"cv.time.user.child" "3" "6" "50" "LASSO" NA
"cv.time.sys.child" "3" "6" "50" "LASSO" NA
"cv.all.time.user.self" "3" "6" "50" "LASSO" 4.00999999999931
"cv.all.time.sys.self" "3" "6" "50" "LASSO" 0
"cv.all.time.elapsed" "3" "6" "50" "LASSO" 3.99999999999955
"cv.all.time.user.child" "3" "6" "50" "LASSO" NA
"cv.all.time.sys.child" "3" "6" "50" "LASSO" NA
"n.cv.par" "3" "6" "50" "LASSO" 20
"lambda" "10" "6" "50" "LASSO" 1e-04
"lambdar0" "10" "6" "50" "LASSO" 1e-04
"kappa" "10" "6" "50" "LASSO" 1e-04
"condnum" "10" "6" "50" "LASSO" 1e-04
"EL" "10" "6" "50" "LASSO" 1e-04
"RMSE" "10" "6" "50" "LASSO" 1e-04
"F1" "10" "6" "50" "LASSO" 1e-04
"eTPR" "10" "6" "50" "LASSO" 1e-04
"eTNR" "10" "6" "50" "LASSO" 1e-04
"ePPV" "10" "6" "50" "LASSO" 1e-04
"d" "10" "6" "50" "LASSO" 1e-04
"iters" "10" "6" "50" "LASSO" 1e-04
"time.user.self" "10" "6" "50" "LASSO" 1e-04
"time.sys.self" "10" "6" "50" "LASSO" 1e-04
"time.elapsed" "10" "6" "50" "LASSO" 1e-04
"time.user.child" "10" "6" "50" "LASSO" 1e-04
"time.sys.child" "10" "6" "50" "LASSO" 1e-04
"cv.iters" "10" "6" "50" "LASSO" 1e-04
"cv.time.user.self" "10" "6" "50" "LASSO" 1e-04
"cv.time.sys.self" "10" "6" "50" "LASSO" 1e-04
"cv.time.elapsed" "10" "6" "50" "LASSO" 1e-04
"cv.time.user.child" "10" "6" "50" "LASSO" 1e-04
"cv.time.sys.child" "10" "6" "50" "LASSO" 1e-04
"cv.all.time.user.self" "10" "6" "50" "LASSO" 1e-04
"cv.all.time.sys.self" "10" "6" "50" "LASSO" 1e-04
"cv.all.time.elapsed" "10" "6" "50" "LASSO" 1e-04
"cv.all.time.user.child" "10" "6" "50" "LASSO" 1e-04
"cv.all.time.sys.child" "10" "6" "50" "LASSO" 1e-04
"n.cv.par" "10" "6" "50" "LASSO" 1e-04
"lambda" "3" "7" "50" "LASSO" 0.00732294259849416
"lambdar0" "3" "7" "50" "LASSO" 0.1
"kappa" "3" "7" "50" "LASSO" 0
"condnum" "3" "7" "50" "LASSO" 44.4919317099198
"EL" "3" "7" "50" "LASSO" 0.201593475582222
"RMSE" "3" "7" "50" "LASSO" 0.00131766212863979
"F1" "3" "7" "50" "LASSO" 1
"eTPR" "3" "7" "50" "LASSO" 1
"eTNR" "3" "7" "50" "LASSO" 1
"ePPV" "3" "7" "50" "LASSO" 1
"d" "3" "7" "50" "LASSO" 0.117551020408163
"iters" "3" "7" "50" "LASSO" 10
"time.user.self" "3" "7" "50" "LASSO" 0.130000000000109
"time.sys.self" "3" "7" "50" "LASSO" 0
"time.elapsed" "3" "7" "50" "LASSO" 0.130000000000109
"time.user.child" "3" "7" "50" "LASSO" NA
"time.sys.child" "3" "7" "50" "LASSO" NA
"cv.iters" "3" "7" "50" "LASSO" NA
"cv.time.user.self" "3" "7" "50" "LASSO" 0.0500000000000045
"cv.time.sys.self" "3" "7" "50" "LASSO" 0
"cv.time.elapsed" "3" "7" "50" "LASSO" 0.0504999999999836
"cv.time.user.child" "3" "7" "50" "LASSO" NA
"cv.time.sys.child" "3" "7" "50" "LASSO" NA
"cv.all.time.user.self" "3" "7" "50" "LASSO" 5.00000000000045
"cv.all.time.sys.self" "3" "7" "50" "LASSO" 0
"cv.all.time.elapsed" "3" "7" "50" "LASSO" 5.04999999999836
"cv.all.time.user.child" "3" "7" "50" "LASSO" NA
"cv.all.time.sys.child" "3" "7" "50" "LASSO" NA
"n.cv.par" "3" "7" "50" "LASSO" 20
"lambda" "10" "7" "50" "LASSO" 1e-04
"lambdar0" "10" "7" "50" "LASSO" 1e-04
"kappa" "10" "7" "50" "LASSO" 1e-04
"condnum" "10" "7" "50" "LASSO" 1e-04
"EL" "10" "7" "50" "LASSO" 1e-04
"RMSE" "10" "7" "50" "LASSO" 1e-04
"F1" "10" "7" "50" "LASSO" 1e-04
"eTPR" "10" "7" "50" "LASSO" 1e-04
"eTNR" "10" "7" "50" "LASSO" 1e-04
"ePPV" "10" "7" "50" "LASSO" 1e-04
"d" "10" "7" "50" "LASSO" 1e-04
"iters" "10" "7" "50" "LASSO" 1e-04
"time.user.self" "10" "7" "50" "LASSO" 1e-04
"time.sys.self" "10" "7" "50" "LASSO" 1e-04
"time.elapsed" "10" "7" "50" "LASSO" 1e-04
"time.user.child" "10" "7" "50" "LASSO" 1e-04
"time.sys.child" "10" "7" "50" "LASSO" 1e-04
"cv.iters" "10" "7" "50" "LASSO" 1e-04
"cv.time.user.self" "10" "7" "50" "LASSO" 1e-04
