"metric" "n_bands" "simulation" "n" "method" "value"
"F1" "14" "3" "250" "LRIDGE" 0.715
"eTPR" "14" "3" "250" "LRIDGE" 0.961344537815126
"eTNR" "14" "3" "250" "LRIDGE" 0.312698412698413
"ePPV" "14" "3" "250" "LRIDGE" 0.569154228855721
"d" "14" "3" "250" "LRIDGE" 0.820408163265306
"iters" "14" "3" "250" "LRIDGE" 7
"time.user.self" "14" "3" "250" "LRIDGE" 0.0399999999999636
"time.sys.self" "14" "3" "250" "LRIDGE" 0.00999999999999801
"time.elapsed" "14" "3" "250" "LRIDGE" 0.0799999999999272
"time.user.child" "14" "3" "250" "LRIDGE" NA
"time.sys.child" "14" "3" "250" "LRIDGE" NA
"cv.iters" "14" "3" "250" "LRIDGE" 8.82769230769231
"cv.time.user.self" "14" "3" "250" "LRIDGE" 0.0815487179487191
"cv.time.sys.self" "14" "3" "250" "LRIDGE" 8.20512820512821e-05
"cv.time.elapsed" "14" "3" "250" "LRIDGE" 0.0819948717949032
"cv.time.user.child" "14" "3" "250" "LRIDGE" NA
"cv.time.sys.child" "14" "3" "250" "LRIDGE" NA
"n.cv.par" "14" "3" "250" "LRIDGE" 390
"lambda" "14" "4" "250" "LRIDGE" 0.00509612963513024
"lambdar0" "14" "4" "250" "LRIDGE" 0.15
"kappa" "14" "4" "250" "LRIDGE" 0.854932102265579
"condnum" "14" "4" "250" "LRIDGE" 12.9617579202178
"EL" "14" "4" "250" "LRIDGE" 6.06126091971347
"RMSE" "14" "4" "250" "LRIDGE" 0.00890556156529749
"F1" "14" "4" "250" "LRIDGE" 0.725581395348837
"eTPR" "14" "4" "250" "LRIDGE" 0.917647058823529
"eTNR" "14" "4" "250" "LRIDGE" 0.422222222222222
"ePPV" "14" "4" "250" "LRIDGE" 0.6
"d" "14" "4" "250" "LRIDGE" 0.742857142857143
"iters" "14" "4" "250" "LRIDGE" 7
"time.user.self" "14" "4" "250" "LRIDGE" 0.0799999999999272
"time.sys.self" "14" "4" "250" "LRIDGE" 0
"time.elapsed" "14" "4" "250" "LRIDGE" 0.069999999999709
"time.user.child" "14" "4" "250" "LRIDGE" NA
"time.sys.child" "14" "4" "250" "LRIDGE" NA
"cv.iters" "14" "4" "250" "LRIDGE" 8.56461916461916
"cv.time.user.self" "14" "4" "250" "LRIDGE" 0.0788304668304454
"cv.time.sys.self" "14" "4" "250" "LRIDGE" 8.84520884520883e-05
"cv.time.elapsed" "14" "4" "250" "LRIDGE" 0.0786830466830614
"cv.time.user.child" "14" "4" "250" "LRIDGE" NA
"cv.time.sys.child" "14" "4" "250" "LRIDGE" NA
"n.cv.par" "14" "4" "250" "LRIDGE" 407
"lambda" "14" "5" "250" "LRIDGE" 0.00527163334892708
"lambdar0" "14" "5" "250" "LRIDGE" 0.15
"kappa" "14" "5" "250" "LRIDGE" 0.854932102265579
"condnum" "14" "5" "250" "LRIDGE" 11.8732480220351
"EL" "14" "5" "250" "LRIDGE" 6.19265930783601
"RMSE" "14" "5" "250" "LRIDGE" 0.00899371713765445
"F1" "14" "5" "250" "LRIDGE" 0.731707317073171
"eTPR" "14" "5" "250" "LRIDGE" 0.907563025210084
"eTNR" "14" "5" "250" "LRIDGE" 0.458730158730159
"ePPV" "14" "5" "250" "LRIDGE" 0.612939841089671
"d" "14" "5" "250" "LRIDGE" 0.719183673469388
"iters" "14" "5" "250" "LRIDGE" 7
"time.user.self" "14" "5" "250" "LRIDGE" 0.070000000001528
"time.sys.self" "14" "5" "250" "LRIDGE" 0
"time.elapsed" "14" "5" "250" "LRIDGE" 0.0800000000017462
"time.user.child" "14" "5" "250" "LRIDGE" NA
"time.sys.child" "14" "5" "250" "LRIDGE" NA
"cv.iters" "14" "5" "250" "LRIDGE" 8.22938144329897
"cv.time.user.self" "14" "5" "250" "LRIDGE" 0.0747422680412615
"cv.time.sys.self" "14" "5" "250" "LRIDGE" 0.000159793814432987
"cv.time.elapsed" "14" "5" "250" "LRIDGE" 0.0751907216494906
"cv.time.user.child" "14" "5" "250" "LRIDGE" NA
"cv.time.sys.child" "14" "5" "250" "LRIDGE" NA
"n.cv.par" "14" "5" "250" "LRIDGE" 388
"lambda" "14" "6" "250" "LRIDGE" 0.00467848417305628
"lambdar0" "14" "6" "250" "LRIDGE" 0.15
"kappa" "14" "6" "250" "LRIDGE" 0.854932102265579
"condnum" "14" "6" "250" "LRIDGE" 12.7687861161715
"EL" "14" "6" "250" "LRIDGE" 6.00067857328001
"RMSE" "14" "6" "250" "LRIDGE" 0.00836046641417621
"F1" "14" "6" "250" "LRIDGE" 0.74034620505992
"eTPR" "14" "6" "250" "LRIDGE" 0.934453781512605
"eTNR" "14" "6" "250" "LRIDGE" 0.442857142857143
"ePPV" "14" "6" "250" "LRIDGE" 0.613009922822492
"d" "14" "6" "250" "LRIDGE" 0.740408163265306
"iters" "14" "6" "250" "LRIDGE" 7
"time.user.self" "14" "6" "250" "LRIDGE" 0.0599999999994907
"time.sys.self" "14" "6" "250" "LRIDGE" 0
"time.elapsed" "14" "6" "250" "LRIDGE" 0.069999999999709
"time.user.child" "14" "6" "250" "LRIDGE" NA
"time.sys.child" "14" "6" "250" "LRIDGE" NA
"cv.iters" "14" "6" "250" "LRIDGE" 9.1469696969697
"cv.time.user.self" "14" "6" "250" "LRIDGE" 0.0841717171717052
"cv.time.sys.self" "14" "6" "250" "LRIDGE" 8.08080808080791e-05
"cv.time.elapsed" "14" "6" "250" "LRIDGE" 0.084151515151522
"cv.time.user.child" "14" "6" "250" "LRIDGE" NA
"cv.time.sys.child" "14" "6" "250" "LRIDGE" NA
"n.cv.par" "14" "6" "250" "LRIDGE" 396
"lambda" "14" "7" "250" "LRIDGE" 0.00376168854947504
"lambdar0" "14" "7" "250" "LRIDGE" 0.1
"kappa" "14" "7" "250" "LRIDGE" 0.973153258885963
"condnum" "14" "7" "250" "LRIDGE" 12.0334088630939
"EL" "14" "7" "250" "LRIDGE" 6.82649184165354
"RMSE" "14" "7" "250" "LRIDGE" 0.00862110442054644
"F1" "14" "7" "250" "LRIDGE" 0.714467005076142
"eTPR" "14" "7" "250" "LRIDGE" 0.946218487394958
"eTNR" "14" "7" "250" "LRIDGE" 0.336507936507937
"ePPV" "14" "7" "250" "LRIDGE" 0.573904179408767
"d" "14" "7" "250" "LRIDGE" 0.800816326530612
"iters" "14" "7" "250" "LRIDGE" 7
"time.user.self" "14" "7" "250" "LRIDGE" 0.0599999999994907
"time.sys.self" "14" "7" "250" "LRIDGE" 0
"time.elapsed" "14" "7" "250" "LRIDGE" 0.0600000000013097
"time.user.child" "14" "7" "250" "LRIDGE" NA
"time.sys.child" "14" "7" "250" "LRIDGE" NA
"cv.iters" "14" "7" "250" "LRIDGE" 8.485
"cv.time.user.self" "14" "7" "250" "LRIDGE" 0.0770649999999923
"cv.time.sys.self" "14" "7" "250" "LRIDGE" 0.000144999999999996
"cv.time.elapsed" "14" "7" "250" "LRIDGE" 0.0773100000000086
"cv.time.user.child" "14" "7" "250" "LRIDGE" NA
"cv.time.sys.child" "14" "7" "250" "LRIDGE" NA
"n.cv.par" "14" "7" "250" "LRIDGE" 400
"lambda" "14" "8" "250" "LRIDGE" 0.00323648964368857
"lambdar0" "14" "8" "250" "LRIDGE" 0.1
"kappa" "14" "8" "250" "LRIDGE" 0.973153258885963
"condnum" "14" "8" "250" "LRIDGE" 13.4520261697158
"EL" "14" "8" "250" "LRIDGE" 6.47015267583606
"RMSE" "14" "8" "250" "LRIDGE" 0.00843132165713121
"F1" "14" "8" "250" "LRIDGE" 0.711307643714466
"eTPR" "14" "8" "250" "LRIDGE" 0.946218487394958
"eTNR" "14" "8" "250" "LRIDGE" 0.325396825396825
"ePPV" "14" "8" "250" "LRIDGE" 0.569838056680162
"d" "14" "8" "250" "LRIDGE" 0.806530612244898
"iters" "14" "8" "250" "LRIDGE" 8
"time.user.self" "14" "8" "250" "LRIDGE" 0.0600000000013097
"time.sys.self" "14" "8" "250" "LRIDGE" 0
"time.elapsed" "14" "8" "250" "LRIDGE" 0.069999999999709
"time.user.child" "14" "8" "250" "LRIDGE" NA
"time.sys.child" "14" "8" "250" "LRIDGE" NA
"cv.iters" "14" "8" "250" "LRIDGE" 9.0720987654321
"cv.time.user.self" "14" "8" "250" "LRIDGE" 0.0834222222222763
"cv.time.sys.self" "14" "8" "250" "LRIDGE" 0.000113580246913579
"cv.time.elapsed" "14" "8" "250" "LRIDGE" 0.0837333333333304
"cv.time.user.child" "14" "8" "250" "LRIDGE" NA
"cv.time.sys.child" "14" "8" "250" "LRIDGE" NA
"n.cv.par" "14" "8" "250" "LRIDGE" 405
"lambda" "14" "9" "250" "LRIDGE" 0.00528301814398389
"lambdar0" "14" "9" "250" "LRIDGE" 0.15
"kappa" "14" "9" "250" "LRIDGE" 0.854932102265579
"condnum" "14" "9" "250" "LRIDGE" 11.7264269557024
"EL" "14" "9" "250" "LRIDGE" 6.38464510528163
"RMSE" "14" "9" "250" "LRIDGE" 0.00884683406832283
"F1" "14" "9" "250" "LRIDGE" 0.728767123287671
"eTPR" "14" "9" "250" "LRIDGE" 0.894117647058824
"eTNR" "14" "9" "250" "LRIDGE" 0.471428571428571
"ePPV" "14" "9" "250" "LRIDGE" 0.615028901734104
"d" "14" "9" "250" "LRIDGE" 0.706122448979592
"iters" "14" "9" "250" "LRIDGE" 7
"time.user.self" "14" "9" "250" "LRIDGE" 0.0599999999976717
"time.sys.self" "14" "9" "250" "LRIDGE" 0
"time.elapsed" "14" "9" "250" "LRIDGE" 0.0600000000013097
"time.user.child" "14" "9" "250" "LRIDGE" NA
"time.sys.child" "14" "9" "250" "LRIDGE" NA
"cv.iters" "14" "9" "250" "LRIDGE" 8.34364089775561
"cv.time.user.self" "14" "9" "250" "LRIDGE" 0.0759052369077808
"cv.time.sys.self" "14" "9" "250" "LRIDGE" 0.000129675810473822
"cv.time.elapsed" "14" "9" "250" "LRIDGE" 0.0761795511221917
"cv.time.user.child" "14" "9" "250" "LRIDGE" NA
"cv.time.sys.child" "14" "9" "250" "LRIDGE" NA
"n.cv.par" "14" "9" "250" "LRIDGE" 401
"lambda" "14" "10" "250" "LRIDGE" 0.00657959145180752
"lambdar0" "14" "10" "250" "LRIDGE" 0.2
"kappa" "14" "10" "250" "LRIDGE" 0.743794147018287
"condnum" "14" "10" "250" "LRIDGE" 12.9010797099501
"EL" "14" "10" "250" "LRIDGE" 5.96940897462498
"RMSE" "14" "10" "250" "LRIDGE" 0.00920788415071207
"F1" "14" "10" "250" "LRIDGE" 0.756564939673527
"eTPR" "14" "10" "250" "LRIDGE" 0.895798319327731
"eTNR" "14" "10" "250" "LRIDGE" 0.553968253968254
"ePPV" "14" "10" "250" "LRIDGE" 0.654791154791155
"d" "14" "10" "250" "LRIDGE" 0.664489795918367
"iters" "14" "10" "250" "LRIDGE" 7
"time.user.self" "14" "10" "250" "LRIDGE" 0.069999999999709
"time.sys.self" "14" "10" "250" "LRIDGE" 0
"time.elapsed" "14" "10" "250" "LRIDGE" 0.0599999999976717
"time.user.child" "14" "10" "250" "LRIDGE" NA
"time.sys.child" "14" "10" "250" "LRIDGE" NA
"cv.iters" "14" "10" "250" "LRIDGE" 8.57395577395577
"cv.time.user.self" "14" "10" "250" "LRIDGE" 0.0781719901719571
"cv.time.sys.self" "14" "10" "250" "LRIDGE" 0.000127764127764116
"cv.time.elapsed" "14" "10" "250" "LRIDGE" 0.0783390663390387
"cv.time.user.child" "14" "10" "250" "LRIDGE" NA
"cv.time.sys.child" "14" "10" "250" "LRIDGE" NA
"n.cv.par" "14" "10" "250" "LRIDGE" 407
"lambda" "14" "11" "250" "LRIDGE" 0.00521967048743006
"lambdar0" "14" "11" "250" "LRIDGE" 0.15
"kappa" "14" "11" "250" "LRIDGE" 0.854932102265579
"condnum" "14" "11" "250" "LRIDGE" 12.8497151860766
"EL" "14" "11" "250" "LRIDGE" 6.10899503902952
"RMSE" "14" "11" "250" "LRIDGE" 0.00848845917974382
"F1" "14" "11" "250" "LRIDGE" 0.757429163787146
"eTPR" "14" "11" "250" "LRIDGE" 0.921008403361344
"eTNR" "14" "11" "250" "LRIDGE" 0.517460317460318
"ePPV" "14" "11" "250" "LRIDGE" 0.643192488262911
"d" "14" "11" "250" "LRIDGE" 0.695510204081633
"iters" "14" "11" "250" "LRIDGE" 7
"time.user.self" "14" "11" "250" "LRIDGE" 0.0600000000013097
"time.sys.self" "14" "11" "250" "LRIDGE" 0
"time.elapsed" "14" "11" "250" "LRIDGE" 0.0600000000013097
"time.user.child" "14" "11" "250" "LRIDGE" NA
"time.sys.child" "14" "11" "250" "LRIDGE" NA
"cv.iters" "14" "11" "250" "LRIDGE" 8.94005167958656
"cv.time.user.self" "14" "11" "250" "LRIDGE" 0.0823979328165217
"cv.time.sys.self" "14" "11" "250" "LRIDGE" 0.000139534883720899
"cv.time.elapsed" "14" "11" "250" "LRIDGE" 0.082625322997441
"cv.time.user.child" "14" "11" "250" "LRIDGE" NA
"cv.time.sys.child" "14" "11" "250" "LRIDGE" NA
"n.cv.par" "14" "11" "250" "LRIDGE" 387
"lambda" "14" "12" "250" "LRIDGE" 0.00347483347987694
"lambdar0" "14" "12" "250" "LRIDGE" 0.1
"kappa" "14" "12" "250" "LRIDGE" 0.973153258885963
"condnum" "14" "12" "250" "LRIDGE" 12.9544517123295
"EL" "14" "12" "250" "LRIDGE" 6.67718546100848
"RMSE" "14" "12" "250" "LRIDGE" 0.00849462431928815
"F1" "14" "12" "250" "LRIDGE" 0.719488817891374
"eTPR" "14" "12" "250" "LRIDGE" 0.946218487394958
"eTNR" "14" "12" "250" "LRIDGE" 0.353968253968254
"ePPV" "14" "12" "250" "LRIDGE" 0.580412371134021
"d" "14" "12" "250" "LRIDGE" 0.791836734693877
"iters" "14" "12" "250" "LRIDGE" 7
"time.user.self" "14" "12" "250" "LRIDGE" 0.0599999999976717
"time.sys.self" "14" "12" "250" "LRIDGE" 0
"time.elapsed" "14" "12" "250" "LRIDGE" 0.0400000000008731
"time.user.child" "14" "12" "250" "LRIDGE" NA
"time.sys.child" "14" "12" "250" "LRIDGE" NA
"cv.iters" "14" "12" "250" "LRIDGE" 9.08564231738035
"cv.time.user.self" "14" "12" "250" "LRIDGE" 0.0840755667506019
"cv.time.sys.self" "14" "12" "250" "LRIDGE" 0.000171284634760707
"cv.time.elapsed" "14" "12" "250" "LRIDGE" 0.0844130982367985
"cv.time.user.child" "14" "12" "250" "LRIDGE" NA
"cv.time.sys.child" "14" "12" "250" "LRIDGE" NA
"n.cv.par" "14" "12" "250" "LRIDGE" 397
"lambda" "14" "13" "250" "LRIDGE" 0.00615803441979059
"lambdar0" "14" "13" "250" "LRIDGE" 0.2
"kappa" "14" "13" "250" "LRIDGE" 0.854932102265579
"condnum" "14" "13" "250" "LRIDGE" 11.0847420068362
"EL" "14" "13" "250" "LRIDGE" 6.8923115444175
"RMSE" "14" "13" "250" "LRIDGE" 0.00928005322482318
"F1" "14" "13" "250" "LRIDGE" 0.741052631578947
"eTPR" "14" "13" "250" "LRIDGE" 0.887394957983193
"eTNR" "14" "13" "250" "LRIDGE" 0.520634920634921
"ePPV" "14" "13" "250" "LRIDGE" 0.636144578313253
"d" "14" "13" "250" "LRIDGE" 0.677551020408163
"iters" "14" "13" "250" "LRIDGE" 7
"time.user.self" "14" "13" "250" "LRIDGE" 0.069999999999709
"time.sys.self" "14" "13" "250" "LRIDGE" 0
"time.elapsed" "14" "13" "250" "LRIDGE" 0.069999999999709
"time.user.child" "14" "13" "250" "LRIDGE" NA
"time.sys.child" "14" "13" "250" "LRIDGE" NA
"cv.iters" "14" "13" "250" "LRIDGE" 8.76089108910891
"cv.time.user.self" "14" "13" "250" "LRIDGE" 0.0790099009901361
"cv.time.sys.self" "14" "13" "250" "LRIDGE" 8.4158415841585e-05
"cv.time.elapsed" "14" "13" "250" "LRIDGE" 0.0792772277227972
"cv.time.user.child" "14" "13" "250" "LRIDGE" NA
"cv.time.sys.child" "14" "13" "250" "LRIDGE" NA
"n.cv.par" "14" "13" "250" "LRIDGE" 404
"lambda" "14" "14" "250" "LRIDGE" 0.00655493124618877
"lambdar0" "14" "14" "250" "LRIDGE" 0.2
"kappa" "14" "14" "250" "LRIDGE" 0.854932102265579
"condnum" "14" "14" "250" "LRIDGE" 10.9371367891999
"EL" "14" "14" "250" "LRIDGE" 6.73343288575359
"RMSE" "14" "14" "250" "LRIDGE" 0.00937745776741325
"F1" "14" "14" "250" "LRIDGE" 0.756168359941945
"eTPR" "14" "14" "250" "LRIDGE" 0.87563025210084
"eTNR" "14" "14" "250" "LRIDGE" 0.584126984126984
"ePPV" "14" "14" "250" "LRIDGE" 0.665389527458493
"d" "14" "14" "250" "LRIDGE" 0.639183673469388
"iters" "14" "14" "250" "LRIDGE" 7
"time.user.self" "14" "14" "250" "LRIDGE" 0.069999999999709
"time.sys.self" "14" "14" "250" "LRIDGE" 0
"time.elapsed" "14" "14" "250" "LRIDGE" 0.0600000000049477
"time.user.child" "14" "14" "250" "LRIDGE" NA
"time.sys.child" "14" "14" "250" "LRIDGE" NA
"cv.iters" "14" "14" "250" "LRIDGE" 8.54321608040201
"cv.time.user.self" "14" "14" "250" "LRIDGE" 0.0782361809045366
"cv.time.sys.self" "14" "14" "250" "LRIDGE" 0.000115577889447245
"cv.time.elapsed" "14" "14" "250" "LRIDGE" 0.0786432160803435
"cv.time.user.child" "14" "14" "250" "LRIDGE" NA
"cv.time.sys.child" "14" "14" "250" "LRIDGE" NA
"n.cv.par" "14" "14" "250" "LRIDGE" 398
"lambda" "14" "15" "250" "LRIDGE" 0.00493970297024913
"lambdar0" "14" "15" "250" "LRIDGE" 0.15
"kappa" "14" "15" "250" "LRIDGE" 0.854932102265579
"condnum" "14" "15" "250" "LRIDGE" 12.4264613871914
"EL" "14" "15" "250" "LRIDGE" 6.41925702596792
"RMSE" "14" "15" "250" "LRIDGE" 0.00886465043890926
"F1" "14" "15" "250" "LRIDGE" 0.731382978723404
"eTPR" "14" "15" "250" "LRIDGE" 0.92436974789916
"eTNR" "14" "15" "250" "LRIDGE" 0.43015873015873
"ePPV" "14" "15" "250" "LRIDGE" 0.605060506050605
"d" "14" "15" "250" "LRIDGE" 0.742040816326531
"iters" "14" "15" "250" "LRIDGE" 7
"time.user.self" "14" "15" "250" "LRIDGE" 0.0599999999976717
"time.sys.self" "14" "15" "250" "LRIDGE" 0
"time.elapsed" "14" "15" "250" "LRIDGE" 0.0600000000049477
"time.user.child" "14" "15" "250" "LRIDGE" NA
"time.sys.child" "14" "15" "250" "LRIDGE" NA
"cv.iters" "14" "15" "250" "LRIDGE" 8.5985257985258
"cv.time.user.self" "14" "15" "250" "LRIDGE" 0.079660933661077
"cv.time.sys.self" "14" "15" "250" "LRIDGE" 0.000196560196560199
"cv.time.elapsed" "14" "15" "250" "LRIDGE" 0.0799901719902358
"cv.time.user.child" "14" "15" "250" "LRIDGE" NA
"cv.time.sys.child" "14" "15" "250" "LRIDGE" NA
"n.cv.par" "14" "15" "250" "LRIDGE" 407
"lambda" "14" "16" "250" "LRIDGE" 0.00542490059197167
"lambdar0" "14" "16" "250" "LRIDGE" 0.15
"kappa" "14" "16" "250" "LRIDGE" 0.854932102265579
"condnum" "14" "16" "250" "LRIDGE" 13.2659392339207
"EL" "14" "16" "250" "LRIDGE" 6.49524259865461
"RMSE" "14" "16" "250" "LRIDGE" 0.00923053202248458
"F1" "14" "16" "250" "LRIDGE" 0.746020761245675
"eTPR" "14" "16" "250" "LRIDGE" 0.905882352941176
"eTNR" "14" "16" "250" "LRIDGE" 0.506349206349206
"ePPV" "14" "16" "250" "LRIDGE" 0.634117647058824
"d" "14" "16" "250" "LRIDGE" 0.693877551020408
"iters" "14" "16" "250" "LRIDGE" 7
"time.user.self" "14" "16" "250" "LRIDGE" 0.069999999999709
"time.sys.self" "14" "16" "250" "LRIDGE" 0
"time.elapsed" "14" "16" "250" "LRIDGE" 0.0599999999976717
"time.user.child" "14" "16" "250" "LRIDGE" NA
"time.sys.child" "14" "16" "250" "LRIDGE" NA
"cv.iters" "14" "16" "250" "LRIDGE" 9.10226700251889
"cv.time.user.self" "14" "16" "250" "LRIDGE" 0.0831183879093189
"cv.time.sys.self" "14" "16" "250" "LRIDGE" 0.000201511335012583
"cv.time.elapsed" "14" "16" "250" "LRIDGE" 0.0830125944583974
"cv.time.user.child" "14" "16" "250" "LRIDGE" NA
"cv.time.sys.child" "14" "16" "250" "LRIDGE" NA
"n.cv.par" "14" "16" "250" "LRIDGE" 397
"lambda" "14" "17" "250" "LRIDGE" 0.00495648227456623
"lambdar0" "14" "17" "250" "LRIDGE" 0.15
"kappa" "14" "17" "250" "LRIDGE" 0.854932102265579
"condnum" "14" "17" "250" "LRIDGE" 12.7060216427057
"EL" "14" "17" "250" "LRIDGE" 6.0403296985772
"RMSE" "14" "17" "250" "LRIDGE" 0.0086442045555063
"F1" "14" "17" "250" "LRIDGE" 0.735709482178884
"eTPR" "14" "17" "250" "LRIDGE" 0.919327731092437
"eTNR" "14" "17" "250" "LRIDGE" 0.452380952380952
"ePPV" "14" "17" "250" "LRIDGE" 0.61322869955157
"d" "14" "17" "250" "LRIDGE" 0.728163265306122
"iters" "14" "17" "250" "LRIDGE" 7
"time.user.self" "14" "17" "250" "LRIDGE" 0.0599999999976717
"time.sys.self" "14" "17" "250" "LRIDGE" 0
"time.elapsed" "14" "17" "250" "LRIDGE" 0.0599999999976717
"time.user.child" "14" "17" "250" "LRIDGE" NA
"time.sys.child" "14" "17" "250" "LRIDGE" NA
"cv.iters" "14" "17" "250" "LRIDGE" 8.67813267813268
"cv.time.user.self" "14" "17" "250" "LRIDGE" 0.0803931203932055
"cv.time.sys.self" "14" "17" "250" "LRIDGE" 7.37100737100695e-05
"cv.time.elapsed" "14" "17" "250" "LRIDGE" 0.0803144963145332
"cv.time.user.child" "14" "17" "250" "LRIDGE" NA
"cv.time.sys.child" "14" "17" "250" "LRIDGE" NA
"n.cv.par" "14" "17" "250" "LRIDGE" 407
"lambda" "14" "18" "250" "LRIDGE" 0.00511852732101675
"lambdar0" "14" "18" "250" "LRIDGE" 0.15
"kappa" "14" "18" "250" "LRIDGE" 0.854932102265579
"condnum" "14" "18" "250" "LRIDGE" 12.6697079722367
"EL" "14" "18" "250" "LRIDGE" 6.27130365454708
"RMSE" "14" "18" "250" "LRIDGE" 0.00904672121328369
"F1" "14" "18" "250" "LRIDGE" 0.725319006044325
"eTPR" "14" "18" "250" "LRIDGE" 0.907563025210084
"eTNR" "14" "18" "250" "LRIDGE" 0.438095238095238
"ePPV" "14" "18" "250" "LRIDGE" 0.604026845637584
"d" "14" "18" "250" "LRIDGE" 0.729795918367347
"iters" "14" "18" "250" "LRIDGE" 7
"time.user.self" "14" "18" "250" "LRIDGE" 0.069999999999709
"time.sys.self" "14" "18" "250" "LRIDGE" 0
"time.elapsed" "14" "18" "250" "LRIDGE" 0.0800000000017462
"time.user.child" "14" "18" "250" "LRIDGE" NA
"time.sys.child" "14" "18" "250" "LRIDGE" NA
"cv.iters" "14" "18" "250" "LRIDGE" 8.92708860759494
"cv.time.user.self" "14" "18" "250" "LRIDGE" 0.0821215189873393
"cv.time.sys.self" "14" "18" "250" "LRIDGE" 0.000162025316455693
"cv.time.elapsed" "14" "18" "250" "LRIDGE" 0.0826835443036995
"cv.time.user.child" "14" "18" "250" "LRIDGE" NA
"cv.time.sys.child" "14" "18" "250" "LRIDGE" NA
"n.cv.par" "14" "18" "250" "LRIDGE" 395
"lambda" "14" "19" "250" "LRIDGE" 0.00313111499952432
"lambdar0" "14" "19" "250" "LRIDGE" 0.1
"kappa" "14" "19" "250" "LRIDGE" 0.854932102265579
"condnum" "14" "19" "250" "LRIDGE" 15.1301256088857
"EL" "14" "19" "250" "LRIDGE" 5.82013672333676
"RMSE" "14" "19" "250" "LRIDGE" 0.00845217736690093
"F1" "14" "19" "250" "LRIDGE" 0.708436724565757
"eTPR" "14" "19" "250" "LRIDGE" 0.959663865546219
"eTNR" "14" "19" "250" "LRIDGE" 0.292063492063492
"ePPV" "14" "19" "250" "LRIDGE" 0.561455260570305
"d" "14" "19" "250" "LRIDGE" 0.830204081632653
"iters" "14" "19" "250" "LRIDGE" 8
"time.user.self" "14" "19" "250" "LRIDGE" 0.069999999999709
"time.sys.self" "14" "19" "250" "LRIDGE" 0
"time.elapsed" "14" "19" "250" "LRIDGE" 0.069999999999709
"time.user.child" "14" "19" "250" "LRIDGE" NA
"time.sys.child" "14" "19" "250" "LRIDGE" NA
"cv.iters" "14" "19" "250" "LRIDGE" 9.25714285714286
"cv.time.user.self" "14" "19" "250" "LRIDGE" 0.0843940886698861
"cv.time.sys.self" "14" "19" "250" "LRIDGE" 0.000172413793103452
"cv.time.elapsed" "14" "19" "250" "LRIDGE" 0.0848522167488115
"cv.time.user.child" "14" "19" "250" "LRIDGE" NA
"cv.time.sys.child" "14" "19" "250" "LRIDGE" NA
"n.cv.par" "14" "19" "250" "LRIDGE" 406
"lambda" "14" "20" "250" "LRIDGE" 0.00503226643009751
"lambdar0" "14" "20" "250" "LRIDGE" 0.15
"kappa" "14" "20" "250" "LRIDGE" 0.854932102265579
"condnum" "14" "20" "250" "LRIDGE" 13.7685164929466
"EL" "14" "20" "250" "LRIDGE" 6.00569614735141
"RMSE" "14" "20" "250" "LRIDGE" 0.00848843328922313
"F1" "14" "20" "250" "LRIDGE" 0.738983050847458
"eTPR" "14" "20" "250" "LRIDGE" 0.915966386554622
"eTNR" "14" "20" "250" "LRIDGE" 0.468253968253968
"ePPV" "14" "20" "250" "LRIDGE" 0.619318181818182
"d" "14" "20" "250" "LRIDGE" 0.718367346938775
"iters" "14" "20" "250" "LRIDGE" 8
"time.user.self" "14" "20" "250" "LRIDGE" 0.0800000000017462
"time.sys.self" "14" "20" "250" "LRIDGE" 0
"time.elapsed" "14" "20" "250" "LRIDGE" 0.0599999999976717
"time.user.child" "14" "20" "250" "LRIDGE" NA
"time.sys.child" "14" "20" "250" "LRIDGE" NA
"cv.iters" "14" "20" "250" "LRIDGE" 9.33073170731707
"cv.time.user.self" "14" "20" "250" "LRIDGE" 0.0855365853657074
"cv.time.sys.self" "14" "20" "250" "LRIDGE" 0.000136585365853659
"cv.time.elapsed" "14" "20" "250" "LRIDGE" 0.0855804878048934
"cv.time.user.child" "14" "20" "250" "LRIDGE" NA
"cv.time.sys.child" "14" "20" "250" "LRIDGE" NA
"n.cv.par" "14" "20" "250" "LRIDGE" 410
"lambda" "14" "1" "500" "LRIDGE" 0.0017777226509108
"lambdar0" "14" "1" "500" "LRIDGE" 0.05
"kappa" "14" "1" "500" "LRIDGE" 0.280357373660077
"condnum" "14" "1" "500" "LRIDGE" 27.7669084731515
"EL" "14" "1" "500" "LRIDGE" 2.3459133922691
"RMSE" "14" "1" "500" "LRIDGE" 0.00653322436052369
"F1" "14" "1" "500" "LRIDGE" 0.703023117960877
"eTPR" "14" "1" "500" "LRIDGE" 0.996638655462185
"eTNR" "14" "1" "500" "LRIDGE" 0.207936507936508
"ePPV" "14" "1" "500" "LRIDGE" 0.543040293040293
"d" "14" "1" "500" "LRIDGE" 0.891428571428571
"iters" "14" "1" "500" "LRIDGE" 13
"time.user.self" "14" "1" "500" "LRIDGE" 0.119999999999891
"time.sys.self" "14" "1" "500" "LRIDGE" 0
"time.elapsed" "14" "1" "500" "LRIDGE" 0.140000000000327
"time.user.child" "14" "1" "500" "LRIDGE" NA
"time.sys.child" "14" "1" "500" "LRIDGE" NA
"cv.iters" "14" "1" "500" "LRIDGE" 7.13715710723192
"cv.time.user.self" "14" "1" "500" "LRIDGE" 0.0684588528678301
"cv.time.sys.self" "14" "1" "500" "LRIDGE" 8.97755610972567e-05
