"metric" "n_bands" "simulation" "p" "method" "value"
"lambdar0" "3" "12" "100" "LASSO" 0
"kappa" "3" "12" "100" "LASSO" 0
"condnum" "3" "12" "100" "LASSO" 109.377705719893
"EL" "3" "12" "100" "LASSO" 0.218613829115185
"RMSE" "3" "12" "100" "LASSO" 0.000283108704750503
"F1" "3" "12" "100" "LASSO" 1
"eTPR" "3" "12" "100" "LASSO" 1
"eTNR" "3" "12" "100" "LASSO" 1
"ePPV" "3" "12" "100" "LASSO" 1
"d" "3" "12" "100" "LASSO" 0.0593939393939394
"iters" "3" "12" "100" "LASSO" 11
"time.user.self" "3" "12" "100" "LASSO" 0.6200000000008
"time.sys.self" "3" "12" "100" "LASSO" 0.0100000000000016
"time.elapsed" "3" "12" "100" "LASSO" 0.660000000003492
"time.user.child" "3" "12" "100" "LASSO" NA
"time.sys.child" "3" "12" "100" "LASSO" NA
"cv.iters" "3" "12" "100" "LASSO" NA
"cv.time.user.self" "3" "12" "100" "LASSO" 0.525099999999875
"cv.time.sys.self" "3" "12" "100" "LASSO" 0.000499999999999972
"cv.time.elapsed" "3" "12" "100" "LASSO" 0.527600000001257
"cv.time.user.child" "3" "12" "100" "LASSO" NA
"cv.time.sys.child" "3" "12" "100" "LASSO" NA
"cv.all.time.user.self" "3" "12" "100" "LASSO" 52.5099999999875
"cv.all.time.sys.self" "3" "12" "100" "LASSO" 0.0499999999999972
"cv.all.time.elapsed" "3" "12" "100" "LASSO" 52.7600000001257
"cv.all.time.user.child" "3" "12" "100" "LASSO" NA
"cv.all.time.sys.child" "3" "12" "100" "LASSO" NA
"n.cv.par" "3" "12" "100" "LASSO" 20
"lambda" "10" "12" "100" "LASSO" 0
"lambdar0" "10" "12" "100" "LASSO" 0
"kappa" "10" "12" "100" "LASSO" 0
"condnum" "10" "12" "100" "LASSO" 108.964375560493
"EL" "10" "12" "100" "LASSO" 0.52630352614888
"RMSE" "10" "12" "100" "LASSO" 0.000770411964388479
"F1" "10" "12" "100" "LASSO" 1
"eTPR" "10" "12" "100" "LASSO" 1
"eTNR" "10" "12" "100" "LASSO" 1
"ePPV" "10" "12" "100" "LASSO" 1
"d" "10" "12" "100" "LASSO" 0.190909090909091
"iters" "10" "12" "100" "LASSO" 23
"time.user.self" "10" "12" "100" "LASSO" 1.36000000000058
"time.sys.self" "10" "12" "100" "LASSO" 0.00999999999999091
"time.elapsed" "10" "12" "100" "LASSO" 1.39000000001397
"time.user.child" "10" "12" "100" "LASSO" NA
"time.sys.child" "10" "12" "100" "LASSO" NA
"cv.iters" "10" "12" "100" "LASSO" NA
"cv.time.user.self" "10" "12" "100" "LASSO" 0.854499999999971
"cv.time.sys.self" "10" "12" "100" "LASSO" 0.00129999999999995
"cv.time.elapsed" "10" "12" "100" "LASSO" 0.859999999999418
"cv.time.user.child" "10" "12" "100" "LASSO" NA
"cv.time.sys.child" "10" "12" "100" "LASSO" NA
"cv.all.time.user.self" "10" "12" "100" "LASSO" 85.4499999999971
"cv.all.time.sys.self" "10" "12" "100" "LASSO" 0.129999999999995
"cv.all.time.elapsed" "10" "12" "100" "LASSO" 85.9999999999418
"cv.all.time.user.child" "10" "12" "100" "LASSO" NA
"cv.all.time.sys.child" "10" "12" "100" "LASSO" NA
"n.cv.par" "10" "12" "100" "LASSO" 20
"lambda" "3" "13" "100" "LASSO" 0
"lambdar0" "3" "13" "100" "LASSO" 0
"kappa" "3" "13" "100" "LASSO" 0
"condnum" "3" "13" "100" "LASSO" 106.79361478499
"EL" "3" "13" "100" "LASSO" 0.215576147874415
"RMSE" "3" "13" "100" "LASSO" 0.000287667469250114
"F1" "3" "13" "100" "LASSO" 1
"eTPR" "3" "13" "100" "LASSO" 1
"eTNR" "3" "13" "100" "LASSO" 1
"ePPV" "3" "13" "100" "LASSO" 1
"d" "3" "13" "100" "LASSO" 0.0593939393939394
"iters" "3" "13" "100" "LASSO" 11
"time.user.self" "3" "13" "100" "LASSO" 0.639999999999418
"time.sys.self" "3" "13" "100" "LASSO" 0
"time.elapsed" "3" "13" "100" "LASSO" 0.639999999984866
"time.user.child" "3" "13" "100" "LASSO" NA
"time.sys.child" "3" "13" "100" "LASSO" NA
"cv.iters" "3" "13" "100" "LASSO" NA
"cv.time.user.self" "3" "13" "100" "LASSO" 0.470299999999825
"cv.time.sys.self" "3" "13" "100" "LASSO" 0.000299999999999976
"cv.time.elapsed" "3" "13" "100" "LASSO" 0.471999999999534
"cv.time.user.child" "3" "13" "100" "LASSO" NA
"cv.time.sys.child" "3" "13" "100" "LASSO" NA
"cv.all.time.user.self" "3" "13" "100" "LASSO" 47.0299999999825
"cv.all.time.sys.self" "3" "13" "100" "LASSO" 0.0299999999999976
"cv.all.time.elapsed" "3" "13" "100" "LASSO" 47.1999999999534
"cv.all.time.user.child" "3" "13" "100" "LASSO" NA
"cv.all.time.sys.child" "3" "13" "100" "LASSO" NA
"n.cv.par" "3" "13" "100" "LASSO" 20
"lambda" "10" "13" "100" "LASSO" 0
"lambdar0" "10" "13" "100" "LASSO" 0
"kappa" "10" "13" "100" "LASSO" 0
"condnum" "10" "13" "100" "LASSO" 107.443622110271
"EL" "10" "13" "100" "LASSO" 0.557846626514589
"RMSE" "10" "13" "100" "LASSO" 0.000785322732570794
"F1" "10" "13" "100" "LASSO" 1
"eTPR" "10" "13" "100" "LASSO" 1
"eTNR" "10" "13" "100" "LASSO" 1
"ePPV" "10" "13" "100" "LASSO" 1
"d" "10" "13" "100" "LASSO" 0.190909090909091
"iters" "10" "13" "100" "LASSO" 25
"time.user.self" "10" "13" "100" "LASSO" 1.52999999999884
"time.sys.self" "10" "13" "100" "LASSO" 0
"time.elapsed" "10" "13" "100" "LASSO" 1.53000000002794
"time.user.child" "10" "13" "100" "LASSO" NA
"time.sys.child" "10" "13" "100" "LASSO" NA
"cv.iters" "10" "13" "100" "LASSO" NA
"cv.time.user.self" "10" "13" "100" "LASSO" 0.927300000000178
"cv.time.sys.self" "10" "13" "100" "LASSO" 0.000199999999999818
"cv.time.elapsed" "10" "13" "100" "LASSO" 0.930500000003376
"cv.time.user.child" "10" "13" "100" "LASSO" NA
"cv.time.sys.child" "10" "13" "100" "LASSO" NA
"cv.all.time.user.self" "10" "13" "100" "LASSO" 92.7300000000178
"cv.all.time.sys.self" "10" "13" "100" "LASSO" 0.0199999999999818
"cv.all.time.elapsed" "10" "13" "100" "LASSO" 93.0500000003376
"cv.all.time.user.child" "10" "13" "100" "LASSO" NA
"cv.all.time.sys.child" "10" "13" "100" "LASSO" NA
"n.cv.par" "10" "13" "100" "LASSO" 20
"lambda" "3" "14" "100" "LASSO" 0
"lambdar0" "3" "14" "100" "LASSO" 0
"kappa" "3" "14" "100" "LASSO" 0
"condnum" "3" "14" "100" "LASSO" 108.377989036945
"EL" "3" "14" "100" "LASSO" 0.196062998807847
"RMSE" "3" "14" "100" "LASSO" 0.000272258106257221
"F1" "3" "14" "100" "LASSO" 1
"eTPR" "3" "14" "100" "LASSO" 1
"eTNR" "3" "14" "100" "LASSO" 1
"ePPV" "3" "14" "100" "LASSO" 1
"d" "3" "14" "100" "LASSO" 0.0593939393939394
"iters" "3" "14" "100" "LASSO" 11
"time.user.self" "3" "14" "100" "LASSO" 0.640000000001237
"time.sys.self" "3" "14" "100" "LASSO" 0
"time.elapsed" "3" "14" "100" "LASSO" 0.639999999984866
"time.user.child" "3" "14" "100" "LASSO" NA
"time.sys.child" "3" "14" "100" "LASSO" NA
"cv.iters" "3" "14" "100" "LASSO" NA
"cv.time.user.self" "3" "14" "100" "LASSO" 0.540699999999888
"cv.time.sys.self" "3" "14" "100" "LASSO" 0.000699999999999967
"cv.time.elapsed" "3" "14" "100" "LASSO" 0.545199999999313
"cv.time.user.child" "3" "14" "100" "LASSO" NA
"cv.time.sys.child" "3" "14" "100" "LASSO" NA
"cv.all.time.user.self" "3" "14" "100" "LASSO" 54.0699999999888
"cv.all.time.sys.self" "3" "14" "100" "LASSO" 0.0699999999999967
"cv.all.time.elapsed" "3" "14" "100" "LASSO" 54.5199999999313
"cv.all.time.user.child" "3" "14" "100" "LASSO" NA
"cv.all.time.sys.child" "3" "14" "100" "LASSO" NA
"n.cv.par" "3" "14" "100" "LASSO" 20
"lambda" "10" "14" "100" "LASSO" 0
"lambdar0" "10" "14" "100" "LASSO" 0
"kappa" "10" "14" "100" "LASSO" 0
"condnum" "10" "14" "100" "LASSO" 102.933937434853
"EL" "10" "14" "100" "LASSO" 0.564426799925997
"RMSE" "10" "14" "100" "LASSO" 0.000793756239311435
"F1" "10" "14" "100" "LASSO" 1
"eTPR" "10" "14" "100" "LASSO" 1
"eTNR" "10" "14" "100" "LASSO" 1
"ePPV" "10" "14" "100" "LASSO" 1
"d" "10" "14" "100" "LASSO" 0.190909090909091
"iters" "10" "14" "100" "LASSO" 23
"time.user.self" "10" "14" "100" "LASSO" 1.36000000000058
"time.sys.self" "10" "14" "100" "LASSO" 0
"time.elapsed" "10" "14" "100" "LASSO" 1.36999999999534
"time.user.child" "10" "14" "100" "LASSO" NA
"time.sys.child" "10" "14" "100" "LASSO" NA
"cv.iters" "10" "14" "100" "LASSO" NA
"cv.time.user.self" "10" "14" "100" "LASSO" 0.817600000000239
"cv.time.sys.self" "10" "14" "100" "LASSO" 0.000399999999999636
"cv.time.elapsed" "10" "14" "100" "LASSO" 0.824300000000512
"cv.time.user.child" "10" "14" "100" "LASSO" NA
"cv.time.sys.child" "10" "14" "100" "LASSO" NA
"cv.all.time.user.self" "10" "14" "100" "LASSO" 81.7600000000239
"cv.all.time.sys.self" "10" "14" "100" "LASSO" 0.0399999999999636
"cv.all.time.elapsed" "10" "14" "100" "LASSO" 82.4300000000512
"cv.all.time.user.child" "10" "14" "100" "LASSO" NA
"cv.all.time.sys.child" "10" "14" "100" "LASSO" NA
"n.cv.par" "10" "14" "100" "LASSO" 20
"lambda" "3" "15" "100" "LASSO" 0
"lambdar0" "3" "15" "100" "LASSO" 0
"kappa" "3" "15" "100" "LASSO" 0
"condnum" "3" "15" "100" "LASSO" 101.977495210669
"EL" "3" "15" "100" "LASSO" 0.208791259373569
"RMSE" "3" "15" "100" "LASSO" 0.00027150706905047
"F1" "3" "15" "100" "LASSO" 1
"eTPR" "3" "15" "100" "LASSO" 1
"eTNR" "3" "15" "100" "LASSO" 1
"ePPV" "3" "15" "100" "LASSO" 1
"d" "3" "15" "100" "LASSO" 0.0593939393939394
"iters" "3" "15" "100" "LASSO" 11
"time.user.self" "3" "15" "100" "LASSO" 0.640000000001237
"time.sys.self" "3" "15" "100" "LASSO" 0
"time.elapsed" "3" "15" "100" "LASSO" 0.639999999984866
"time.user.child" "3" "15" "100" "LASSO" NA
"time.sys.child" "3" "15" "100" "LASSO" NA
"cv.iters" "3" "15" "100" "LASSO" NA
"cv.time.user.self" "3" "15" "100" "LASSO" 0.502899999999954
"cv.time.sys.self" "3" "15" "100" "LASSO" 0.000799999999999983
"cv.time.elapsed" "3" "15" "100" "LASSO" 0.507299999999814
"cv.time.user.child" "3" "15" "100" "LASSO" NA
"cv.time.sys.child" "3" "15" "100" "LASSO" NA
"cv.all.time.user.self" "3" "15" "100" "LASSO" 50.2899999999954
"cv.all.time.sys.self" "3" "15" "100" "LASSO" 0.0799999999999983
"cv.all.time.elapsed" "3" "15" "100" "LASSO" 50.7299999999814
"cv.all.time.user.child" "3" "15" "100" "LASSO" NA
"cv.all.time.sys.child" "3" "15" "100" "LASSO" NA
"n.cv.par" "3" "15" "100" "LASSO" 20
"lambda" "10" "15" "100" "LASSO" 0
"lambdar0" "10" "15" "100" "LASSO" 0
"kappa" "10" "15" "100" "LASSO" 0
"condnum" "10" "15" "100" "LASSO" 102.165144855444
"EL" "10" "15" "100" "LASSO" 0.488196451103775
"RMSE" "10" "15" "100" "LASSO" 0.000743293224920119
"F1" "10" "15" "100" "LASSO" 1
"eTPR" "10" "15" "100" "LASSO" 1
"eTNR" "10" "15" "100" "LASSO" 1
"ePPV" "10" "15" "100" "LASSO" 1
"d" "10" "15" "100" "LASSO" 0.190909090909091
"iters" "10" "15" "100" "LASSO" 22
"time.user.self" "10" "15" "100" "LASSO" 1.38000000000466
"time.sys.self" "10" "15" "100" "LASSO" 0
"time.elapsed" "10" "15" "100" "LASSO" 1.38000000000466
"time.user.child" "10" "15" "100" "LASSO" NA
"time.sys.child" "10" "15" "100" "LASSO" NA
"cv.iters" "10" "15" "100" "LASSO" NA
"cv.time.user.self" "10" "15" "100" "LASSO" 0.832500000000146
"cv.time.sys.self" "10" "15" "100" "LASSO" 0.000399999999999636
"cv.time.elapsed" "10" "15" "100" "LASSO" 0.836599999997998
"cv.time.user.child" "10" "15" "100" "LASSO" NA
"cv.time.sys.child" "10" "15" "100" "LASSO" NA
"cv.all.time.user.self" "10" "15" "100" "LASSO" 83.2500000000146
"cv.all.time.sys.self" "10" "15" "100" "LASSO" 0.0399999999999636
"cv.all.time.elapsed" "10" "15" "100" "LASSO" 83.6599999997998
"cv.all.time.user.child" "10" "15" "100" "LASSO" NA
"cv.all.time.sys.child" "10" "15" "100" "LASSO" NA
"n.cv.par" "10" "15" "100" "LASSO" 20
"lambda" "3" "16" "100" "LASSO" 0
"lambdar0" "3" "16" "100" "LASSO" 0
"kappa" "3" "16" "100" "LASSO" 0
"condnum" "3" "16" "100" "LASSO" 104.507765547168
"EL" "3" "16" "100" "LASSO" 0.224361463149535
"RMSE" "3" "16" "100" "LASSO" 0.000285334025611162
"F1" "3" "16" "100" "LASSO" 1
"eTPR" "3" "16" "100" "LASSO" 1
"eTNR" "3" "16" "100" "LASSO" 1
"ePPV" "3" "16" "100" "LASSO" 1
"d" "3" "16" "100" "LASSO" 0.0593939393939394
"iters" "3" "16" "100" "LASSO" 11
"time.user.self" "3" "16" "100" "LASSO" 0.619999999998981
"time.sys.self" "3" "16" "100" "LASSO" 0
"time.elapsed" "3" "16" "100" "LASSO" 0.660000000003492
"time.user.child" "3" "16" "100" "LASSO" NA
"time.sys.child" "3" "16" "100" "LASSO" NA
"cv.iters" "3" "16" "100" "LASSO" NA
"cv.time.user.self" "3" "16" "100" "LASSO" 0.522899999999881
"cv.time.sys.self" "3" "16" "100" "LASSO" 0.000499999999999972
"cv.time.elapsed" "3" "16" "100" "LASSO" 0.526899999999732
"cv.time.user.child" "3" "16" "100" "LASSO" NA
"cv.time.sys.child" "3" "16" "100" "LASSO" NA
"cv.all.time.user.self" "3" "16" "100" "LASSO" 52.2899999999881
"cv.all.time.sys.self" "3" "16" "100" "LASSO" 0.0499999999999972
"cv.all.time.elapsed" "3" "16" "100" "LASSO" 52.6899999999732
"cv.all.time.user.child" "3" "16" "100" "LASSO" NA
"cv.all.time.sys.child" "3" "16" "100" "LASSO" NA
"n.cv.par" "3" "16" "100" "LASSO" 20
"lambda" "10" "16" "100" "LASSO" 0
"lambdar0" "10" "16" "100" "LASSO" 0
"kappa" "10" "16" "100" "LASSO" 0
"condnum" "10" "16" "100" "LASSO" 103.197133453008
"EL" "10" "16" "100" "LASSO" 0.51578877205641
"RMSE" "10" "16" "100" "LASSO" 0.000774894635924886
"F1" "10" "16" "100" "LASSO" 1
"eTPR" "10" "16" "100" "LASSO" 1
"eTNR" "10" "16" "100" "LASSO" 1
"ePPV" "10" "16" "100" "LASSO" 1
"d" "10" "16" "100" "LASSO" 0.190909090909091
"iters" "10" "16" "100" "LASSO" 21
"time.user.self" "10" "16" "100" "LASSO" 1.2699999999968
"time.sys.self" "10" "16" "100" "LASSO" 0
"time.elapsed" "10" "16" "100" "LASSO" 1.25999999995111
"time.user.child" "10" "16" "100" "LASSO" NA
"time.sys.child" "10" "16" "100" "LASSO" NA
"cv.iters" "10" "16" "100" "LASSO" NA
"cv.time.user.self" "10" "16" "100" "LASSO" 0.844999999999927
"cv.time.sys.self" "10" "16" "100" "LASSO" 0.00110000000000014
"cv.time.elapsed" "10" "16" "100" "LASSO" 0.850999999998603
"cv.time.user.child" "10" "16" "100" "LASSO" NA
"cv.time.sys.child" "10" "16" "100" "LASSO" NA
"cv.all.time.user.self" "10" "16" "100" "LASSO" 84.4999999999927
"cv.all.time.sys.self" "10" "16" "100" "LASSO" 0.110000000000014
"cv.all.time.elapsed" "10" "16" "100" "LASSO" 85.0999999998603
"cv.all.time.user.child" "10" "16" "100" "LASSO" NA
"cv.all.time.sys.child" "10" "16" "100" "LASSO" NA
"n.cv.par" "10" "16" "100" "LASSO" 20
"lambda" "3" "17" "100" "LASSO" 0
"lambdar0" "3" "17" "100" "LASSO" 0
"kappa" "3" "17" "100" "LASSO" 0
"condnum" "3" "17" "100" "LASSO" 100.492853824154
"EL" "3" "17" "100" "LASSO" 0.216035970468667
"RMSE" "3" "17" "100" "LASSO" 0.000281099312946486
"F1" "3" "17" "100" "LASSO" 1
"eTPR" "3" "17" "100" "LASSO" 1
"eTNR" "3" "17" "100" "LASSO" 1
"ePPV" "3" "17" "100" "LASSO" 1
"d" "3" "17" "100" "LASSO" 0.0593939393939394
"iters" "3" "17" "100" "LASSO" 11
"time.user.self" "3" "17" "100" "LASSO" 0.639999999999418
"time.sys.self" "3" "17" "100" "LASSO" 0
"time.elapsed" "3" "17" "100" "LASSO" 0.64000000001397
"time.user.child" "3" "17" "100" "LASSO" NA
"time.sys.child" "3" "17" "100" "LASSO" NA
"cv.iters" "3" "17" "100" "LASSO" NA
"cv.time.user.self" "3" "17" "100" "LASSO" 0.516999999999953
"cv.time.sys.self" "3" "17" "100" "LASSO" 0.00019999999999996
"cv.time.elapsed" "3" "17" "100" "LASSO" 0.518599999998114
"cv.time.user.child" "3" "17" "100" "LASSO" NA
"cv.time.sys.child" "3" "17" "100" "LASSO" NA
"cv.all.time.user.self" "3" "17" "100" "LASSO" 51.6999999999953
"cv.all.time.sys.self" "3" "17" "100" "LASSO" 0.019999999999996
"cv.all.time.elapsed" "3" "17" "100" "LASSO" 51.8599999998114
"cv.all.time.user.child" "3" "17" "100" "LASSO" NA
"cv.all.time.sys.child" "3" "17" "100" "LASSO" NA
"n.cv.par" "3" "17" "100" "LASSO" 20
"lambda" "10" "17" "100" "LASSO" 0
"lambdar0" "10" "17" "100" "LASSO" 0
"kappa" "10" "17" "100" "LASSO" 0
"condnum" "10" "17" "100" "LASSO" 103.489699943441
"EL" "10" "17" "100" "LASSO" 0.504680158596472
"RMSE" "10" "17" "100" "LASSO" 0.000751036678489417
"F1" "10" "17" "100" "LASSO" 1
"eTPR" "10" "17" "100" "LASSO" 1
"eTNR" "10" "17" "100" "LASSO" 1
"ePPV" "10" "17" "100" "LASSO" 1
"d" "10" "17" "100" "LASSO" 0.190909090909091
"iters" "10" "17" "100" "LASSO" 23
"time.user.self" "10" "17" "100" "LASSO" 1.38999999999942
"time.sys.self" "10" "17" "100" "LASSO" 0
"time.elapsed" "10" "17" "100" "LASSO" 1.36999999999534
"time.user.child" "10" "17" "100" "LASSO" NA
"time.sys.child" "10" "17" "100" "LASSO" NA
"cv.iters" "10" "17" "100" "LASSO" NA
"cv.time.user.self" "10" "17" "100" "LASSO" 0.855699999999997
"cv.time.sys.self" "10" "17" "100" "LASSO" 0.000600000000000591
"cv.time.elapsed" "10" "17" "100" "LASSO" 0.861299999999464
"cv.time.user.child" "10" "17" "100" "LASSO" NA
"cv.time.sys.child" "10" "17" "100" "LASSO" NA
"cv.all.time.user.self" "10" "17" "100" "LASSO" 85.5699999999997
"cv.all.time.sys.self" "10" "17" "100" "LASSO" 0.0600000000000591
"cv.all.time.elapsed" "10" "17" "100" "LASSO" 86.1299999999464
"cv.all.time.user.child" "10" "17" "100" "LASSO" NA
"cv.all.time.sys.child" "10" "17" "100" "LASSO" NA
"n.cv.par" "10" "17" "100" "LASSO" 20
"lambda" "3" "18" "100" "LASSO" 0
"lambdar0" "3" "18" "100" "LASSO" 0
"kappa" "3" "18" "100" "LASSO" 0
"condnum" "3" "18" "100" "LASSO" 105.887010838795
"EL" "3" "18" "100" "LASSO" 0.244336338145459
"RMSE" "3" "18" "100" "LASSO" 0.000291851725718053
"F1" "3" "18" "100" "LASSO" 1
"eTPR" "3" "18" "100" "LASSO" 1
"eTNR" "3" "18" "100" "LASSO" 1
"ePPV" "3" "18" "100" "LASSO" 1
"d" "3" "18" "100" "LASSO" 0.0593939393939394
"iters" "3" "18" "100" "LASSO" 11
"time.user.self" "3" "18" "100" "LASSO" 0.659999999999854
"time.sys.self" "3" "18" "100" "LASSO" 0
"time.elapsed" "3" "18" "100" "LASSO" 0.649999999994179
"time.user.child" "3" "18" "100" "LASSO" NA
"time.sys.child" "3" "18" "100" "LASSO" NA
"cv.iters" "3" "18" "100" "LASSO" NA
"cv.time.user.self" "3" "18" "100" "LASSO" 0.496000000000022
"cv.time.sys.self" "3" "18" "100" "LASSO" 0.000300000000000011
"cv.time.elapsed" "3" "18" "100" "LASSO" 0.498300000000163
"cv.time.user.child" "3" "18" "100" "LASSO" NA
"cv.time.sys.child" "3" "18" "100" "LASSO" NA
"cv.all.time.user.self" "3" "18" "100" "LASSO" 49.6000000000022
"cv.all.time.sys.self" "3" "18" "100" "LASSO" 0.0300000000000011
"cv.all.time.elapsed" "3" "18" "100" "LASSO" 49.8300000000163
"cv.all.time.user.child" "3" "18" "100" "LASSO" NA
"cv.all.time.sys.child" "3" "18" "100" "LASSO" NA
"n.cv.par" "3" "18" "100" "LASSO" 20
"lambda" "10" "18" "100" "LASSO" 0
"lambdar0" "10" "18" "100" "LASSO" 0
"kappa" "10" "18" "100" "LASSO" 0
"condnum" "10" "18" "100" "LASSO" 100.498261036132
"EL" "10" "18" "100" "LASSO" 0.523426230466796
"RMSE" "10" "18" "100" "LASSO" 0.000773019027127467
"F1" "10" "18" "100" "LASSO" 1
"eTPR" "10" "18" "100" "LASSO" 1
"eTNR" "10" "18" "100" "LASSO" 1
"ePPV" "10" "18" "100" "LASSO" 1
"d" "10" "18" "100" "LASSO" 0.190909090909091
"iters" "10" "18" "100" "LASSO" 22
"time.user.self" "10" "18" "100" "LASSO" 1.37000000000262
"time.sys.self" "10" "18" "100" "LASSO" 0
"time.elapsed" "10" "18" "100" "LASSO" 1.36999999999534
"time.user.child" "10" "18" "100" "LASSO" NA
"time.sys.child" "10" "18" "100" "LASSO" NA
"cv.iters" "10" "18" "100" "LASSO" NA
"cv.time.user.self" "10" "18" "100" "LASSO" 0.833100000000268
"cv.time.sys.self" "10" "18" "100" "LASSO" 0.000200000000000955
"cv.time.elapsed" "10" "18" "100" "LASSO" 0.839500000004191
"cv.time.user.child" "10" "18" "100" "LASSO" NA
"cv.time.sys.child" "10" "18" "100" "LASSO" NA
"cv.all.time.user.self" "10" "18" "100" "LASSO" 83.3100000000268
"cv.all.time.sys.self" "10" "18" "100" "LASSO" 0.0200000000000955
"cv.all.time.elapsed" "10" "18" "100" "LASSO" 83.9500000004191
"cv.all.time.user.child" "10" "18" "100" "LASSO" NA
"cv.all.time.sys.child" "10" "18" "100" "LASSO" NA
"n.cv.par" "10" "18" "100" "LASSO" 20
"lambda" "3" "19" "100" "LASSO" 0
"lambdar0" "3" "19" "100" "LASSO" 0
"kappa" "3" "19" "100" "LASSO" 0
"condnum" "3" "19" "100" "LASSO" 100.494104237581
"EL" "3" "19" "100" "LASSO" 0.187829767700009
"RMSE" "3" "19" "100" "LASSO" 0.000263102594150368
"F1" "3" "19" "100" "LASSO" 1
"eTPR" "3" "19" "100" "LASSO" 1
"eTNR" "3" "19" "100" "LASSO" 1
"ePPV" "3" "19" "100" "LASSO" 1
"d" "3" "19" "100" "LASSO" 0.0593939393939394
"iters" "3" "19" "100" "LASSO" 11
"time.user.self" "3" "19" "100" "LASSO" 0.649999999999636
"time.sys.self" "3" "19" "100" "LASSO" 0
"time.elapsed" "3" "19" "100" "LASSO" 0.660000000003492
"time.user.child" "3" "19" "100" "LASSO" NA
"time.sys.child" "3" "19" "100" "LASSO" NA
"cv.iters" "3" "19" "100" "LASSO" NA
"cv.time.user.self" "3" "19" "100" "LASSO" 0.536100000000006
"cv.time.sys.self" "3" "19" "100" "LASSO" 0.000799999999999983
"cv.time.elapsed" "3" "19" "100" "LASSO" 0.537399999999034
"cv.time.user.child" "3" "19" "100" "LASSO" NA
"cv.time.sys.child" "3" "19" "100" "LASSO" NA
"cv.all.time.user.self" "3" "19" "100" "LASSO" 53.6100000000006
"cv.all.time.sys.self" "3" "19" "100" "LASSO" 0.0799999999999983
"cv.all.time.elapsed" "3" "19" "100" "LASSO" 53.7399999999034
"cv.all.time.user.child" "3" "19" "100" "LASSO" NA
"cv.all.time.sys.child" "3" "19" "100" "LASSO" NA
"n.cv.par" "3" "19" "100" "LASSO" 20
"lambda" "10" "19" "100" "LASSO" 0
"lambdar0" "10" "19" "100" "LASSO" 0
"kappa" "10" "19" "100" "LASSO" 0
"condnum" "10" "19" "100" "LASSO" 112.845765751921
"EL" "10" "19" "100" "LASSO" 0.507713446394277
"RMSE" "10" "19" "100" "LASSO" 0.000752050253476331
"F1" "10" "19" "100" "LASSO" 1
"eTPR" "10" "19" "100" "LASSO" 1
"eTNR" "10" "19" "100" "LASSO" 1
"ePPV" "10" "19" "100" "LASSO" 1
"d" "10" "19" "100" "LASSO" 0.190909090909091
"iters" "10" "19" "100" "LASSO" 25
"time.user.self" "10" "19" "100" "LASSO" 1.55000000000291
"time.sys.self" "10" "19" "100" "LASSO" 0
"time.elapsed" "10" "19" "100" "LASSO" 1.54000000003725
"time.user.child" "10" "19" "100" "LASSO" NA
"time.sys.child" "10" "19" "100" "LASSO" NA
"cv.iters" "10" "19" "100" "LASSO" NA
"cv.time.user.self" "10" "19" "100" "LASSO" 0.889000000000233
"cv.time.sys.self" "10" "19" "100" "LASSO" 0.000499999999999545
"cv.time.elapsed" "10" "19" "100" "LASSO" 0.892399999997579
"cv.time.user.child" "10" "19" "100" "LASSO" NA
"cv.time.sys.child" "10" "19" "100" "LASSO" NA
"cv.all.time.user.self" "10" "19" "100" "LASSO" 88.9000000000233
"cv.all.time.sys.self" "10" "19" "100" "LASSO" 0.0499999999999545
"cv.all.time.elapsed" "10" "19" "100" "LASSO" 89.2399999997579
"cv.all.time.user.child" "10" "19" "100" "LASSO" NA
"cv.all.time.sys.child" "10" "19" "100" "LASSO" NA
"n.cv.par" "10" "19" "100" "LASSO" 20
"lambda" "3" "20" "100" "LASSO" 0
"lambdar0" "3" "20" "100" "LASSO" 0
"kappa" "3" "20" "100" "LASSO" 0
"condnum" "3" "20" "100" "LASSO" 108.335848060825
"EL" "3" "20" "100" "LASSO" 0.205623276387485
"RMSE" "3" "20" "100" "LASSO" 0.000288624716611577
"F1" "3" "20" "100" "LASSO" 1
"eTPR" "3" "20" "100" "LASSO" 1
"eTNR" "3" "20" "100" "LASSO" 1
"ePPV" "3" "20" "100" "LASSO" 1
"d" "3" "20" "100" "LASSO" 0.0593939393939394
"iters" "3" "20" "100" "LASSO" 11
"time.user.self" "3" "20" "100" "LASSO" 0.639999999999418
"time.sys.self" "3" "20" "100" "LASSO" 0
"time.elapsed" "3" "20" "100" "LASSO" 0.660000000003492
"time.user.child" "3" "20" "100" "LASSO" NA
"time.sys.child" "3" "20" "100" "LASSO" NA
"cv.iters" "3" "20" "100" "LASSO" NA
"cv.time.user.self" "3" "20" "100" "LASSO" 0.535900000000056
"cv.time.sys.self" "3" "20" "100" "LASSO" 0.000300000000000011
"cv.time.elapsed" "3" "20" "100" "LASSO" 0.537800000000861
