"metric" "n_bands" "simulation" "n" "method" "value"
"EL" "B" "L" "E" "MLE" 0.798304898410024
"RMSE" "B" "L" "E" "MLE" 0.00312727704839619
"kappa" "C" "L" "E" "MLE" 0
"condnum" "C" "L" "E" "MLE" 65.2503032301369
"EL" "C" "L" "E" "MLE" 1.46663106847532
"RMSE" "C" "L" "E" "MLE" 0.00523251512373066
"kappa" "A" "M" "E" "MLE" 0
"condnum" "A" "M" "E" "MLE" 53.811849400885
"EL" "A" "M" "E" "MLE" 0.205399833682804
"RMSE" "A" "M" "E" "MLE" 0.000440546379795609
"kappa" "B" "M" "E" "MLE" 0
"condnum" "B" "M" "E" "MLE" 55.5223720943197
"EL" "B" "M" "E" "MLE" 0.779390828412495
"RMSE" "B" "M" "E" "MLE" 0.00318366121971771
"kappa" "C" "M" "E" "MLE" 0
"condnum" "C" "M" "E" "MLE" 58.5659113865655
"EL" "C" "M" "E" "MLE" 1.35752718662879
"RMSE" "C" "M" "E" "MLE" 0.00519951688624251
"kappa" "A" "N" "E" "MLE" 0
"condnum" "A" "N" "E" "MLE" 53.424293180114
"EL" "A" "N" "E" "MLE" 0.180353345872973
"RMSE" "A" "N" "E" "MLE" 0.000366999739585654
"kappa" "B" "N" "E" "MLE" 0
"condnum" "B" "N" "E" "MLE" 57.8490889456801
"EL" "B" "N" "E" "MLE" 0.767247796872056
"RMSE" "B" "N" "E" "MLE" 0.00298695773341393
"kappa" "C" "N" "E" "MLE" 0
"condnum" "C" "N" "E" "MLE" 52.318960756384
"EL" "C" "N" "E" "MLE" 1.32630976145367
"RMSE" "C" "N" "E" "MLE" 0.00530382200520805
"kappa" "A" "O" "E" "MLE" 0
"condnum" "A" "O" "E" "MLE" 58.8903402108617
"EL" "A" "O" "E" "MLE" 0.193079681893138
"RMSE" "A" "O" "E" "MLE" 0.000413060246469636
"kappa" "B" "O" "E" "MLE" 0
"condnum" "B" "O" "E" "MLE" 56.8023729223485
"EL" "B" "O" "E" "MLE" 0.769807001629857
"RMSE" "B" "O" "E" "MLE" 0.00320005754199649
"kappa" "C" "O" "E" "MLE" 0
"condnum" "C" "O" "E" "MLE" 54.5816159531393
"EL" "C" "O" "E" "MLE" 1.42340265459175
"RMSE" "C" "O" "E" "MLE" 0.00524402931874093
"kappa" "A" "P" "E" "MLE" 0
"condnum" "A" "P" "E" "MLE" 54.9541242725295
"EL" "A" "P" "E" "MLE" 0.175703141772942
"RMSE" "A" "P" "E" "MLE" 0.000415701176318995
"kappa" "B" "P" "E" "MLE" 0
"condnum" "B" "P" "E" "MLE" 57.2210283616441
"EL" "B" "P" "E" "MLE" 0.679883828302295
"RMSE" "B" "P" "E" "MLE" 0.00287097540795022
"kappa" "C" "P" "E" "MLE" 0
"condnum" "C" "P" "E" "MLE" 65.1596036417528
"EL" "C" "P" "E" "MLE" 1.25805535131827
"RMSE" "C" "P" "E" "MLE" 0.00499765970888275
"kappa" "A" "Q" "E" "MLE" 0
"condnum" "A" "Q" "E" "MLE" 52.2709094523759
"EL" "A" "Q" "E" "MLE" 0.164945568879311
"RMSE" "A" "Q" "E" "MLE" 0.00040592400179565
"kappa" "B" "Q" "E" "MLE" 0
"condnum" "B" "Q" "E" "MLE" 53.472343733896
"EL" "B" "Q" "E" "MLE" 0.764796201767325
"RMSE" "B" "Q" "E" "MLE" 0.00327691417885142
"kappa" "C" "Q" "E" "MLE" 0
"condnum" "C" "Q" "E" "MLE" 63.4910527576166
"EL" "C" "Q" "E" "MLE" 1.30542666341119
"RMSE" "C" "Q" "E" "MLE" 0.00527467529874793
"kappa" "A" "R" "E" "MLE" 0
"condnum" "A" "R" "E" "MLE" 54.1201965503472
"EL" "A" "R" "E" "MLE" 0.218882167384947
"RMSE" "A" "R" "E" "MLE" 0.000469016909640345
"kappa" "B" "R" "E" "MLE" 0
"condnum" "B" "R" "E" "MLE" 59.5390113388866
"EL" "B" "R" "E" "MLE" 0.70916944282785
"RMSE" "B" "R" "E" "MLE" 0.00303696322854266
"kappa" "C" "R" "E" "MLE" 0
"condnum" "C" "R" "E" "MLE" 67.028175840982
"EL" "C" "R" "E" "MLE" 1.30673801819385
"RMSE" "C" "R" "E" "MLE" 0.00519730497910657
"kappa" "A" "S" "E" "MLE" 0
"condnum" "A" "S" "E" "MLE" 55.1499692275793
"EL" "A" "S" "E" "MLE" 0.233000926747209
"RMSE" "A" "S" "E" "MLE" 0.000412133104498169
"kappa" "B" "S" "E" "MLE" 0
"condnum" "B" "S" "E" "MLE" 55.5097999046848
"EL" "B" "S" "E" "MLE" 0.728424340292918
"RMSE" "B" "S" "E" "MLE" 0.00306185919121129
"kappa" "C" "S" "E" "MLE" 0
"condnum" "C" "S" "E" "MLE" 71.0559008555233
"EL" "C" "S" "E" "MLE" 1.43996787680151
"RMSE" "C" "S" "E" "MLE" 0.00556132512280572
"kappa" "A" "T" "E" "MLE" 0
"condnum" "A" "T" "E" "MLE" 56.465215602147
"EL" "A" "T" "E" "MLE" 0.198105839872099
"RMSE" "A" "T" "E" "MLE" 0.000460601461906331
"kappa" "B" "T" "E" "MLE" 0
"condnum" "B" "T" "E" "MLE" 67.1558691649582
"EL" "B" "T" "E" "MLE" 0.646638598063454
"RMSE" "B" "T" "E" "MLE" 0.00286002740515836
"kappa" "C" "T" "E" "MLE" 0
"condnum" "C" "T" "E" "MLE" 65.234336639616
"EL" "C" "T" "E" "MLE" 1.47274604305873
"RMSE" "C" "T" "E" "MLE" 0.00547796434855172
"kappa" "A" "U" "E" "MLE" 0
"condnum" "A" "U" "E" "MLE" 54.8548157503246
"EL" "A" "U" "E" "MLE" 0.222107842872155
"RMSE" "A" "U" "E" "MLE" 0.000457295749184998
"kappa" "B" "U" "E" "MLE" 0
"condnum" "B" "U" "E" "MLE" 63.1931271281903
"EL" "B" "U" "E" "MLE" 0.761104999082448
"RMSE" "B" "U" "E" "MLE" 0.00318595593281494
"kappa" "C" "U" "E" "MLE" 0
"condnum" "C" "U" "E" "MLE" 65.2034001663582
"EL" "C" "U" "E" "MLE" 1.36664727982474
"RMSE" "C" "U" "E" "MLE" 0.00529202619059674
"kappa" "A" "V" "E" "MLE" 0
"condnum" "A" "V" "E" "MLE" 56.7602500060134
"EL" "A" "V" "E" "MLE" 0.224717209304615
"RMSE" "A" "V" "E" "MLE" 0.000431019372288954
"kappa" "B" "V" "E" "MLE" 0
"condnum" "B" "V" "E" "MLE" 57.5816131235882
"EL" "B" "V" "E" "MLE" 0.752903995556402
"RMSE" "B" "V" "E" "MLE" 0.00314662551668352
"kappa" "C" "V" "E" "MLE" 0
"condnum" "C" "V" "E" "MLE" 63.4312434547892
"EL" "C" "V" "E" "MLE" 1.36461936300917
"RMSE" "C" "V" "E" "MLE" 0.00542714976985404
"kappa" "A" "W" "E" "MLE" 0
"condnum" "A" "W" "E" "MLE" 52.0714314353669
"EL" "A" "W" "E" "MLE" 0.212148034267827
"RMSE" "A" "W" "E" "MLE" 0.000421874988870911
"kappa" "B" "W" "E" "MLE" 0
"condnum" "B" "W" "E" "MLE" 55.9758851429895
"EL" "B" "W" "E" "MLE" 0.778470060461252
"RMSE" "B" "W" "E" "MLE" 0.00313992207860774
"kappa" "C" "W" "E" "MLE" 0
"condnum" "C" "W" "E" "MLE" 58.4548301600822
"EL" "C" "W" "E" "MLE" 1.54255443672729
"RMSE" "C" "W" "E" "MLE" 0.00543190469638828
"kappa" "A" "X" "E" "MLE" 0
"condnum" "A" "X" "E" "MLE" 55.7569896954718
"EL" "A" "X" "E" "MLE" 0.220241043137605
"RMSE" "A" "X" "E" "MLE" 0.000426566241014018
"kappa" "B" "X" "E" "MLE" 0
"condnum" "B" "X" "E" "MLE" 58.2607876581842
"EL" "B" "X" "E" "MLE" 0.771108484026868
"RMSE" "B" "X" "E" "MLE" 0.00312289120583973
"kappa" "C" "X" "E" "MLE" 0
"condnum" "C" "X" "E" "MLE" 68.0193628157799
"EL" "C" "X" "E" "MLE" 1.39454518223599
"RMSE" "C" "X" "E" "MLE" 0.00532537269442961
"kappa" "A" "Y" "E" "MLE" 0
"condnum" "A" "Y" "E" "MLE" 52.1702178683929
"EL" "A" "Y" "E" "MLE" 0.232334728591134
"RMSE" "A" "Y" "E" "MLE" 0.000454962058288223
"kappa" "B" "Y" "E" "MLE" 0
"condnum" "B" "Y" "E" "MLE" 59.1591744397431
"EL" "B" "Y" "E" "MLE" 0.812333603852878
"RMSE" "B" "Y" "E" "MLE" 0.00306075590011722
"kappa" "C" "Y" "E" "MLE" 0
"condnum" "C" "Y" "E" "MLE" 53.9662724151342
"EL" "C" "Y" "E" "MLE" 1.3268489425707
"RMSE" "C" "Y" "E" "MLE" 0.00503971292178001
"kappa" "A" "Z" "E" "MLE" 0
"condnum" "A" "Z" "E" "MLE" 52.4982048030491
"EL" "A" "Z" "E" "MLE" 0.220549148077687
"RMSE" "A" "Z" "E" "MLE" 0.000497596924966211
"kappa" "B" "Z" "E" "MLE" 0
"condnum" "B" "Z" "E" "MLE" 58.0671652679449
"EL" "B" "Z" "E" "MLE" 0.826101337201962
"RMSE" "B" "Z" "E" "MLE" 0.00331463528132254
"kappa" "C" "Z" "E" "MLE" 0
"condnum" "C" "Z" "E" "MLE" 55.9261364388557
"EL" "C" "Z" "E" "MLE" 1.31023584387073
"RMSE" "C" "Z" "E" "MLE" 0.00496160576350778
"kappa" "A" "A1" "E" "MLE" 0
"condnum" "A" "A1" "E" "MLE" 61.2975299855731
"EL" "A" "A1" "E" "MLE" 0.2291407960453
"RMSE" "A" "A1" "E" "MLE" 0.000489648931398494
"kappa" "B" "A1" "E" "MLE" 0
"condnum" "B" "A1" "E" "MLE" 57.0558020740755
"EL" "B" "A1" "E" "MLE" 0.814841956880684
"RMSE" "B" "A1" "E" "MLE" 0.00317481149666993
"kappa" "C" "A1" "E" "MLE" 0
"condnum" "C" "A1" "E" "MLE" 55.6639195873102
"EL" "C" "A1" "E" "MLE" 1.33161805429418
"RMSE" "C" "A1" "E" "MLE" 0.00526929557731923
"kappa" "A" "B1" "E" "MLE" 0
"condnum" "A" "B1" "E" "MLE" 52.8141359609386
"EL" "A" "B1" "E" "MLE" 0.224767384768214
"RMSE" "A" "B1" "E" "MLE" 0.00046027476757579
"kappa" "B" "B1" "E" "MLE" 0
"condnum" "B" "B1" "E" "MLE" 54.1443756378859
"EL" "B" "B1" "E" "MLE" 0.74319314793653
"RMSE" "B" "B1" "E" "MLE" 0.00291416754149279
"kappa" "C" "B1" "E" "MLE" 0
"condnum" "C" "B1" "E" "MLE" 54.8461456079769
"EL" "C" "B1" "E" "MLE" 1.38146535785489
"RMSE" "C" "B1" "E" "MLE" 0.00526465188424283
"kappa" "A" "C1" "E" "MLE" 0
"condnum" "A" "C1" "E" "MLE" 55.9497443364678
"EL" "A" "C1" "E" "MLE" 0.183003404480786
"RMSE" "A" "C1" "E" "MLE" 0.000410859052986742
"kappa" "B" "C1" "E" "MLE" 0
"condnum" "B" "C1" "E" "MLE" 60.5884163039317
"EL" "B" "C1" "E" "MLE" 0.712236148650234
"RMSE" "B" "C1" "E" "MLE" 0.00299982460818453
"kappa" "C" "C1" "E" "MLE" 0
"condnum" "C" "C1" "E" "MLE" 64.461427617861
"EL" "C" "C1" "E" "MLE" 1.38033387437694
"RMSE" "C" "C1" "E" "MLE" 0.00529327067208635
"kappa" "A" "D1" "E" "MLE" 0
"condnum" "A" "D1" "E" "MLE" 51.3979876954826
"EL" "A" "D1" "E" "MLE" 0.20711378518871
"RMSE" "A" "D1" "E" "MLE" 0.000440546523552209
"kappa" "B" "D1" "E" "MLE" 0
"condnum" "B" "D1" "E" "MLE" 54.4521292032121
"EL" "B" "D1" "E" "MLE" 0.796354035208928
"RMSE" "B" "D1" "E" "MLE" 0.00321062824503704
"kappa" "C" "D1" "E" "MLE" 0
"condnum" "C" "D1" "E" "MLE" 59.7893523361904
"EL" "C" "D1" "E" "MLE" 1.44646630187912
"RMSE" "C" "D1" "E" "MLE" 0.00559937777208475
"kappa" "A" "A" "F" "MLE" 0
"condnum" "A" "A" "F" "MLE" 50.6846918097178
"EL" "A" "A" "F" "MLE" 0.0996427694977982
"RMSE" "A" "A" "F" "MLE" 0.000299181450717567
"kappa" "B" "A" "F" "MLE" 0
"condnum" "B" "A" "F" "MLE" 55.4100546705061
"EL" "B" "A" "F" "MLE" 0.370980735460087
"RMSE" "B" "A" "F" "MLE" 0.0021598573879267
"kappa" "C" "A" "F" "MLE" 0
"condnum" "C" "A" "F" "MLE" 57.962667617833
"EL" "C" "A" "F" "MLE" 0.675659906569777
"RMSE" "C" "A" "F" "MLE" 0.00365931334236077
"kappa" "A" "B" "F" "MLE" 0
"condnum" "A" "B" "F" "MLE" 51.235519322082
"EL" "A" "B" "F" "MLE" 0.0703992927268828
"RMSE" "A" "B" "F" "MLE" 0.000255117973097296
"kappa" "B" "B" "F" "MLE" 0
"condnum" "B" "B" "F" "MLE" 48.7479219986703
"EL" "B" "B" "F" "MLE" 0.386564619049622
"RMSE" "B" "B" "F" "MLE" 0.00215772635761877
"kappa" "C" "B" "F" "MLE" 0
"condnum" "C" "B" "F" "MLE" 53.3052880275364
"EL" "C" "B" "F" "MLE" 0.596157759493209
"RMSE" "C" "B" "F" "MLE" 0.00357524000395072
"kappa" "A" "C" "F" "MLE" 0
"condnum" "A" "C" "F" "MLE" 53.7149400276083
"EL" "A" "C" "F" "MLE" 0.115138672369142
"RMSE" "A" "C" "F" "MLE" 0.000355517705247435
"kappa" "B" "C" "F" "MLE" 0
"condnum" "B" "C" "F" "MLE" 55.175574219815
"EL" "B" "C" "F" "MLE" 0.395443839418711
"RMSE" "B" "C" "F" "MLE" 0.00224627236579625
"kappa" "C" "C" "F" "MLE" 0
"condnum" "C" "C" "F" "MLE" 52.7235361484034
"EL" "C" "C" "F" "MLE" 0.590827910093616
"RMSE" "C" "C" "F" "MLE" 0.00350251346801572
"kappa" "A" "D" "F" "MLE" 0
"condnum" "A" "D" "F" "MLE" 54.4643666401474
"EL" "A" "D" "F" "MLE" 0.110003193547641
"RMSE" "A" "D" "F" "MLE" 0.000339062018628167
"kappa" "B" "D" "F" "MLE" 0
"condnum" "B" "D" "F" "MLE" 49.6747967518681
"EL" "B" "D" "F" "MLE" 0.370065903508731
"RMSE" "B" "D" "F" "MLE" 0.00197848214096645
"kappa" "C" "D" "F" "MLE" 0
"condnum" "C" "D" "F" "MLE" 57.0461502630468
"EL" "C" "D" "F" "MLE" 0.645918145444512
"RMSE" "C" "D" "F" "MLE" 0.00357209840387164
"kappa" "A" "E" "F" "MLE" 0
"condnum" "A" "E" "F" "MLE" 51.4857636451678
"EL" "A" "E" "F" "MLE" 0.0907967577532176
"RMSE" "A" "E" "F" "MLE" 0.00031405143184055
"kappa" "B" "E" "F" "MLE" 0
"condnum" "B" "E" "F" "MLE" 57.9490307301201
"EL" "B" "E" "F" "MLE" 0.403132731602845
"RMSE" "B" "E" "F" "MLE" 0.00218330495438237
"kappa" "C" "E" "F" "MLE" 0
"condnum" "C" "E" "F" "MLE" 51.0545253134786
"EL" "C" "E" "F" "MLE" 0.671541208274178
"RMSE" "C" "E" "F" "MLE" 0.00357324260941201
"kappa" "A" "F" "F" "MLE" 0
"condnum" "A" "F" "F" "MLE" 53.9026798086423
"EL" "A" "F" "F" "MLE" 0.125516195551818
"RMSE" "A" "F" "F" "MLE" 0.000366306309213364
"kappa" "B" "F" "F" "MLE" 0
"condnum" "B" "F" "F" "MLE" 53.2212694233654
"EL" "B" "F" "F" "MLE" 0.340833843764294
"RMSE" "B" "F" "F" "MLE" 0.00205526316213176
"kappa" "C" "F" "F" "MLE" 0
"condnum" "C" "F" "F" "MLE" 56.7169263100612
"EL" "C" "F" "F" "MLE" 0.629120315712406
"RMSE" "C" "F" "F" "MLE" 0.00351550909128604
"kappa" "A" "G" "F" "MLE" 0
"condnum" "A" "G" "F" "MLE" 50.6959578825891
"EL" "A" "G" "F" "MLE" 0.101696539686394
"RMSE" "A" "G" "F" "MLE" 0.000331211394892551
"kappa" "B" "G" "F" "MLE" 0
"condnum" "B" "G" "F" "MLE" 55.5289903576069
"EL" "B" "G" "F" "MLE" 0.393981923617503
"RMSE" "B" "G" "F" "MLE" 0.00234562671101232
"kappa" "C" "G" "F" "MLE" 0
"condnum" "C" "G" "F" "MLE" 57.8744781130005
"EL" "C" "G" "F" "MLE" 0.730391375967599
"RMSE" "C" "G" "F" "MLE" 0.00402203118317097
"kappa" "A" "H" "F" "MLE" 0
"condnum" "A" "H" "F" "MLE" 51.7473436978615
"EL" "A" "H" "F" "MLE" 0.0809128407335891
"RMSE" "A" "H" "F" "MLE" 0.00028644504794005
"kappa" "B" "H" "F" "MLE" 0
"condnum" "B" "H" "F" "MLE" 56.2666395922868
"EL" "B" "H" "F" "MLE" 0.375140493958142
"RMSE" "B" "H" "F" "MLE" 0.00228761700706527
"kappa" "C" "H" "F" "MLE" 0
"condnum" "C" "H" "F" "MLE" 59.1392690827384
"EL" "C" "H" "F" "MLE" 0.683106408736613
"RMSE" "C" "H" "F" "MLE" 0.00379830370381166
"kappa" "A" "I" "F" "MLE" 0
"condnum" "A" "I" "F" "MLE" 48.6278787189133
"EL" "A" "I" "F" "MLE" 0.109042865305611
"RMSE" "A" "I" "F" "MLE" 0.000315605792662734
"kappa" "B" "I" "F" "MLE" 0
"condnum" "B" "I" "F" "MLE" 48.7926538071266
"EL" "B" "I" "F" "MLE" 0.366499214606669
"RMSE" "B" "I" "F" "MLE" 0.0021378936814406
"kappa" "C" "I" "F" "MLE" 0
"condnum" "C" "I" "F" "MLE" 54.975505769726
"EL" "C" "I" "F" "MLE" 0.657681923522894
"RMSE" "C" "I" "F" "MLE" 0.00373753363195485
"kappa" "A" "J" "F" "MLE" 0
"condnum" "A" "J" "F" "MLE" 52.4170652543746
"EL" "A" "J" "F" "MLE" 0.0978309053895714
"RMSE" "A" "J" "F" "MLE" 0.000318654644653362
"kappa" "B" "J" "F" "MLE" 0
"condnum" "B" "J" "F" "MLE" 52.4539148353315
"EL" "B" "J" "F" "MLE" 0.379086626806327
"RMSE" "B" "J" "F" "MLE" 0.00221778699213623
"kappa" "C" "J" "F" "MLE" 0
"condnum" "C" "J" "F" "MLE" 54.67848953259
"EL" "C" "J" "F" "MLE" 0.622646037614999
"RMSE" "C" "J" "F" "MLE" 0.00355777505255531
"kappa" "A" "K" "F" "MLE" 0
"condnum" "A" "K" "F" "MLE" 52.5356166395534
"EL" "A" "K" "F" "MLE" 0.10292197365645
"RMSE" "A" "K" "F" "MLE" 0.000331213673454183
"kappa" "B" "K" "F" "MLE" 0
"condnum" "B" "K" "F" "MLE" 51.1321131974939
"EL" "B" "K" "F" "MLE" 0.371728082932087
"RMSE" "B" "K" "F" "MLE" 0.00210099887744106
"kappa" "C" "K" "F" "MLE" 0
"condnum" "C" "K" "F" "MLE" 52.4080023006726
"EL" "C" "K" "F" "MLE" 0.646775041309432
"RMSE" "C" "K" "F" "MLE" 0.003786699271448
"kappa" "A" "L" "F" "MLE" 0
"condnum" "A" "L" "F" "MLE" 48.6497759970282
"EL" "A" "L" "F" "MLE" 0.120128398503141
"RMSE" "A" "L" "F" "MLE" 0.000316761551033352
"kappa" "B" "L" "F" "MLE" 0
"condnum" "B" "L" "F" "MLE" 49.7682630412552
"EL" "B" "L" "F" "MLE" 0.366908054121765
"RMSE" "B" "L" "F" "MLE" 0.00217829696264626
"kappa" "C" "L" "F" "MLE" 0
"condnum" "C" "L" "F" "MLE" 53.3187078362745
"EL" "C" "L" "F" "MLE" 0.63524492966814
"RMSE" "C" "L" "F" "MLE" 0.0036753532711489
"kappa" "A" "M" "F" "MLE" 0
"condnum" "A" "M" "F" "MLE" 54.6818794059774
"EL" "A" "M" "F" "MLE" 0.12410671632945
"RMSE" "A" "M" "F" "MLE" 0.000361721731865186
"kappa" "B" "M" "F" "MLE" 0
"condnum" "B" "M" "F" "MLE" 53.3187898412149
"EL" "B" "M" "F" "MLE" 0.392803892021043
"RMSE" "B" "M" "F" "MLE" 0.00226436204713846
"kappa" "C" "M" "F" "MLE" 0
"condnum" "C" "M" "F" "MLE" 56.2169943413116
"EL" "C" "M" "F" "MLE" 0.624967508469027
"RMSE" "C" "M" "F" "MLE" 0.00352564528328855
"kappa" "A" "N" "F" "MLE" 0
"condnum" "A" "N" "F" "MLE" 52.7176061388786
"EL" "A" "N" "F" "MLE" 0.087548337683927
"RMSE" "A" "N" "F" "MLE" 0.000262375473539
"kappa" "B" "N" "F" "MLE" 0
"condnum" "B" "N" "F" "MLE" 55.1095815440783
"EL" "B" "N" "F" "MLE" 0.410193828752099
"RMSE" "B" "N" "F" "MLE" 0.00224205091011465
"kappa" "C" "N" "F" "MLE" 0
"condnum" "C" "N" "F" "MLE" 51.525059810023
"EL" "C" "N" "F" "MLE" 0.713446250590927
"RMSE" "C" "N" "F" "MLE" 0.00384713572842415
"kappa" "A" "O" "F" "MLE" 0
"condnum" "A" "O" "F" "MLE" 52.2138614359426
"EL" "A" "O" "F" "MLE" 0.0885118892330254
"RMSE" "A" "O" "F" "MLE" 0.000306807908705747
"kappa" "B" "O" "F" "MLE" 0
"condnum" "B" "O" "F" "MLE" 54.3119131597068
"EL" "B" "O" "F" "MLE" 0.377855433355812
"RMSE" "B" "O" "F" "MLE" 0.00217292704096568
"kappa" "C" "O" "F" "MLE" 0
"condnum" "C" "O" "F" "MLE" 51.315080034132
"EL" "C" "O" "F" "MLE" 0.658922578173026
"RMSE" "C" "O" "F" "MLE" 0.00370023751157002
"kappa" "A" "P" "F" "MLE" 0
"condnum" "A" "P" "F" "MLE" 51.3344605192992
"EL" "A" "P" "F" "MLE" 0.0968983541596842
"RMSE" "A" "P" "F" "MLE" 0.000319487140800361
"kappa" "B" "P" "F" "MLE" 0
"condnum" "B" "P" "F" "MLE" 57.9630351992315
"EL" "B" "P" "F" "MLE" 0.362415547539982
"RMSE" "B" "P" "F" "MLE" 0.00213333765224134
"kappa" "C" "P" "F" "MLE" 0
"condnum" "C" "P" "F" "MLE" 56.5801763683954
"EL" "C" "P" "F" "MLE" 0.609063658114636
"RMSE" "C" "P" "F" "MLE" 0.00344996296953408
"kappa" "A" "Q" "F" "MLE" 0
"condnum" "A" "Q" "F" "MLE" 51.4339348958445
"EL" "A" "Q" "F" "MLE" 0.0812348798976075
"RMSE" "A" "Q" "F" "MLE" 0.000278997194142271
"kappa" "B" "Q" "F" "MLE" 0
"condnum" "B" "Q" "F" "MLE" 53.0302406589859
"EL" "B" "Q" "F" "MLE" 0.353582669327437
"RMSE" "B" "Q" "F" "MLE" 0.00225356420544247
"kappa" "C" "Q" "F" "MLE" 0
"condnum" "C" "Q" "F" "MLE" 54.0321182001288
"EL" "C" "Q" "F" "MLE" 0.685029677429789
"RMSE" "C" "Q" "F" "MLE" 0.0038783175778401
"kappa" "A" "R" "F" "MLE" 0
"condnum" "A" "R" "F" "MLE" 52.7439282412487
"EL" "A" "R" "F" "MLE" 0.113678939643833
"RMSE" "A" "R" "F" "MLE" 0.00030761308705056
"kappa" "B" "R" "F" "MLE" 0
"condnum" "B" "R" "F" "MLE" 56.84914037001
"EL" "B" "R" "F" "MLE" 0.392873665732807
"RMSE" "B" "R" "F" "MLE" 0.00231472695616861
"kappa" "C" "R" "F" "MLE" 0
"condnum" "C" "R" "F" "MLE" 59.4739291487803
"EL" "C" "R" "F" "MLE" 0.699741858099628
"RMSE" "C" "R" "F" "MLE" 0.00380359891400711
"kappa" "A" "S" "F" "MLE" 0
"condnum" "A" "S" "F" "MLE" 55.6820006727178
"EL" "A" "S" "F" "MLE" 0.121852771022446
"RMSE" "A" "S" "F" "MLE" 0.00030728532513963
"kappa" "B" "S" "F" "MLE" 0
"condnum" "B" "S" "F" "MLE" 56.8260896630851
"EL" "B" "S" "F" "MLE" 0.406838012484783
"RMSE" "B" "S" "F" "MLE" 0.00226850230896932
"kappa" "C" "S" "F" "MLE" 0
"condnum" "C" "S" "F" "MLE" 61.5120990165806
"EL" "C" "S" "F" "MLE" 0.647962319133988
"RMSE" "C" "S" "F" "MLE" 0.00357090000001798
"kappa" "A" "T" "F" "MLE" 0
"condnum" "A" "T" "F" "MLE" 53.8143811024392
"EL" "A" "T" "F" "MLE" 0.0895743973422469
"RMSE" "A" "T" "F" "MLE" 0.000330532747267116
"kappa" "B" "T" "F" "MLE" 0
"condnum" "B" "T" "F" "MLE" 60.7547508299361
"EL" "B" "T" "F" "MLE" 0.349432343517947
"RMSE" "B" "T" "F" "MLE" 0.00223156228760797
"kappa" "C" "T" "F" "MLE" 0
"condnum" "C" "T" "F" "MLE" 55.3145745126924
"EL" "C" "T" "F" "MLE" 0.687620547139865
"RMSE" "C" "T" "F" "MLE" 0.00365887164392792
"kappa" "A" "U" "F" "MLE" 0
"condnum" "A" "U" "F" "MLE" 53.0775667609638
"EL" "A" "U" "F" "MLE" 0.11120806525394
"RMSE" "A" "U" "F" "MLE" 0.000354206623487704
"kappa" "B" "U" "F" "MLE" 0
"condnum" "B" "U" "F" "MLE" 56.1067005644063
"EL" "B" "U" "F" "MLE" 0.327791464324072
"RMSE" "B" "U" "F" "MLE" 0.00199778112644437
"kappa" "C" "U" "F" "MLE" 0
"condnum" "C" "U" "F" "MLE" 58.2480701427571
"EL" "C" "U" "F" "MLE" 0.683559676098987
"RMSE" "C" "U" "F" "MLE" 0.00378240879936303
"kappa" "A" "V" "F" "MLE" 0
"condnum" "A" "V" "F" "MLE" 51.5770324064607
"EL" "A" "V" "F" "MLE" 0.109538884806852
"RMSE" "A" "V" "F" "MLE" 0.000304526898223273
"kappa" "B" "V" "F" "MLE" 0
"condnum" "B" "V" "F" "MLE" 51.5065215481988
"EL" "B" "V" "F" "MLE" 0.384640317555466
"RMSE" "B" "V" "F" "MLE" 0.00228449717199501
"kappa" "C" "V" "F" "MLE" 0
"condnum" "C" "V" "F" "MLE" 55.6654788794284
"EL" "C" "V" "F" "MLE" 0.694701072884264
"RMSE" "C" "V" "F" "MLE" 0.00370728819985854
"kappa" "A" "W" "F" "MLE" 0
"condnum" "A" "W" "F" "MLE" 51.1969155465377
"EL" "A" "W" "F" "MLE" 0.116440612027297
"RMSE" "A" "W" "F" "MLE" 0.000329923617225753
"kappa" "B" "W" "F" "MLE" 0
"condnum" "B" "W" "F" "MLE" 53.2207320884535
"EL" "B" "W" "F" "MLE" 0.373123359693267
"RMSE" "B" "W" "F" "MLE" 0.00217613907023541
"kappa" "C" "W" "F" "MLE" 0
"condnum" "C" "W" "F" "MLE" 50.5958861824562
"EL" "C" "W" "F" "MLE" 0.677545195417387
"RMSE" "C" "W" "F" "MLE" 0.00368348852391432
"kappa" "A" "X" "F" "MLE" 0
"condnum" "A" "X" "F" "MLE" 55.3663113777351
"EL" "A" "X" "F" "MLE" 0.0908380732759113
"RMSE" "A" "X" "F" "MLE" 0.000308934513479235
"kappa" "B" "X" "F" "MLE" 0
"condnum" "B" "X" "F" "MLE" 51.2452395847881
"EL" "B" "X" "F" "MLE" 0.355232603978408
"RMSE" "B" "X" "F" "MLE" 0.00217661673120725
"kappa" "C" "X" "F" "MLE" 0
"condnum" "C" "X" "F" "MLE" 58.4973570912287
"EL" "C" "X" "F" "MLE" 0.639759675965543
"RMSE" "C" "X" "F" "MLE" 0.00356686799522609
"kappa" "A" "Y" "F" "MLE" 0
"condnum" "A" "Y" "F" "MLE" 50.8550031027681
"EL" "A" "Y" "F" "MLE" 0.0868379976860894
"RMSE" "A" "Y" "F" "MLE" 0.000295288257590976
"kappa" "B" "Y" "F" "MLE" 0
"condnum" "B" "Y" "F" "MLE" 51.5037235358872
"EL" "B" "Y" "F" "MLE" 0.440504881589682
"RMSE" "B" "Y" "F" "MLE" 0.00238022161372024
